Complexity,Loss,Equation
1,0.44689092,"-0.7611424"
2,0.44688433,"cube(-0.91406846)"
3,0.28568095,"temperature * -0.011188877"
4,0.22999236,"cube(-0.011529714 * temperature)"
5,0.21554105,"(-0.02387948 * temperature) + 1.0146322"
6,0.21554057,"exp(0.013893624) + (temperature * -0.02387948)"
8,0.207079,"exp(0.6051361 / density) + (-0.023943087 * temperature)"
9,0.18893833,"(2.0905294 + (-0.05371354 * temperature)) / sqrt(sqrt(density))"
10,0.1638612,"(temperature * -0.023943087) + exp((TPSA / density) / temperature)"
11,0.12553194,"(-0.023738338 * temperature) + exp(cube((TPSA / temperature) / density))"
13,0.11451459,"exp(square(((TPSA / density) / temperature) / -0.85559064)) + (temperature * -0.02387948)"
14,0.091768876,"(-0.023259955 * temperature) + cube(exp(cos(temperature * 0.030273277) / density))"
16,0.08456606,"(-0.023259955 * temperature) + cube(exp(cos((temperature + density) * 0.030273277) / density))"
18,0.07318951,"(-0.023259955 * temperature) + cube(exp(cos(((temperature + density) + density) * 0.030273277) / density))"
19,0.066800535,"(-0.023259955 * temperature) + cube(exp(cos(((temperature + density) + density) / TPSA) / sqrt(density)))"
21,0.04883506,"(-0.023738338 * temperature) + square(exp(cos(HallKierAlpha * (((density * 1.4552718) + temperature) - MW)) / sqrt(density)))"
22,0.04575977,"exp((cos((MW - (density + temperature)) * (HallKierAlpha * 1.1830438)) / sqrt(density)) / 0.44758585) + (-0.023943087 * temperature)"
24,0.044665072,"exp((cos((MW - (density + temperature)) * (HallKierAlpha * -1.1850847)) / sqrt(density)) / 0.44758585) + ((-0.023738338 * temperature) + HallKierAlpha)"
25,0.042369902,"(square(exp((cos(((temperature + density) - MW) * (-1.1990204 * HallKierAlpha)) - -0.10769683) / sqrt(density))) + (-0.023259955 * temperature)) + -0.10864006"
26,0.041587148,"(square(exp(cos(HallKierAlpha * (((density * 1.4552718) + temperature) - MW)) / sqrt(density))) + (-0.023259955 * temperature)) - (0.8315326 / sqrt(temperature))"
27,0.035582565,"(((temperature * -0.023259955) + square(exp((cos(HallKierAlpha * (((density * 1.4552718) + temperature) - MW)) / sqrt(density)) / 0.8878436))) - 0.16380897) * 0.8878436"
28,0.035347313,"(((temperature * -0.023259955) + square(exp((cos(((temperature + (density / square(-0.81659347))) - MW) * HallKierAlpha) / sqrt(density)) / 0.8878436))) - 0.16380897) * 0.8878436"
29,0.03474835,"((square(exp(sinh(cos(HallKierAlpha * (((density / log(1.9574811)) + temperature) - MW))) / sqrt(density))) + (temperature * -0.023259955)) - 0.18269533) * 0.8780708"
30,0.03213234,"((square(exp((cos(HallKierAlpha * (((density * 1.4552718) + temperature) - MW)) / sqrt(density)) / 0.8878436)) + (temperature * -0.023259955)) - sqrt(1.4552718 / temperature)) * 0.9363408"
31,0.030939247,"((square(exp((cos(HallKierAlpha * (((density * 1.4552718) + temperature) - MW)) / sqrt(density)) / 0.8878436)) + (temperature * -0.023259955)) - sqrt(1.9574811 / temperature)) / square(-1.058171)"
32,0.030437663,"((square(exp(sinh(cos(HallKierAlpha * (((density / log(1.9574811)) + temperature) - MW))) / sqrt(density))) + (temperature * -0.023259955)) - sqrt(1.9607012 / temperature)) * 0.8780708"
33,0.02985301,"(((temperature * -0.023259955) + square(exp(sinh(cos(HallKierAlpha * (((density * 1.4552718) + temperature) - MW))) / sqrt(density)))) - sqrt(log(sqrt(density)) / temperature)) * 0.916086"
34,0.029342944,"(((-0.023259955 * temperature) + square(HallKierAlpha - exp(sinh(cos(HallKierAlpha * (((density * 1.4552718) + temperature) - MW))) / sqrt(density)))) - sqrt(log(density) / temperature)) * 0.916086"
35,0.028792553,"(((-0.023259955 * temperature) + square(HallKierAlpha - exp(sinh(cos(HallKierAlpha * (((density / log(1.9574811)) + temperature) - MW))) / sqrt(density)))) - sqrt(log(density) / temperature)) * 0.916086"
