r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time,nevals
6.604151725769042969e-01,6.317664980888366699e-01,1.918030679225921631e-01,5.038493275642395020e-01,6.519555568695068359e+00,1.897579193115234375e+00,-1.000000000000000000e+00,7.270000000000000000e+03,1.760000000000000000e+02,5.707000000000000000e+03,1.110000000000000000e+02,2.768922090530395508e+00,2.737089157104492188e+00,3.372222185134887695e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.331970024108886719e+01,3.420000000000000000e+05
6.604151725769042969e-01,6.172181963920593262e-01,1.925922036170959473e-01,5.043472647666931152e-01,6.521999835968017578e+00,1.969901680946350098e+00,-1.000000000000000000e+00,7.394000000000000000e+03,1.900000000000000000e+02,5.749000000000000000e+03,1.260000000000000000e+02,2.768155097961425781e+00,2.737275838851928711e+00,3.389999866485595703e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.096805477142333984e+01,3.600000000000000000e+05
6.604151725769042969e-01,6.242610812187194824e-01,1.929454952478408813e-01,5.050551295280456543e-01,6.572277545928955078e+00,2.132226228713989258e+00,-1.000000000000000000e+00,7.349000000000000000e+03,2.230000000000000000e+02,5.743000000000000000e+03,1.420000000000000000e+02,2.767217636108398438e+00,2.737873077392578125e+00,3.382777869701385498e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.127671813964843750e+01,3.780000000000000000e+05
6.604151725769042969e-01,6.236936450004577637e-01,1.959376782178878784e-01,5.044620037078857422e-01,6.346166610717773438e+00,2.099999904632568359e+00,-1.000000000000000000e+00,7.267000000000000000e+03,2.410000000000000000e+02,5.683000000000000000e+03,1.690000000000000000e+02,2.766373157501220703e+00,2.736742734909057617e+00,3.286666572093963623e-01,0.000000000000000000e+00,5.000000000000000000e-01,9.561563491821289062e+00,3.960000000000000000e+05
6.604151725769042969e-01,6.373538374900817871e-01,1.934654861688613892e-01,5.066887736320495605e-01,6.303944587707519531e+00,2.170055389404296875e+00,-1.000000000000000000e+00,7.258000000000000000e+03,2.360000000000000000e+02,5.632000000000000000e+03,1.500000000000000000e+02,2.765251636505126953e+00,2.736496925354003906e+00,3.347777724266052246e-01,0.000000000000000000e+00,5.000000000000000000e-01,9.991050720214843750e+00,4.140000000000000000e+05
6.710127592086791992e-01,6.710127592086791992e-01,1.960585117340087891e-01,5.056277513504028320e-01,6.180444240570068359e+00,2.197559595108032227e+00,-1.000000000000000000e+00,7.343000000000000000e+03,2.310000000000000000e+02,5.721000000000000000e+03,1.500000000000000000e+02,2.763408184051513672e+00,2.736628055572509766e+00,3.316666781902313232e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.104161453247070312e+01,4.320000000000000000e+05
6.710127592086791992e-01,6.096081733703613281e-01,1.972603201866149902e-01,5.053611397743225098e-01,5.952888965606689453e+00,2.242210388183593750e+00,-1.000000000000000000e+00,7.263000000000000000e+03,2.640000000000000000e+02,5.588000000000000000e+03,1.700000000000000000e+02,2.761584758758544922e+00,2.735677719116210938e+00,3.269999921321868896e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.044440269470214844e+01,4.500000000000000000e+05
6.710127592086791992e-01,6.515614986419677734e-01,1.991515606641769409e-01,5.063893795013427734e-01,5.905944347381591797e+00,2.371543884277343750e+00,-1.000000000000000000e+00,7.247000000000000000e+03,2.670000000000000000e+02,5.598000000000000000e+03,1.880000000000000000e+02,2.758969545364379883e+00,2.733552694320678711e+00,3.280000090599060059e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.235900306701660156e+01,4.680000000000000000e+05
6.710127592086791992e-01,6.122913360595703125e-01,2.006422430276870728e-01,5.062408447265625000e-01,5.722722053527832031e+00,2.341519117355346680e+00,-1.000000000000000000e+00,7.331000000000000000e+03,2.700000000000000000e+02,5.651000000000000000e+03,1.840000000000000000e+02,2.755660057067871094e+00,2.732154369354248047e+00,3.199999928474426270e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.241222858428955078e+01,4.860000000000000000e+05
6.710127592086791992e-01,6.268042922019958496e-01,2.050723433494567871e-01,5.065052509307861328e-01,5.396777629852294922e+00,2.422702789306640625e+00,-1.000000000000000000e+00,7.161000000000000000e+03,3.070000000000000000e+02,5.434000000000000000e+03,2.190000000000000000e+02,2.752618074417114258e+00,2.733088016510009766e+00,3.111666738986968994e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.234986400604248047e+01,5.040000000000000000e+05
6.710127592086791992e-01,6.254868507385253906e-01,2.062591016292572021e-01,5.077275633811950684e-01,5.330389022827148438e+00,2.693641662597656250e+00,-1.000000000000000000e+00,7.279000000000000000e+03,3.460000000000000000e+02,5.533000000000000000e+03,2.670000000000000000e+02,2.747269153594970703e+00,2.729629755020141602e+00,3.119444549083709717e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.746265602111816406e+01,5.220000000000000000e+05
6.710127592086791992e-01,6.285548806190490723e-01,2.092172801494598389e-01,5.082281231880187988e-01,5.040333271026611328e+00,2.767950057983398438e+00,-1.000000000000000000e+00,7.137000000000000000e+03,3.420000000000000000e+02,5.445000000000000000e+03,2.590000000000000000e+02,2.741923570632934570e+00,2.727639198303222656e+00,3.019444346427917480e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.165357208251953125e+01,5.400000000000000000e+05
6.710127592086791992e-01,6.408950090408325195e-01,2.083082199096679688e-01,5.100076794624328613e-01,5.000777721405029297e+00,3.118680238723754883e+00,-1.000000000000000000e+00,7.185000000000000000e+03,4.100000000000000000e+02,5.367000000000000000e+03,3.170000000000000000e+02,2.736064672470092773e+00,2.717290639877319336e+00,3.007222115993499756e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.192514705657958984e+01,5.580000000000000000e+05
6.710127592086791992e-01,6.459611058235168457e-01,2.111026644706726074e-01,5.105111598968505859e-01,4.874277591705322266e+00,3.183462619781494141e+00,-1.000000000000000000e+00,7.219000000000000000e+03,4.140000000000000000e+02,5.364000000000000000e+03,3.200000000000000000e+02,2.728595972061157227e+00,2.712220668792724609e+00,3.006111085414886475e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.298435783386230469e+01,5.760000000000000000e+05
6.710127592086791992e-01,6.448299288749694824e-01,2.171096056699752808e-01,5.106410384178161621e-01,4.776444435119628906e+00,3.265915870666503906e+00,-1.000000000000000000e+00,7.243000000000000000e+03,4.680000000000000000e+02,5.432000000000000000e+03,3.540000000000000000e+02,2.719142913818359375e+00,2.709747076034545898e+00,2.868888974189758301e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.425106620788574219e+01,5.940000000000000000e+05
6.710127592086791992e-01,6.367860436439514160e-01,2.182082235813140869e-01,5.129580497741699219e-01,4.704999923706054688e+00,3.551040172576904297e+00,-1.000000000000000000e+00,7.213000000000000000e+03,5.150000000000000000e+02,5.425000000000000000e+03,4.060000000000000000e+02,2.710220098495483398e+00,2.695895910263061523e+00,2.833333313465118408e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.316955757141113281e+01,6.120000000000000000e+05
6.710127592086791992e-01,6.294060945510864258e-01,2.218519151210784912e-01,5.128903388977050781e-01,4.628889083862304688e+00,3.506122350692749023e+00,-1.000000000000000000e+00,7.217000000000000000e+03,5.540000000000000000e+02,5.402000000000000000e+03,4.470000000000000000e+02,2.700082302093505859e+00,2.686904191970825195e+00,2.791111171245574951e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.176463127136230469e+01,6.300000000000000000e+05
6.710127592086791992e-01,6.545783877372741699e-01,2.238372266292572021e-01,5.134156346321105957e-01,4.576499938964843750e+00,3.638175487518310547e+00,-1.000000000000000000e+00,7.235000000000000000e+03,5.950000000000000000e+02,5.423000000000000000e+03,4.870000000000000000e+02,2.690449476242065430e+00,2.675907611846923828e+00,2.742777764797210693e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.810420417785644531e+01,6.480000000000000000e+05
6.710127592086791992e-01,6.389516592025756836e-01,2.291872799396514893e-01,5.362650156021118164e-01,4.453555583953857422e+00,7.640211582183837891e+00,-1.000000000000000000e+00,7.140000000000000000e+03,6.410000000000000000e+02,5.310000000000000000e+03,5.310000000000000000e+02,2.682950258255004883e+00,2.495962619781494141e+00,2.655555605888366699e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.338879680633544922e+01,6.660000000000000000e+05
6.710127592086791992e-01,6.338270902633666992e-01,2.317227870225906372e-01,5.426753759384155273e-01,4.454999923706054688e+00,8.408434867858886719e+00,-1.000000000000000000e+00,7.231000000000000000e+03,6.760000000000000000e+02,5.357000000000000000e+03,5.580000000000000000e+02,2.669413805007934570e+00,2.425279378890991211e+00,2.599444389343261719e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.405283355712890625e+01,6.840000000000000000e+05
6.710127592086791992e-01,6.211519241333007812e-01,2.364521026611328125e-01,5.454009771347045898e-01,4.404333114624023438e+00,8.595722198486328125e+00,-1.000000000000000000e+00,7.196000000000000000e+03,7.190000000000000000e+02,5.311000000000000000e+03,6.060000000000000000e+02,2.657842874526977539e+00,2.373320102691650391e+00,2.528888881206512451e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.557502937316894531e+01,7.020000000000000000e+05
6.710127592086791992e-01,6.299368739128112793e-01,2.395114302635192871e-01,5.473903417587280273e-01,4.302166461944580078e+00,8.738045692443847656e+00,-1.000000000000000000e+00,7.130000000000000000e+03,7.850000000000000000e+02,5.197000000000000000e+03,6.600000000000000000e+02,2.650958299636840820e+00,2.338874578475952148e+00,2.489999979734420776e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.230358505249023438e+01,7.200000000000000000e+05
6.710127592086791992e-01,6.390717625617980957e-01,2.432979494333267212e-01,5.519193410873413086e-01,4.302000045776367188e+00,9.537777900695800781e+00,-1.000000000000000000e+00,7.093000000000000000e+03,7.830000000000000000e+02,5.228000000000000000e+03,6.670000000000000000e+02,2.635688781738281250e+00,2.236464023590087891e+00,2.385555505752563477e-01,0.000000000000000000e+00,5.000000000000000000e-01,2.402156829833984375e+01,7.380000000000000000e+05
6.710127592086791992e-01,6.241106986999511719e-01,2.462076544761657715e-01,5.555452704429626465e-01,4.365611076354980469e+00,9.545154571533203125e+00,-1.000000000000000000e+00,7.221000000000000000e+03,7.990000000000000000e+02,5.275000000000000000e+03,6.870000000000000000e+02,2.618471860885620117e+00,2.191357851028442383e+00,2.377777844667434692e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.585760211944580078e+01,7.560000000000000000e+05
6.710127592086791992e-01,6.303911805152893066e-01,2.529001533985137939e-01,5.609706044197082520e-01,4.366277694702148438e+00,1.014663696289062500e+01,-1.000000000000000000e+00,7.271000000000000000e+03,8.390000000000000000e+02,5.319000000000000000e+03,7.460000000000000000e+02,2.607023954391479492e+00,2.100709438323974609e+00,2.266666740179061890e-01,0.000000000000000000e+00,5.000000000000000000e-01,2.458193206787109375e+01,7.740000000000000000e+05
6.710127592086791992e-01,6.340059041976928711e-01,2.523594200611114502e-01,5.671934485435485840e-01,4.349055767059326172e+00,1.071111106872558594e+01,-1.000000000000000000e+00,7.204000000000000000e+03,8.380000000000000000e+02,5.233000000000000000e+03,7.600000000000000000e+02,2.595562696456909180e+00,2.039237499237060547e+00,2.311666607856750488e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.625989532470703125e+01,7.920000000000000000e+05
6.710127592086791992e-01,6.375885009765625000e-01,2.579142451286315918e-01,5.725549459457397461e-01,4.434055328369140625e+00,1.068888854980468750e+01,-1.000000000000000000e+00,7.213000000000000000e+03,8.480000000000000000e+02,5.307000000000000000e+03,7.640000000000000000e+02,2.578661918640136719e+00,1.995261192321777344e+00,2.182222157716751099e-01,0.000000000000000000e+00,5.057845115661621094e-01,1.716517257690429688e+01,8.100000000000000000e+05
6.710127592086791992e-01,6.438456177711486816e-01,2.615474462509155273e-01,5.738722681999206543e-01,4.485111236572265625e+00,1.113888931274414062e+01,-1.000000000000000000e+00,7.333000000000000000e+03,8.360000000000000000e+02,5.366000000000000000e+03,7.330000000000000000e+02,2.569456815719604492e+00,2.000103712081909180e+00,2.124444395303726196e-01,0.000000000000000000e+00,5.079554915428161621e-01,1.762098312377929688e+01,8.280000000000000000e+05
6.710127592086791992e-01,6.402143836021423340e-01,2.639603316783905029e-01,5.796673893928527832e-01,4.641499996185302734e+00,1.192555522918701172e+01,-1.000000000000000000e+00,7.255000000000000000e+03,8.410000000000000000e+02,5.308000000000000000e+03,7.640000000000000000e+02,2.555846452713012695e+00,1.947572350502014160e+00,2.107222229242324829e-01,0.000000000000000000e+00,5.114255547523498535e-01,3.314188385009765625e+01,8.460000000000000000e+05
6.710127592086791992e-01,6.356509923934936523e-01,2.661657333374023438e-01,5.830789804458618164e-01,4.733611106872558594e+00,1.198777770996093750e+01,-1.000000000000000000e+00,7.332000000000000000e+03,8.220000000000000000e+02,5.322000000000000000e+03,7.450000000000000000e+02,2.547455310821533203e+00,1.952095985412597656e+00,2.094444483518600464e-01,0.000000000000000000e+00,5.168625116348266602e-01,2.536037445068359375e+01,8.640000000000000000e+05
6.710127592086791992e-01,6.450824737548828125e-01,2.672156691551208496e-01,5.884838700294494629e-01,5.011166572570800781e+00,1.336222267150878906e+01,-1.000000000000000000e+00,7.444000000000000000e+03,8.340000000000000000e+02,5.484000000000000000e+03,7.540000000000000000e+02,2.534910917282104492e+00,1.936975955963134766e+00,2.067777812480926514e-01,0.000000000000000000e+00,5.307496786117553711e-01,3.281241607666015625e+01,8.820000000000000000e+05
6.710127592086791992e-01,6.439633369445800781e-01,2.714240550994873047e-01,5.931990146636962891e-01,5.199277877807617188e+00,1.368666648864746094e+01,-1.000000000000000000e+00,7.447000000000000000e+03,8.490000000000000000e+02,5.537000000000000000e+03,7.830000000000000000e+02,2.529752731323242188e+00,1.922178983688354492e+00,2.035000026226043701e-01,0.000000000000000000e+00,5.549451112747192383e-01,3.854983139038085938e+01,9.000000000000000000e+05
6.710127592086791992e-01,6.401385664939880371e-01,2.701818645000457764e-01,5.940868854522705078e-01,5.593166828155517578e+00,1.472222232818603516e+01,-1.000000000000000000e+00,7.517000000000000000e+03,8.150000000000000000e+02,5.568000000000000000e+03,7.390000000000000000e+02,2.521501302719116211e+00,1.960858941078186035e+00,2.037222236394882202e-01,0.000000000000000000e+00,5.548169016838073730e-01,5.472830200195312500e+01,9.180000000000000000e+05
6.825057864189147949e-01,6.825057864189147949e-01,2.728578746318817139e-01,5.971223711967468262e-01,5.964055538177490234e+00,1.617333412170410156e+01,-1.000000000000000000e+00,7.490000000000000000e+03,8.290000000000000000e+02,5.540000000000000000e+03,7.580000000000000000e+02,2.522194385528564453e+00,1.947411417961120605e+00,2.041666656732559204e-01,0.000000000000000000e+00,5.739774107933044434e-01,5.963889312744140625e+01,9.360000000000000000e+05
6.825057864189147949e-01,6.815479397773742676e-01,2.761123776435852051e-01,5.984004735946655273e-01,6.575500011444091797e+00,1.766111183166503906e+01,-1.000000000000000000e+00,7.472000000000000000e+03,8.280000000000000000e+02,5.627000000000000000e+03,7.570000000000000000e+02,2.519383430480957031e+00,1.948042511940002441e+00,1.963333338499069214e-01,0.000000000000000000e+00,5.764374136924743652e-01,7.721259307861328125e+01,9.540000000000000000e+05
6.825057864189147949e-01,6.775438785552978516e-01,2.720299363136291504e-01,5.993900895118713379e-01,7.477722167968750000e+00,1.992000007629394531e+01,-1.000000000000000000e+00,7.688000000000000000e+03,8.380000000000000000e+02,5.857000000000000000e+03,7.690000000000000000e+02,2.512261867523193359e+00,1.960461139678955078e+00,2.097222208976745605e-01,0.000000000000000000e+00,5.778039097785949707e-01,1.215200195312500000e+02,9.720000000000000000e+05
6.825057864189147949e-01,6.815876364707946777e-01,2.728543281555175781e-01,6.001961827278137207e-01,8.599444389343261719e+00,2.151777839660644531e+01,-1.000000000000000000e+00,7.805000000000000000e+03,8.320000000000000000e+02,5.972000000000000000e+03,7.710000000000000000e+02,2.509043693542480469e+00,1.971122741699218750e+00,2.089444398880004883e-01,0.000000000000000000e+00,5.835101604461669922e-01,1.446890716552734375e+02,9.900000000000000000e+05
7.518566250801086426e-01,7.518566250801086426e-01,2.698997855186462402e-01,5.995822548866271973e-01,9.435444831848144531e+00,2.321555519104003906e+01,-1.000000000000000000e+00,7.814000000000000000e+03,8.480000000000000000e+02,5.958000000000000000e+03,7.850000000000000000e+02,2.512708187103271484e+00,1.975437998771667480e+00,2.143888920545578003e-01,0.000000000000000000e+00,5.749931931495666504e-01,1.615625915527343750e+02,1.008000000000000000e+06
7.518566250801086426e-01,7.223079800605773926e-01,2.680996954441070557e-01,6.008725762367248535e-01,1.044844436645507812e+01,2.354333305358886719e+01,-1.000000000000000000e+00,7.889000000000000000e+03,8.320000000000000000e+02,6.095000000000000000e+03,7.670000000000000000e+02,2.516000270843505859e+00,2.017591476440429688e+00,2.187777757644653320e-01,0.000000000000000000e+00,5.782796740531921387e-01,2.246336517333984375e+02,1.026000000000000000e+06
7.518566250801086426e-01,7.427298426628112793e-01,2.654157280921936035e-01,6.004625558853149414e-01,1.155833339691162109e+01,2.504111099243164062e+01,-1.000000000000000000e+00,8.027000000000000000e+03,8.490000000000000000e+02,6.260000000000000000e+03,7.830000000000000000e+02,2.515930175781250000e+00,2.027673721313476562e+00,2.268888950347900391e-01,0.000000000000000000e+00,5.747022032737731934e-01,2.336669464111328125e+02,1.044000000000000000e+06
7.518566250801086426e-01,7.183777093887329102e-01,2.647024989128112793e-01,6.015530824661254883e-01,1.208144474029541016e+01,2.548222160339355469e+01,-1.000000000000000000e+00,8.013000000000000000e+03,8.260000000000000000e+02,6.237000000000000000e+03,7.540000000000000000e+02,2.523399591445922852e+00,2.081988096237182617e+00,2.283333390951156616e-01,0.000000000000000000e+00,5.762512683868408203e-01,2.578839416503906250e+02,1.062000000000000000e+06
7.518566250801086426e-01,6.920852065086364746e-01,2.615139782428741455e-01,5.966086983680725098e-01,1.249533367156982422e+01,2.727111053466796875e+01,-1.000000000000000000e+00,8.005000000000000000e+03,8.550000000000000000e+02,6.272000000000000000e+03,7.860000000000000000e+02,2.529989242553710938e+00,2.082622051239013672e+00,2.327222228050231934e-01,0.000000000000000000e+00,5.537459850311279297e-01,2.622714233398437500e+02,1.080000000000000000e+06
7.518566250801086426e-01,6.668429970741271973e-01,2.589522898197174072e-01,5.977339148521423340e-01,1.290911102294921875e+01,2.602555465698242188e+01,-1.000000000000000000e+00,8.136000000000000000e+03,8.310000000000000000e+02,6.408000000000000000e+03,7.610000000000000000e+02,2.533001184463500977e+00,2.114649295806884766e+00,2.415555566549301147e-01,0.000000000000000000e+00,5.613786578178405762e-01,2.796264038085937500e+02,1.098000000000000000e+06
7.518566250801086426e-01,6.973768472671508789e-01,2.599205374717712402e-01,5.976403951644897461e-01,1.225433349609375000e+01,2.469222259521484375e+01,-1.000000000000000000e+00,8.030000000000000000e+03,8.230000000000000000e+02,6.270000000000000000e+03,7.560000000000000000e+02,2.542627334594726562e+00,2.154459238052368164e+00,2.326111048460006714e-01,0.000000000000000000e+00,5.574976801872253418e-01,2.270599212646484375e+02,1.116000000000000000e+06
7.518566250801086426e-01,6.978499889373779297e-01,2.603511512279510498e-01,5.988733768463134766e-01,1.238427734375000000e+01,2.529888916015625000e+01,-1.000000000000000000e+00,8.123000000000000000e+03,8.330000000000000000e+02,6.325000000000000000e+03,7.520000000000000000e+02,2.545093536376953125e+00,2.167458057403564453e+00,2.347222268581390381e-01,0.000000000000000000e+00,5.642251968383789062e-01,2.694875183105468750e+02,1.134000000000000000e+06
