density,temperature,TPSA,Molecular_Weight,LogP,delta_phi
18143.813190635454,200,0.0,16.043,0.6361,-0.0443822778952388
18260.870043478262,200,0.0,16.043,0.6361,-0.0443093120699911
18377.92689632107,200,0.0,16.043,0.6361,-0.0442439241072603
18494.983749163883,200,0.0,16.043,0.6361,-0.0441861380597827
18612.04060200669,200,0.0,16.043,0.6361,-0.0441359773413581
18729.0974548495,200,0.0,16.043,0.6361,-0.0440934643540917
18846.15430769231,200,0.0,16.043,0.6361,-0.0440586201273788
18963.21116053512,200,0.0,16.043,0.6361,-0.0440314639720327
19080.26801337793,200,0.0,16.043,0.6361,-0.0440120131525015
19197.324866220737,200,0.0,16.043,0.6361,-0.0440002825799059
19314.38171906355,200,0.0,16.043,0.6361,-0.0439962845280387
19431.43857190636,200,0.0,16.043,0.6361,-0.0440000283742975
19548.49542474917,200,0.0,16.043,0.6361,-0.044011520366905
19665.55227759197,200,0.0,16.043,0.6361,-0.0440307634195012
19782.609130434783,200,0.0,16.043,0.6361,-0.0440577569337035
19899.665983277595,200,0.0,16.043,0.6361,-0.0440924966501198
20016.722836120403,200,0.0,16.043,0.6361,-0.0441349745275929
20133.77968896321,200,0.0,16.043,0.6361,-0.0441851786506131
20250.836541806024,200,0.0,16.043,0.6361,-0.0442430931642899
20367.893394648832,200,0.0,16.043,0.6361,-0.0443086982362562
20484.95024749164,200,0.0,16.043,0.6361,-0.0443819700447054
20602.00710033445,200,0.0,16.043,0.6361,-0.0444628807916069
20719.06395317726,200,0.0,16.043,0.6361,-0.0445513987401976
20836.12080602007,200,0.0,16.043,0.6361,-0.0446474882757329
20953.17765886288,200,0.0,16.043,0.6361,-0.0447511099885242
21070.234511705687,200,0.0,16.043,0.6361,-0.0448622207783777
21187.2913645485,200,0.0,16.043,0.6361,-0.0449807739794841
21304.348217391307,200,0.0,16.043,0.6361,-0.0451067195050356
21421.40507023412,200,0.0,16.043,0.6361,-0.0452400040107985
21538.461923076924,200,0.0,16.043,0.6361,-0.0453805710770257
21655.518775919736,200,0.0,16.043,0.6361,-0.0455283614082046
21772.575628762545,200,0.0,16.043,0.6361,-0.045683313050166
21889.632481605357,200,0.0,16.043,0.6361,-0.0458453616241796
22006.68933444816,200,0.0,16.043,0.6361,-0.0460144405778067
22123.746187290973,200,0.0,16.043,0.6361,-0.0461904814522503
22240.803040133786,200,0.0,16.043,0.6361,-0.0463734141660627
22357.85989297659,200,0.0,16.043,0.6361,-0.0465631673150941
22474.9167458194,200,0.0,16.043,0.6361,-0.0467596684886237
22591.97359866221,200,0.0,16.043,0.6361,-0.046962844601604
22709.03045150502,200,0.0,16.043,0.6361,-0.0471726222429684
22826.087304347828,200,0.0,16.043,0.6361,-0.0473889280399877
22943.14415719064,200,0.0,16.043,0.6361,-0.0476116890386166
23060.20101003345,200,0.0,16.043,0.6361,-0.047840833099732
23177.257862876257,200,0.0,16.043,0.6361,-0.0480762893112229
23294.314715719065,200,0.0,16.043,0.6361,-0.048317988415794
23411.37156856188,200,0.0,16.043,0.6361,-0.0485658632543286
23528.42842140469,200,0.0,16.043,0.6361,-0.0488198492245921
23645.48527424749,200,0.0,16.043,0.6361,-0.0490798847551431
23762.542127090303,200,0.0,16.043,0.6361,-0.0493459117940742
23879.598979933115,200,0.0,16.043,0.6361,-0.0496178763123743
23996.655832775923,200,0.0,16.043,0.6361,-0.049895728821542
24113.71268561873,200,0.0,16.043,0.6361,-0.0501794249050748
24230.76953846154,200,0.0,16.043,0.6361,-0.0504689257634766
24347.826391304352,200,0.0,16.043,0.6361,-0.0507641987723239
24464.88324414716,200,0.0,16.043,0.6361,-0.0510652180529742
24581.94009698997,200,0.0,16.043,0.6361,-0.0513719650554919
24698.996949832777,200,0.0,16.043,0.6361,-0.0516844291532533
24816.05380267559,200,0.0,16.043,0.6361,-0.0520026082488217
24933.1106555184,200,0.0,16.043,0.6361,-0.0523265093906317
25050.167508361206,200,0.0,16.043,0.6361,-0.0526561493999326
25167.22436120401,200,0.0,16.043,0.6361,-0.0529915555076604
25284.281214046827,200,0.0,16.043,0.6361,-0.0533327660006548
25401.338066889635,200,0.0,16.043,0.6361,-0.0536798308768894
25518.394919732444,200,0.0,16.043,0.6361,-0.0540328125093139
25635.45177257525,200,0.0,16.043,0.6361,-0.054391786317807
25752.508625418064,200,0.0,16.043,0.6361,-0.0547568414490278
25869.565478260876,200,0.0,16.043,0.6361,-0.0551280814637474
25986.62233110368,200,0.0,16.043,0.6361,-0.0555056250313746
26103.67918394649,200,0.0,16.043,0.6361,-0.0558896066314275
26220.7360367893,200,0.0,16.043,0.6361,-0.0562801772617067
26337.79288963211,200,0.0,16.043,0.6361,-0.0566775051529602
26454.84974247492,200,0.0,16.043,0.6361,-0.0570817764899114
26571.90659531773,200,0.0,16.043,0.6361,-0.0574931961384483
26688.96344816054,200,0.0,16.043,0.6361,-0.0579119883790015
26806.020301003347,200,0.0,16.043,0.6361,-0.0583383976459105
26923.07715384616,200,0.0,16.043,0.6361,-0.0587726892728511
27040.134006688968,200,0.0,16.043,0.6361,-0.0592151502443288
27157.190859531776,200,0.0,16.043,0.6361,-0.0596660899532359
27274.247712374585,200,0.0,16.043,0.6361,-0.0601258409645873
27391.304565217397,200,0.0,16.043,0.6361,-0.0605947597855225
27508.361418060205,200,0.0,16.043,0.6361,-0.0610732276417497
27625.418270903014,200,0.0,16.043,0.6361,-0.0615616512605559
27742.475123745822,200,0.0,16.043,0.6361,-0.0620604636606209
27859.53197658863,200,0.0,16.043,0.6361,-0.0625701249488465
27976.588829431443,200,0.0,16.043,0.6361,-0.0630911231244535
28093.64568227425,200,0.0,16.043,0.6361,-0.0636239748906699
28210.70253511706,200,0.0,16.043,0.6361,-0.0641692264742109
28327.759387959868,200,0.0,16.043,0.6361,-0.0647274544530494
28444.81624080268,200,0.0,16.043,0.6361,-0.0652992665926809
28561.87309364549,200,0.0,16.043,0.6361,-0.0658853026913482
28678.929946488297,200,0.0,16.043,0.6361,-0.0664862354346068
28795.986799331105,200,0.0,16.043,0.6361,-0.0671027712596376
28913.04365217392,200,0.0,16.043,0.6361,-0.0677356512298155
29030.10050501673,200,0.0,16.043,0.6361,-0.0683856519199024
29147.15735785953,200,0.0,16.043,0.6361,-0.0690535863124904
29264.214210702343,200,0.0,16.043,0.6361,-0.0697403047060366
29381.271063545155,200,0.0,16.043,0.6361,-0.0704466956351871
29498.327916387963,200,0.0,16.043,0.6361,-0.0711736868038569
29615.38476923077,200,0.0,16.043,0.6361,-0.0719222460316117
29732.44162207358,200,0.0,16.043,0.6361,-0.0726933822139934
29849.498474916392,200,0.0,16.043,0.6361,-0.0734881462974645
29966.5553277592,200,0.0,16.043,0.6361,-0.0743076322694213
30083.61218060201,200,0.0,16.043,0.6361,-0.0751529781641114
30200.66903344482,200,0.0,16.043,0.6361,-0.07602536708507
30317.72588628763,200,0.0,16.043,0.6361,-0.0769260282447331
30434.78273913044,200,0.0,16.043,0.6361,-0.0778562380220073
30551.839591973247,200,0.0,16.043,0.6361,-0.0788173210385184
30668.89644481606,200,0.0,16.043,0.6361,-0.0798106512542726
30785.953297658867,200,0.0,16.043,0.6361,-0.0808376530836141
30903.01015050168,200,0.0,16.043,0.6361,-0.0818998025321556
31020.067003344484,200,0.0,16.043,0.6361,-0.0829986283556678
31137.123856187296,200,0.0,16.043,0.6361,-0.0841357132416737
31254.180709030104,200,0.0,16.043,0.6361,-0.0853126950147136
31371.237561872917,200,0.0,16.043,0.6361,-0.0865312678661922
31488.29441471572,200,0.0,16.043,0.6361,-0.08779318360972
31605.351267558533,200,0.0,16.043,0.6361,-0.0891002529629833
31722.408120401346,200,0.0,16.043,0.6361,-0.0904543468570839
31839.46497324415,200,0.0,16.043,0.6361,-0.0918573977744559
31956.52182608696,200,0.0,16.043,0.6361,-0.093311401116449
32073.57867892977,200,0.0,16.043,0.6361,-0.0948184166015856
32190.63553177258,200,0.0,16.043,0.6361,-0.0963805696957268
32307.692384615388,200,0.0,16.043,0.6361,-0.0980000530753257
32424.7492374582,200,0.0,16.043,0.6361,-0.0996791281249462
32541.80609030101,200,0.0,16.043,0.6361,-0.1014201264703763
32658.862943143817,200,0.0,16.043,0.6361,-0.1032254515485537
32775.91979598662,200,0.0,16.043,0.6361,-0.1050975802157324
32892.97664882943,200,0.0,16.043,0.6361,-0.1070390643952682
33010.03350167224,200,0.0,16.043,0.6361,-0.109052532766392
33127.09035451505,200,0.0,16.043,0.6361,-0.1111406924955824
33244.14720735786,200,0.0,16.043,0.6361,-0.1133063310120069
33361.20406020067,200,0.0,16.043,0.6361,-0.1155523178286151
33478.26091304348,200,0.0,16.043,0.6361,-0.1178816064106081
33595.317765886284,200,0.0,16.043,0.6361,-0.1202972360929046
33712.374618729096,200,0.0,16.043,0.6361,-0.1228023340484584
33829.43147157191,200,0.0,16.043,0.6361,-0.1254001173092351
33946.48832441471,200,0.0,16.043,0.6361,-0.1280938948416897
34063.545177257525,200,0.0,16.043,0.6361,-0.1308870696788606
34180.60203010034,200,0.0,16.043,0.6361,-0.1337831411109352
34297.65888294314,200,0.0,16.043,0.6361,-0.1367857069365863
34414.715735785954,200,0.0,16.043,0.6361,-0.1398984657771115
34531.772588628766,200,0.0,16.043,0.6361,-0.143125219455826
34648.82944147157,200,0.0,16.043,0.6361,-0.1464698754449168
34765.88629431438,200,0.0,16.043,0.6361,-0.1499364493822789
34882.94314715719,200,0.0,16.043,0.6361,-0.1535290676608901
35000.0,200,0.0,16.043,0.6361,-0.157251970093382
0.001,210,0.0,16.043,0.6361,-0.2820880101895165
117.05785284280938,210,0.0,16.043,0.6361,-0.2767302903358407
234.1147056856188,210,0.0,16.043,0.6361,-0.2714689422387807
351.17155852842814,210,0.0,16.043,0.6361,-0.2663018465929394
468.2284113712375,210,0.0,16.043,0.6361,-0.2612269811051367
585.2852642140468,210,0.0,16.043,0.6361,-0.2562424182805408
702.3421170568563,210,0.0,16.043,0.6361,-0.2513463230559148
819.3989698996656,210,0.0,16.043,0.6361,-0.246536950286058
936.455822742475,210,0.0,16.043,0.6361,-0.2418126420904112
1053.5126755852843,210,0.0,16.043,0.6361,-0.2371718250675141
1170.5695284280937,210,0.0,16.043,0.6361,-0.2326130073859278
1287.626381270903,210,0.0,16.043,0.6361,-0.2281347757607812
1404.6832341137126,210,0.0,16.043,0.6361,-0.223735792325958
1521.740086956522,210,0.0,16.043,0.6361,-0.2194147914123796
1638.7969397993313,210,0.0,16.043,0.6361,-0.2151705762435908
1755.853792642141,210,0.0,16.043,0.6361,-0.2110020155601346
1872.91064548495,210,0.0,16.043,0.6361,-0.2069080401848537
1989.9674983277596,210,0.0,16.043,0.6361,-0.2028876395414297
2107.024351170569,210,0.0,16.043,0.6361,-0.1989398581388397
2224.0812040133783,210,0.0,16.043,0.6361,-0.1950637920345747
2341.138056856188,210,0.0,16.043,0.6361,-0.1912585852896707
2458.194909698997,210,0.0,16.043,0.6361,-0.187523426428472
2575.2517625418063,210,0.0,16.043,0.6361,-0.1838575449161987
2692.308615384616,210,0.0,16.043,0.6361,-0.1802602076671356
2809.365468227425,210,0.0,16.043,0.6361,-0.1767307155960651
2926.422321070235,210,0.0,16.043,0.6361,-0.1732684002253443
3043.479173913044,210,0.0,16.043,0.6361,-0.1698726203595766
3160.536026755853,210,0.0,16.043,0.6361,-0.1665427588393469
3277.592879598663,210,0.0,16.043,0.6361,-0.1632782193851239
3394.649732441472,210,0.0,16.043,0.6361,-0.1600784235415217
3511.7065852842816,210,0.0,16.043,0.6361,-0.1569428077317827
3628.763438127091,210,0.0,16.043,0.6361,-0.153870820431259
3745.8202909699,210,0.0,16.043,0.6361,-0.1508619194681295
3862.8771438127096,210,0.0,16.043,0.6361,-0.1479155694585036
3979.933996655519,210,0.0,16.043,0.6361,-0.1450312393823035
4096.990849498328,210,0.0,16.043,0.6361,-0.1422084003052475
4214.047702341138,210,0.0,16.043,0.6361,-0.1394465232513279
4331.104555183947,210,0.0,16.043,0.6361,-0.1367450772290984
4448.161408026756,210,0.0,16.043,0.6361,-0.1341035274141377
4565.218260869566,210,0.0,16.043,0.6361,-0.1315213334888741
4682.275113712375,210,0.0,16.043,0.6361,-0.1289979481401374
4799.331966555184,210,0.0,16.043,0.6361,-0.1265328157135207
4916.388819397994,210,0.0,16.043,0.6361,-0.1241253710229037
5033.445672240803,210,0.0,16.043,0.6361,-0.1217750383123847
5150.502525083612,210,0.0,16.043,0.6361,-0.1194812303669969
5267.559377926422,210,0.0,16.043,0.6361,-0.1172433477678089
5384.616230769231,210,0.0,16.043,0.6361,-0.1150607782861562
5501.6730836120405,210,0.0,16.043,0.6361,-0.1129328964111134
5618.729936454851,210,0.0,16.043,0.6361,-0.1108590630036489
5735.78678929766,210,0.0,16.043,0.6361,-0.1088386250704032
5852.8436421404695,210,0.0,16.043,0.6361,-0.1068709156494929
5969.900494983279,210,0.0,16.043,0.6361,-0.1049552538004319
6086.957347826088,210,0.0,16.043,0.6361,-0.1030909446898159
6204.0142006688975,210,0.0,16.043,0.6361,-0.1012772797642007
6321.071053511707,210,0.0,16.043,0.6361,-0.0995135370013823
6438.127906354516,210,0.0,16.043,0.6361,-0.0977989812309895
6555.184759197326,210,0.0,16.043,0.6361,-0.0961328645153136
6672.241612040135,210,0.0,16.043,0.6361,-0.0945144265810405
6789.298464882944,210,0.0,16.043,0.6361,-0.0929428952926798
6906.355317725754,210,0.0,16.043,0.6361,-0.0914174871584999
7023.412170568563,210,0.0,16.043,0.6361,-0.0899374078600389
7140.469023411372,210,0.0,16.043,0.6361,-0.0885018527967675
7257.525876254182,210,0.0,16.043,0.6361,-0.0871100076381079
7374.582729096991,210,0.0,16.043,0.6361,-0.0857610488761692
7491.6395819398,210,0.0,16.043,0.6361,-0.0844541443738414
7608.69643478261,210,0.0,16.043,0.6361,-0.0831884539048722
7725.753287625419,210,0.0,16.043,0.6361,-0.0819631296845235
7842.810140468228,210,0.0,16.043,0.6361,-0.0807773168921765
7959.866993311038,210,0.0,16.043,0.6361,-0.079630154189823
8076.923846153847,210,0.0,16.043,0.6361,-0.0785207742433467
8193.980698996656,210,0.0,16.043,0.6361,-0.0774483042561683
8311.037551839467,210,0.0,16.043,0.6361,-0.0764118665271597
8428.094404682275,210,0.0,16.043,0.6361,-0.0754105790465037
8545.151257525085,210,0.0,16.043,0.6361,-0.0744435561439751
8662.208110367894,210,0.0,16.043,0.6361,-0.0735099092038985
8779.264963210704,210,0.0,16.043,0.6361,-0.0726087474595342
8896.321816053513,210,0.0,16.043,0.6361,-0.071739178877035
9013.378668896325,210,0.0,16.043,0.6361,-0.0709003111351257
9130.435521739131,210,0.0,16.043,0.6361,-0.0700912527019324
9247.49237458194,210,0.0,16.043,0.6361,-0.0693111140049469
9364.54922742475,210,0.0,16.043,0.6361,-0.0685590086844989
9481.60608026756,210,0.0,16.043,0.6361,-0.0678340549159599
9598.662933110369,210,0.0,16.043,0.6361,-0.0671353767812021
9715.71978595318,210,0.0,16.043,0.6361,-0.066462105666987
9832.776638795987,210,0.0,16.043,0.6361,-0.0658133816659124
9949.833491638798,210,0.0,16.043,0.6361,-0.0651883549560105
10066.890344481606,210,0.0,16.043,0.6361,-0.0645861871366731
10183.947197324416,210,0.0,16.043,0.6361,-0.0640060525021269
10301.004050167225,210,0.0,16.043,0.6361,-0.0634471392382483
10418.060903010037,210,0.0,16.043,0.6361,-0.0629086505337365
10535.117755852843,210,0.0,16.043,0.6361,-0.0623898056021845
10652.174608695654,210,0.0,16.043,0.6361,-0.0618898406165723
10769.231461538462,210,0.0,16.043,0.6361,-0.0614080095618034
10886.288314381272,210,0.0,16.043,0.6361,-0.0609435850137095
11003.34516722408,210,0.0,16.043,0.6361,-0.0604958588542153
11120.402020066893,210,0.0,16.043,0.6361,-0.0600641429321099
11237.4588729097,210,0.0,16.043,0.6361,-0.0596477696770628
11354.51572575251,210,0.0,16.043,0.6361,-0.0592460926717699
11471.57257859532,210,0.0,16.043,0.6361,-0.0588584871835429
11588.629431438128,210,0.0,16.043,0.6361,-0.058484350652856
11705.68628428094,210,0.0,16.043,0.6361,-0.0581231031327443
11822.743137123747,210,0.0,16.043,0.6361,-0.0577741876700396
11939.799989966556,210,0.0,16.043,0.6361,-0.0574370706174359
12056.856842809366,210,0.0,16.043,0.6361,-0.0571112418644825
12173.913695652176,210,0.0,16.043,0.6361,-0.0567962149759158
12290.970548494985,210,0.0,16.043,0.6361,-0.0564915272273623
12408.027401337797,210,0.0,16.043,0.6361,-0.0561967395308267
12525.084254180603,210,0.0,16.043,0.6361,-0.0559114362455305
12642.141107023412,210,0.0,16.043,0.6361,-0.0556352248734821
12759.197959866222,210,0.0,16.043,0.6361,-0.0553677356428026
12876.254812709032,210,0.0,16.043,0.6361,-0.0551086209855172
12993.31166555184,210,0.0,16.043,0.6361,-0.0548575549199016
13110.36851839465,210,0.0,16.043,0.6361,-0.0546142323500612
13227.42537123746,210,0.0,16.043,0.6361,-0.054378368297611
13344.48222408027,210,0.0,16.043,0.6361,-0.0541496970816341
13461.539076923078,210,0.0,16.043,0.6361,-0.0539279714636884
13578.595929765888,210,0.0,16.043,0.6361,-0.0537129617746601
13695.652782608697,210,0.0,16.043,0.6361,-0.0535044550395279
13812.709635451509,210,0.0,16.043,0.6361,-0.0533022541150284
13929.766488294315,210,0.0,16.043,0.6361,-0.0531061768535769
14046.823341137126,210,0.0,16.043,0.6361,-0.0529160553050157
14163.880193979934,210,0.0,16.043,0.6361,-0.0527317349656638
14280.937046822744,210,0.0,16.043,0.6361,-0.0525530740819581
14397.993899665553,210,0.0,16.043,0.6361,-0.052379943013883
14515.050752508365,210,0.0,16.043,0.6361,-0.0522122236610708
14632.107605351172,210,0.0,16.043,0.6361,-0.0520498089525439
14749.164458193982,210,0.0,16.043,0.6361,-0.0518926023990574
14866.22131103679,210,0.0,16.043,0.6361,-0.0517405177052434
14983.2781638796,210,0.0,16.043,0.6361,-0.0515934784372678
15100.33501672241,210,0.0,16.043,0.6361,-0.051451417740329
15217.39186956522,210,0.0,16.043,0.6361,-0.0513142780993522
15334.44872240803,210,0.0,16.043,0.6361,-0.0511820111352742
15451.505575250838,210,0.0,16.043,0.6361,-0.0510545774289612
15568.562428093648,210,0.0,16.043,0.6361,-0.0509319463643417
15685.619280936457,210,0.0,16.043,0.6361,-0.0508140959823654
15802.676133779269,210,0.0,16.043,0.6361,-0.0507010128376186
15919.732986622075,210,0.0,16.043,0.6361,-0.0505926918498573
16036.789839464886,210,0.0,16.043,0.6361,-0.0504891361432695
16153.846692307694,210,0.0,16.043,0.6361,-0.0503903568670994
16270.903545150504,210,0.0,16.043,0.6361,-0.0502963729922422
16387.960397993313,210,0.0,16.043,0.6361,-0.0502072110792662
16505.01725083612,210,0.0,16.043,0.6361,-0.0501229050146464
16622.074103678933,210,0.0,16.043,0.6361,-0.0500434957128771
16739.13095652174,210,0.0,16.043,0.6361,-0.0499690307833606
16856.18780936455,210,0.0,16.043,0.6361,-0.0498995641620765
16973.24466220736,210,0.0,16.043,0.6361,-0.0498351557089409
17090.30151505017,210,0.0,16.043,0.6361,-0.0497758707728012
17207.35836789298,210,0.0,16.043,0.6361,-0.0497217797268294
17324.415220735787,210,0.0,16.043,0.6361,-0.049672957477712
17441.472073578596,210,0.0,16.043,0.6361,-0.0496294829527063
17558.528926421408,210,0.0,16.043,0.6361,-0.0495914385690512
17675.585779264216,210,0.0,16.043,0.6361,-0.0495589096904857
17792.642632107025,210,0.0,16.043,0.6361,-0.0495319840758959
17909.699484949833,210,0.0,16.043,0.6361,-0.0495107513250457
18026.756337792645,210,0.0,16.043,0.6361,-0.0494953023264124
18143.813190635454,210,0.0,16.043,0.6361,-0.0494857287118769
18260.870043478262,210,0.0,16.043,0.6361,-0.04948212232281
18377.92689632107,210,0.0,16.043,0.6361,-0.0494845746917553
18494.983749163883,210,0.0,16.043,0.6361,-0.0494931765434947
18612.04060200669,210,0.0,16.043,0.6361,-0.0495080173189079
18729.0974548495,210,0.0,16.043,0.6361,-0.0495291847244933
18846.15430769231,210,0.0,16.043,0.6361,-0.0495567643100057
18963.21116053512,210,0.0,16.043,0.6361,-0.0495908390761876
19080.26801337793,210,0.0,16.043,0.6361,-0.0496314891140591
19197.324866220737,210,0.0,16.043,0.6361,-0.0496787912768372
19314.38171906355,210,0.0,16.043,0.6361,-0.0497328188851483
19431.43857190636,210,0.0,16.043,0.6361,-0.0497936414657987
19548.49542474917,210,0.0,16.043,0.6361,-0.0498613245240097
19665.55227759197,210,0.0,16.043,0.6361,-0.0499359293488583
19782.609130434783,210,0.0,16.043,0.6361,-0.0500175128511921
19899.665983277595,210,0.0,16.043,0.6361,-0.0501061274334179
20016.722836120403,210,0.0,16.043,0.6361,-0.0502018208900221
20133.77968896321,210,0.0,16.043,0.6361,-0.050304636337973
20250.836541806024,210,0.0,16.043,0.6361,-0.0504146121756724
20367.893394648832,210,0.0,16.043,0.6361,-0.0505317820695291
20484.95024749164,210,0.0,16.043,0.6361,-0.0506561749667924
20602.00710033445,210,0.0,16.043,0.6361,-0.0507878151336169
20719.06395317726,210,0.0,16.043,0.6361,-0.0509267222172098
20836.12080602007,210,0.0,16.043,0.6361,-0.0510729113310846
20953.17765886288,210,0.0,16.043,0.6361,-0.0512263931623733
21070.234511705687,210,0.0,16.043,0.6361,-0.0513871741004093
21187.2913645485,210,0.0,16.043,0.6361,-0.0515552563857224
21304.348217391307,210,0.0,16.043,0.6361,-0.0517306382787856
21421.40507023412,210,0.0,16.043,0.6361,-0.0519133142479079
21538.461923076924,210,0.0,16.043,0.6361,-0.0521032751757211
21655.518775919736,210,0.0,16.043,0.6361,-0.0523005085838637
21772.575628762545,210,0.0,16.043,0.6361,-0.052504998875472
21889.632481605357,210,0.0,16.043,0.6361,-0.0527167275951314
22006.68933444816,210,0.0,16.043,0.6361,-0.0529356737061496
22123.746187290973,210,0.0,16.043,0.6361,-0.0531618138848231
22240.803040133786,210,0.0,16.043,0.6361,-0.0533951228316172
22357.85989297659,210,0.0,16.043,0.6361,-0.053635573599056
22474.9167458194,210,0.0,16.043,0.6361,-0.0538831379362354
22591.97359866221,210,0.0,16.043,0.6361,-0.0541377866498232
22709.03045150502,210,0.0,16.043,0.6361,-0.0543994899813564
22826.087304347828,210,0.0,16.043,0.6361,-0.0546682180008454
22943.14415719064,210,0.0,16.043,0.6361,-0.0549439410163627
23060.20101003345,210,0.0,16.043,0.6361,-0.0552266299995792
23177.257862876257,210,0.0,16.043,0.6361,-0.0555162570269854
23294.314715719065,210,0.0,16.043,0.6361,-0.0558127957365958
23411.37156856188,210,0.0,16.043,0.6361,-0.0561162217998876
23528.42842140469,210,0.0,16.043,0.6361,-0.0564265134087085
23645.48527424749,210,0.0,16.043,0.6361,-0.0567436517767966
23762.542127090303,210,0.0,16.043,0.6361,-0.0570676216556628
23879.598979933115,210,0.0,16.043,0.6361,-0.0573984118644032
23996.655832775923,210,0.0,16.043,0.6361,-0.0577360158331011
24113.71268561873,210,0.0,16.043,0.6361,-0.0580804321593712
24230.76953846154,210,0.0,16.043,0.6361,-0.058431665177696
24347.826391304352,210,0.0,16.043,0.6361,-0.0587897255410601
24464.88324414716,210,0.0,16.043,0.6361,-0.0591546308144504
24581.94009698997,210,0.0,16.043,0.6361,-0.059526406079833
24698.996949832777,210,0.0,16.043,0.6361,-0.0599050845520681
24816.05380267559,210,0.0,16.043,0.6361,-0.060290708205383
24933.1106555184,210,0.0,16.043,0.6361,-0.0606833284099808
25050.167508361206,210,0.0,16.043,0.6361,-0.0610830065782465
25167.22436120401,210,0.0,16.043,0.6361,-0.0614898148203143
25284.281214046827,210,0.0,16.043,0.6361,-0.0619038366084264
25401.338066889635,210,0.0,16.043,0.6361,-0.06232516744982
25518.394919732444,210,0.0,16.043,0.6361,-0.0627539155677505
25635.45177257525,210,0.0,16.043,0.6361,-0.0631902025903262
25752.508625418064,210,0.0,16.043,0.6361,-0.0636341642468526
25869.565478260876,210,0.0,16.043,0.6361,-0.0640859510714064
25986.62233110368,210,0.0,16.043,0.6361,-0.0645457291134734
26103.67918394649,210,0.0,16.043,0.6361,-0.0650136806552595
26220.7360367893,210,0.0,16.043,0.6361,-0.0654900049357323
26337.79288963211,210,0.0,16.043,0.6361,-0.0659749188810574
26454.84974247492,210,0.0,16.043,0.6361,-0.0664686578414198
26571.90659531773,210,0.0,16.043,0.6361,-0.0669714763340798
26688.96344816054,210,0.0,16.043,0.6361,-0.0674836487927136
26806.020301003347,210,0.0,16.043,0.6361,-0.0680054703229092
26923.07715384616,210,0.0,16.043,0.6361,-0.0685372574638948
27040.134006688968,210,0.0,16.043,0.6361,-0.0690793489565786
27157.190859531776,210,0.0,16.043,0.6361,-0.0696321065178956
27274.247712374585,210,0.0,16.043,0.6361,-0.0701959156216227
27391.304565217397,210,0.0,16.043,0.6361,-0.0707711862858361
27508.361418060205,210,0.0,16.043,0.6361,-0.0713583538670438
27625.418270903014,210,0.0,16.043,0.6361,-0.0719578798613702
27742.475123745822,210,0.0,16.043,0.6361,-0.0725702527128425
27859.53197658863,210,0.0,16.043,0.6361,-0.0731959886291697
27976.588829431443,210,0.0,16.043,0.6361,-0.0738356324051547
28093.64568227425,210,0.0,16.043,0.6361,-0.0744897582541394
28210.70253511706,210,0.0,16.043,0.6361,-0.0751589706477455
28327.759387959868,210,0.0,16.043,0.6361,-0.0758439051642979
28444.81624080268,210,0.0,16.043,0.6361,-0.0765452293462545
28561.87309364549,210,0.0,16.043,0.6361,-0.0772636435670369
28678.929946488297,210,0.0,16.043,0.6361,-0.0779998819077204
28795.986799331105,210,0.0,16.043,0.6361,-0.0787547130439614
28913.04365217392,210,0.0,16.043,0.6361,-0.0795289411436278
29030.10050501673,210,0.0,16.043,0.6361,-0.0803234067756245
29147.15735785953,210,0.0,16.043,0.6361,-0.0811389878303997
29264.214210702343,210,0.0,16.043,0.6361,-0.0819766004526306
29381.271063545155,210,0.0,16.043,0.6361,-0.0828371999866339
29498.327916387963,210,0.0,16.043,0.6361,-0.0837217819350941
29615.38476923077,210,0.0,16.043,0.6361,-0.0846313829315669
29732.44162207358,210,0.0,16.043,0.6361,-0.085567081727546
29849.498474916392,210,0.0,16.043,0.6361,-0.0865300001944994
29966.5553277592,210,0.0,16.043,0.6361,-0.0875213043416555
30083.61218060201,210,0.0,16.043,0.6361,-0.0885422053501618
30200.66903344482,210,0.0,16.043,0.6361,-0.0895939606242279
30317.72588628763,210,0.0,16.043,0.6361,-0.0906778748601097
30434.78273913044,210,0.0,16.043,0.6361,-0.0917953011334159
30551.839591973247,210,0.0,16.043,0.6361,-0.0929476420057913
30668.89644481606,210,0.0,16.043,0.6361,-0.0941363506514367
30785.953297658867,210,0.0,16.043,0.6361,-0.0953629320044789
30903.01015050168,210,0.0,16.043,0.6361,-0.096628943927896
31020.067003344484,210,0.0,16.043,0.6361,-0.0979359984049191
31137.123856187296,210,0.0,16.043,0.6361,-0.0992857627536667
31254.180709030104,210,0.0,16.043,0.6361,-0.1006799608660393
31371.237561872917,210,0.0,16.043,0.6361,-0.1021203744716948
31488.29441471572,210,0.0,16.043,0.6361,-0.1036088444281094
31605.351267558533,210,0.0,16.043,0.6361,-0.1051472720377263
31722.408120401346,210,0.0,16.043,0.6361,-0.1067376203930766
31839.46497324415,210,0.0,16.043,0.6361,-0.1083819157511243
31956.52182608696,210,0.0,16.043,0.6361,-0.1100822489377697
32073.57867892977,210,0.0,16.043,0.6361,-0.1118407767836052
32190.63553177258,210,0.0,16.043,0.6361,-0.1136597235921794
32307.692384615388,210,0.0,16.043,0.6361,-0.115541382641902
32424.7492374582,210,0.0,16.043,0.6361,-0.1174881177227618
32541.80609030101,210,0.0,16.043,0.6361,-0.119502364709253
