density,temperature,Molecular_Weight,Boiling_Point,Melting_Point,delta_phi
0.9999999999999999,0.21052631578947367,18.01528,100.0,0.0,0.6993135767019784
0.9797979797979797,0.27631578947368424,18.01528,100.0,0.0,0.7101107489428954
0.9898989898989897,0.27631578947368424,18.01528,100.0,0.0,0.7103386652097791
0.9999999999999999,0.27631578947368424,18.01528,100.0,0.0,0.7103443149300932
0.9494949494949491,0.34210526315789475,18.01528,100.0,0.0,0.7162251166832053
0.9595959595959593,0.34210526315789475,18.01528,100.0,0.0,0.7156351921768839
0.9696969696969695,0.34210526315789475,18.01528,100.0,0.0,0.7148034474361781
0.9797979797979797,0.34210526315789475,18.01528,100.0,0.0,0.7137144593624895
0.9898989898989897,0.34210526315789475,18.01528,100.0,0.0,0.712352031411817
0.9999999999999999,0.34210526315789475,18.01528,100.0,0.0,0.7106991740578958
0.9090909090909088,0.40789473684210525,18.01528,100.0,0.0,0.7176901360649679
0.919191919191919,0.40789473684210525,18.01528,100.0,0.0,0.7166825336593003
0.9292929292929291,0.40789473684210525,18.01528,100.0,0.0,0.7154196716128404
0.9393939393939391,0.40789473684210525,18.01528,100.0,0.0,0.7138873274843169
0.9494949494949491,0.40789473684210525,18.01528,100.0,0.0,0.7120703108646751
0.9595959595959593,0.40789473684210525,18.01528,100.0,0.0,0.7099524563507481
0.9696969696969695,0.40789473684210525,18.01528,100.0,0.0,0.7075166078332914
0.9797979797979797,0.40789473684210525,18.01528,100.0,0.0,0.7047445958907778
0.9898989898989897,0.40789473684210525,18.01528,100.0,0.0,0.7016172097494467
0.9999999999999999,0.40789473684210525,18.01528,100.0,0.0,0.6981141648878157
0.8585858585858583,0.47368421052631576,18.01528,100.0,0.0,0.7139212425220973
0.8686868686868685,0.47368421052631576,18.01528,100.0,0.0,0.7129727649377345
0.8787878787878786,0.47368421052631576,18.01528,100.0,0.0,0.7117638666338197
0.8888888888888887,0.47368421052631576,18.01528,100.0,0.0,0.7102826975491857
0.8989898989898989,0.47368421052631576,18.01528,100.0,0.0,0.7085163919398106
0.9090909090909088,0.47368421052631576,18.01528,100.0,0.0,0.7064510660861492
0.919191919191919,0.47368421052631576,18.01528,100.0,0.0,0.704071807869956
0.9292929292929291,0.47368421052631576,18.01528,100.0,0.0,0.7013626595593866
0.9393939393939391,0.47368421052631576,18.01528,100.0,0.0,0.6983065950627615
0.9494949494949491,0.47368421052631576,18.01528,100.0,0.0,0.6948854927661933
0.9595959595959593,0.47368421052631576,18.01528,100.0,0.0,0.6910801048630373
0.9696969696969695,0.47368421052631576,18.01528,100.0,0.0,0.6868700238334945
0.9797979797979797,0.47368421052631576,18.01528,100.0,0.0,0.6822336464642852
0.9898989898989897,0.47368421052631576,18.01528,100.0,0.0,0.6771481355313932
0.9999999999999999,0.47368421052631576,18.01528,100.0,0.0,0.6715893790199444
0.0101010101010101,0.5394736842105263,18.01528,100.0,0.0,1.0
0.020202020202020197,0.5394736842105263,18.01528,100.0,0.0,0.8077660223971345
0.7878787878787877,0.5394736842105263,18.01528,100.0,0.0,0.7030281915656302
0.7979797979797978,0.5394736842105263,18.01528,100.0,0.0,0.7028743835217504
0.808080808080808,0.5394736842105263,18.01528,100.0,0.0,0.7024702267352751
0.818181818181818,0.5394736842105263,18.01528,100.0,0.0,0.7018076448324587
0.8282828282828281,0.5394736842105263,18.01528,100.0,0.0,0.7008775999404075
0.8383838383838382,0.5394736842105263,18.01528,100.0,0.0,0.6996701046634062
0.8484848484848484,0.5394736842105263,18.01528,100.0,0.0,0.698174225687944
0.8585858585858583,0.5394736842105263,18.01528,100.0,0.0,0.6963780797006803
0.8686868686868685,0.5394736842105263,18.01528,100.0,0.0,0.6942688222242361
0.8787878787878786,0.5394736842105263,18.01528,100.0,0.0,0.6918326300467454
0.8888888888888887,0.5394736842105263,18.01528,100.0,0.0,0.6890546780259869
0.8989898989898989,0.5394736842105263,18.01528,100.0,0.0,0.6859191111210793
0.9090909090909088,0.5394736842105263,18.01528,100.0,0.0,0.6824090125139977
0.919191919191919,0.5394736842105263,18.01528,100.0,0.0,0.6785063686237739
0.9292929292929291,0.5394736842105263,18.01528,100.0,0.0,0.6741920316968667
0.9393939393939391,0.5394736842105263,18.01528,100.0,0.0,0.6694456804931397
0.9494949494949491,0.5394736842105263,18.01528,100.0,0.0,0.6642457793954932
0.9595959595959593,0.5394736842105263,18.01528,100.0,0.0,0.6585695360689237
0.9696969696969695,0.5394736842105263,18.01528,100.0,0.0,0.6523928575945985
0.9797979797979797,0.5394736842105263,18.01528,100.0,0.0,0.6456903048175234
0.9898989898989897,0.5394736842105263,18.01528,100.0,0.0,0.6384350444783253
0.9999999999999999,0.5394736842105263,18.01528,100.0,0.0,0.6305987985556082
0.0,0.6052631578947367,18.01528,100.0,0.0,0.8664366095286405
0.0101010101010101,0.6052631578947367,18.01528,100.0,0.0,0.7469926822467057
0.020202020202020197,0.6052631578947367,18.01528,100.0,0.0,0.6483213885407734
0.030303030303030297,0.6052631578947367,18.01528,100.0,0.0,0.5666469543671879
0.04040404040404041,0.6052631578947367,18.01528,100.0,0.0,0.4990653435123964
0.050505050505050504,0.6052631578947367,18.01528,100.0,0.0,0.44319499460884876
0.6969696969696968,0.6052631578947367,18.01528,100.0,0.0,0.6778894980458644
0.707070707070707,0.6052631578947367,18.01528,100.0,0.0,0.6791830493398247
0.7171717171717169,0.6052631578947367,18.01528,100.0,0.0,0.6802411099616262
0.7272727272727272,0.6052631578947367,18.01528,100.0,0.0,0.6810597793797353
