density,temperature,Molecular_Weight,Boiling_Point,Melting_Point,delta_phi
0.050505050505050504,0.6052631578947367,18.01528,100.0,0.0,0.018681405765765116
0.6969696969696968,0.6052631578947367,18.01528,100.0,0.0,0.026928537182872726
0.707070707070707,0.6052631578947367,18.01528,100.0,0.0,0.026973992391068187
0.7171717171717169,0.6052631578947367,18.01528,100.0,0.0,0.027011172490591078
0.7272727272727272,0.6052631578947367,18.01528,100.0,0.0,0.027039940417318963
0.7373737373737372,0.6052631578947367,18.01528,100.0,0.0,0.027060128635720024
0.7474747474747473,0.6052631578947367,18.01528,100.0,0.0,0.027071539881657503
0.7575757575757575,0.6052631578947367,18.01528,100.0,0.0,0.02707394764781936
0.7676767676767674,0.6052631578947367,18.01528,100.0,0.0,0.027067096496794837
0.7777777777777776,0.6052631578947367,18.01528,100.0,0.0,0.02705070224079359
