density,temperature,delta_phi,substance
30317.72588628763,160,-0.0328110510039658,methane
11354.51572575251,490,-0.3414923872827603,methane
32658.862943143817,260,-0.2347120539395776,methane
28210.70253511706,450,-0.6669832333697799,methane
21655.518775919736,410,-0.3339017204843175,methane
32190.63553177258,480,-1.1329594277661208,methane
29615.38476923077,310,-0.2742620113175112,methane
34648.82944147157,380,-0.8397162117604412,methane
7842.810140468228,210,-0.0807773168921765,methane
18729.0974548495,210,-0.0495291847244933,methane
24464.88324414716,440,-0.4765366750802942,methane
9364.54922742475,450,-0.2532700914376464,methane
35000.0,230,-0.2383018903109205,methane
9715.71978595318,200,-0.0724763770488946,methane
4096.990849498328,320,-0.1470668809246617,methane
5033.445672240803,410,-0.2071623833864921,methane
7842.810140468228,400,-0.1795765274260387,methane
33244.14720735786,400,-0.803970628558512,methane
31371.237561872917,410,-0.6986376174877473,methane
819.3989698996656,380,-0.2985693941351787,methane
5033.445672240803,430,-0.2301520315027101,methane
29030.10050501673,450,-0.7148155112449041,methane
18377.92689632107,390,-0.2503613623319705,methane
23879.598979933115,400,-0.3547762636855677,methane
29849.498474916392,330,-0.3343575701044229,methane
20250.836541806024,340,-0.1873486558164745,methane
7842.810140468228,320,-0.1024212619453646,methane
19548.49542474917,440,-0.3639527528670837,methane
19548.49542474917,420,-0.3214321915568944,methane
0.001,390,-0.3460659974479839,methane
22240.803040133786,400,-0.3222816764838194,methane
24347.826391304352,400,-0.3654908244291195,methane
23411.37156856188,240,-0.0827035416968287,methane
6321.071053511707,460,-0.2589571385506712,methane
9832.776638795987,280,-0.0759870498822834,methane
24581.94009698997,240,-0.0882700772150972,methane
702.3421170568563,290,-0.2541646244092959,methane
2809.365468227425,190,-0.1962183039614166,methane
468.2284113712375,430,-0.357640907199019,methane
2926.422321070235,280,-0.1624178559595696,methane
29966.5553277592,350,-0.3977849390454369,methane
29849.498474916392,320,-0.3068689905902498,methane
20836.12080602007,430,-0.363991373639521,methane
14397.993899665553,290,-0.0973753685229842,methane
16856.18780936455,390,-0.2351158649562894,methane
3043.479173913044,450,-0.2897213988000502,methane
14866.22131103679,310,-0.1177282917492045,methane
32541.80609030101,450,-1.0000335101781703,methane
11120.402020066893,210,-0.0600641429321099,methane
35000.0,450,-1.31644966283053,methane
1404.6832341137126,430,-0.3187469040118872,methane
31839.46497324415,380,-0.6019965856703693,methane
16153.846692307694,300,-0.1138274878239098,methane
27508.361418060205,280,-0.1696339010235702,methane
15919.732986622075,270,-0.0863331429245005,methane
1404.6832341137126,380,-0.2734755135449366,methane
18143.813190635454,430,-0.3217693654586253,methane
32424.7492374582,170,-0.0542953164019026,methane
1638.7969397993313,240,-0.2061185572260176,methane
33361.20406020067,150,-0.0365073679498493,methane
3979.933996655519,470,-0.295125816531619,methane
8545.151257525085,400,-0.1808146729982769,methane
8311.037551839467,410,-0.1925250415572927,methane
14280.937046822744,250,-0.0688541019820502,methane
3277.592879598663,490,-0.3341784573225286,methane
26806.020301003347,300,-0.1955786648227359,methane
16270.903545150504,430,-0.2976101899818258,methane
20250.836541806024,350,-0.2027556443573444,methane
12525.084254180603,200,-0.056951431698163,methane
32307.692384615388,300,-0.3365186105865414,methane
18729.0974548495,370,-0.2205464618888998,methane
8779.264963210704,380,-0.158097743639212,methane
26571.90659531773,150,-0.0213259490281507,methane
15685.619280936457,300,-0.11179664204115,methane
30903.01015050168,400,-0.6246365219487608,methane
17675.585779264216,190,-0.0406267131114378,methane
7491.6395819398,350,-0.1278169610598895,methane
14983.2781638796,340,-0.150867586321613,methane
31488.29441471572,430,-0.799522034712257,methane
9364.54922742475,320,-0.101775817854024,methane
1872.91064548495,330,-0.2204363465704497,methane
27391.304565217397,410,-0.4868219727540993,methane
26571.90659531773,330,-0.2513881461004376,methane
26103.67918394649,340,-0.2638058654820808,methane
28678.929946488297,330,-0.2994459581487338,methane
3979.933996655519,440,-0.258017478314564,methane
21421.40507023412,230,-0.0670013142318068,methane
28561.87309364549,340,-0.3220226796246355,methane
26806.020301003347,140,-0.0161699574516397,methane
26454.84974247492,160,-0.027043327352333,methane
32073.57867892977,440,-0.9000737900484376,methane
15100.33501672241,330,-0.1400883387431623,methane
33127.09035451505,270,-0.2789869213307741,methane
21538.461923076924,420,-0.3541557680303976,methane
30668.89644481606,370,-0.4960059031068001,methane
27976.588829431443,460,-0.6933563365541516,methane
14280.937046822744,460,-0.3272796615338257,methane
819.3989698996656,230,-0.2418826957222136,methane
32892.97664882943,140,-0.0224383653591488,methane
33244.14720735786,230,-0.1772685385934872,methane
1989.9674983277596,380,-0.2511708337430515,methane
12408.027401337797,220,-0.0567968796284215,methane
1170.5695284280937,310,-0.239708961806272,methane
15685.619280936457,280,-0.0937539124700921,methane
7842.810140468228,200,-0.0895012355460897,methane
34297.65888294314,230,-0.210394287653841,methane
15451.505575250838,280,-0.0929639212797009,methane
33478.26091304348,280,-0.3244816481597364,methane
25752.508625418064,410,-0.430071954876807,methane
819.3989698996656,150,-0.3050939646019656,methane
21772.575628762545,460,-0.4575722388582371,methane
29615.38476923077,320,-0.2998938829550371,methane
26337.79288963211,280,-0.1549634696482297,methane
20719.06395317726,350,-0.207208473479855,methane
7257.525876254182,390,-0.1686324179230111,methane
28561.87309364549,250,-0.132782249134741,methane
17558.528926421408,410,-0.2765605434862721,methane
702.3421170568563,200,-0.2551833388979357,methane
15568.562428093648,220,-0.0548905717349761,methane
18963.21116053512,250,-0.0775987807886702,methane
30434.78273913044,250,-0.1592998105604822,methane
26103.67918394649,170,-0.0329433164243401,methane
22943.14415719064,150,-0.0192858292018414,methane
16856.18780936455,470,-0.385393971577883,methane
26103.67918394649,450,-0.5665151125828388,methane
11588.629431438128,370,-0.1621409297745737,methane
31254.180709030104,200,-0.0853126950147136,methane
8662.208110367894,490,-0.3106746510919518,methane
11705.68628428094,370,-0.1630036904224993,methane
16270.903545150504,470,-0.3761170750143567,methane
16739.13095652174,280,-0.0972507359064589,methane
8311.037551839467,250,-0.0688279945587763,methane
25986.62233110368,170,-0.0327650446017927,methane
20133.77968896321,400,-0.2896519170767371,methane
29030.10050501673,240,-0.1223379335419139,methane
16387.960397993313,360,-0.1862437310682864,methane
22943.14415719064,470,-0.5174326172458901,methane
1170.5695284280937,290,-0.2321933522325829,methane
33244.14720735786,290,-0.3460325992090978,methane
1872.91064548495,410,-0.2820759145530329,methane
32775.91979598662,320,-0.4254397886693911,methane
29849.498474916392,450,-0.7686439414707155,methane
8428.094404682275,410,-0.1928574740296411,methane
29381.271063545155,380,-0.4704574828972101,methane
234.1147056856188,390,-0.3341766193742227,methane
27859.53197658863,220,-0.0847381771962595,methane
15334.44872240803,250,-0.0707589167276977,methane
27625.418270903014,310,-0.2292423929664235,methane
25635.45177257525,170,-0.0322421125606408,methane
12993.31166555184,210,-0.0548575549199016,methane
22240.803040133786,470,-0.4970957606267582,methane
30668.89644481606,450,-0.8293649896061018,methane
14749.164458193982,470,-0.3530985480842843,methane
23177.257862876257,190,-0.0412384461685868,methane
1638.7969397993313,340,-0.2355766422200141,methane
24347.826391304352,230,-0.0769175648569531,methane
8545.151257525085,300,-0.0875652079080787,methane
1989.9674983277596,180,-0.2314818929150822,methane
20602.00710033445,320,-0.1612675347760106,methane
20719.06395317726,180,-0.0334169644328006,methane
936.455822742475,360,-0.2786409585567166,methane
4214.047702341138,250,-0.1237665017203352,methane
4331.104555183947,270,-0.1222848156858032,methane
33244.14720735786,300,-0.3796028216143352,methane
32424.7492374582,290,-0.3107281586276962,methane
17441.472073578596,360,-0.1943296122816403,methane
31605.351267558533,320,-0.369941875043434,methane
28444.81624080268,240,-0.1161770544245202,methane
1521.740086956522,440,-0.324648610477257,methane
23060.20101003345,210,-0.0552266299995792,methane
34063.545177257525,310,-0.4634186932819673,methane
18494.983749163883,210,-0.0494931765434947,methane
33361.20406020067,410,-0.8669728462943623,methane
33712.374618729096,170,-0.0684076339940427,methane
16622.074103678933,260,-0.0803657405732534,methane
22474.9167458194,450,-0.4485245647887356,methane
5384.616230769231,280,-0.104216147370611,methane
26454.84974247492,310,-0.2089691161066625,methane
23528.42842140469,420,-0.3963009987788655,methane
30668.89644481606,330,-0.3634304087967898,methane
28327.759387959868,490,-0.8415186241886172,methane
4565.218260869566,490,-0.3136366898582689,methane
33361.20406020067,270,-0.2883494103035993,methane
17441.472073578596,180,-0.0379713635136943,methane
7374.582729096991,420,-0.204023737185815,methane
34882.94314715719,140,-0.0391014473321559,methane
14046.823341137126,380,-0.1949134600207863,methane
4448.161408026756,330,-0.1456934438576199,methane
31254.180709030104,330,-0.3870118039354928,methane
10886.288314381272,370,-0.1572254655811751,methane
14046.823341137126,290,-0.0959475462347708,methane
30317.72588628763,150,-0.0243642393998407,methane
25284.281214046827,150,-0.0204539719751929,methane
21772.575628762545,270,-0.1064239088258793,methane
27625.418270903014,370,-0.3753470039404142,methane
17675.585779264216,360,-0.1961746240755029,methane
28093.64568227425,220,-0.0862910573372182,methane
1521.740086956522,300,-0.2203743543059926,methane
25635.45177257525,460,-0.580933924065807,methane
31488.29441471572,490,-1.1134004373375728,methane
8545.151257525085,490,-0.3097464123368605,methane
9481.60608026756,410,-0.1976996132276511,methane
3745.8202909699,460,-0.2866222183039879,methane
18143.813190635454,300,-0.1225093372962874,methane
468.2284113712375,400,-0.3309166313977326,methane
18963.21116053512,230,-0.0624275851309134,methane
34765.88629431438,270,-0.3566332259879946,methane
11939.799989966556,400,-0.2036047542014645,methane
7959.866993311038,430,-0.2175840183403397,methane
12993.31166555184,390,-0.1993719409036315,methane
4448.161408026756,220,-0.1271513578503476,methane
24230.76953846154,410,-0.3879203750857113,methane
19080.26801337793,360,-0.2078910682024315,methane
6086.957347826088,490,-0.3027244429202959,methane
6672.241612040135,470,-0.2723130100428856,methane
20953.17765886288,470,-0.4641584768240228,methane
11237.4588729097,400,-0.1974408395252185,methane
25167.22436120401,290,-0.1578139465605321,methane
702.3421170568563,330,-0.2712485723655427,methane
34648.82944147157,280,-0.3858732091722643,methane
19314.38171906355,410,-0.2981676435865615,methane
29147.15735785953,240,-0.123659891701662,methane
0.001,400,-0.3539449717294357,methane
10066.890344481606,330,-0.112047864623045,methane
11120.402020066893,230,-0.0594828233816366,methane
4448.161408026756,430,-0.2383031914828117,methane
21772.575628762545,360,-0.235808320183385,methane
27976.588829431443,140,-0.0163851488457558,methane
2809.365468227425,410,-0.2524380130132093,methane
20719.06395317726,380,-0.2592264968894896,methane
15217.39186956522,260,-0.0771126301605351,methane
35000.0,180,-0.1116801164174826,methane
14983.2781638796,240,-0.0643738386516723,methane
7140.469023411372,440,-0.2301632800365442,methane
1404.6832341137126,330,-0.2393988321122847,methane
22006.68933444816,380,-0.2767610732105544,methane
17441.472073578596,470,-0.3949983364937938,methane
0.001,320,-0.3024961269258746,methane
33244.14720735786,340,-0.5298338405598153,methane
23762.542127090303,390,-0.3287218850096525,methane
33595.317765886284,440,-1.0604460609645896,methane
22357.85989297659,150,-0.0192880834136166,methane
468.2284113712375,410,-0.3394598373703406,methane
8076.923846153847,430,-0.2178855949677999,methane
819.3989698996656,390,-0.3065087546839916,methane
1404.6832341137126,210,-0.223735792325958,methane
11120.402020066893,440,-0.2543175207807837,methane
20133.77968896321,270,-0.0992969682156046,methane
7608.69643478261,480,-0.2884935482449938,methane
16387.960397993313,240,-0.0660470148814008,methane
32775.91979598662,490,-1.2648248941366629,methane
31488.29441471572,350,-0.4657934329606696,methane
10066.890344481606,220,-0.0620504613610176,methane
18846.15430769231,340,-0.176380527247329,methane
22826.087304347828,330,-0.1963979797537643,methane
13110.36851839465,260,-0.0720134231535517,methane
26571.90659531773,180,-0.0408767392395554,methane
20602.00710033445,460,-0.4307471114648583,methane
6555.184759197326,320,-0.1096013380165404,methane
31722.408120401346,210,-0.1067376203930766,methane
28678.929946488297,440,-0.6537558973522216,methane
2458.194909698997,310,-0.1886951359476061,methane
34882.94314715719,260,-0.3282982595801244,methane
13578.595929765888,260,-0.0731468899851955,methane
32775.91979598662,300,-0.3570035892721348,methane
28678.929946488297,260,-0.1508458510307729,methane
14749.164458193982,310,-0.1171454872930273,methane
19431.43857190636,420,-0.3197303298215186,methane
6672.241612040135,350,-0.1317553320463736,methane
27508.361418060205,390,-0.4292234441776847,methane
26220.7360367893,220,-0.0754945996889193,methane
30434.78273913044,370,-0.4844518854168282,methane
10066.890344481606,380,-0.1637816362868818,methane
15685.619280936457,420,-0.2729420917284216,methane
20016.722836120403,420,-0.3284592767697251,methane
2458.194909698997,390,-0.2439897539543283,methane
13344.48222408027,380,-0.1888797365039309,methane
24464.88324414716,380,-0.3201385829225743,methane
1053.5126755852843,370,-0.2805694732447075,methane
18612.04060200669,430,-0.3283208746639066,methane
25167.22436120401,450,-0.5303821834440142,methane
29849.498474916392,170,-0.0406635677355553,methane
16387.960397993313,250,-0.0726263201495038,methane
819.3989698996656,160,-0.2874487515495841,methane
24816.05380267559,140,-0.0154570761581421,methane
23294.314715719065,330,-0.2017233547266772,methane
19314.38171906355,210,-0.0497328188851483,methane
5852.8436421404695,440,-0.234751281378729,methane
3862.8771438127096,190,-0.170484523659036,methane
8311.037551839467,220,-0.0716156631478918,methane
7491.6395819398,240,-0.0739650218171529,methane
23879.598979933115,170,-0.0299527765889481,methane
9247.49237458194,240,-0.0640981638502623,methane
24581.94009698997,180,-0.0370351623428063,methane
10066.890344481606,270,-0.0712916304572559,methane
20367.893394648832,290,-0.1218716590380127,methane
2809.365468227425,310,-0.1770016351339282,methane
23879.598979933115,390,-0.3311195205819252,methane
5618.729936454851,210,-0.1108590630036489,methane
18729.0974548495,290,-0.1143162714898452,methane
10535.117755852843,400,-0.1918028523926778,methane
3628.763438127091,460,-0.2888768804233555,methane
18377.92689632107,300,-0.1235788834239951,methane
30551.839591973247,440,-0.773952341211808,methane
9364.54922742475,210,-0.0685590086844989,methane
30903.01015050168,390,-0.5843214868894125,methane
21187.2913645485,430,-0.3705018240628143,methane
13929.766488294315,220,-0.0554923894246326,methane
7491.6395819398,290,-0.0857057072903113,methane
28913.04365217392,140,-0.0164818874357393,methane
18143.813190635454,390,-0.2479145540406556,methane
22123.746187290973,190,-0.0397858991463112,methane
25986.62233110368,200,-0.0555056250313746,methane
7959.866993311038,280,-0.0788647818466532,methane
20133.77968896321,470,-0.4456998549612713,methane
31722.408120401346,260,-0.2078980231559782,methane
35000.0,300,-0.4876940370089752,methane
22474.9167458194,300,-0.1478432183376982,methane
9364.54922742475,360,-0.138364764224101,methane
34297.65888294314,430,-1.0868859378627205,methane
8545.151257525085,430,-0.2195719332441524,methane
22123.746187290973,400,-0.3202258878937948,methane
27508.361418060205,180,-0.0430528771560293,methane
6086.957347826088,410,-0.1966354043002566,methane
5735.78678929766,360,-0.1487678970351739,methane
0.001,440,-0.3890257372115565,methane
6321.071053511707,250,-0.0858535948107054,methane
28093.64568227425,410,-0.515564717528251,methane
15334.44872240803,210,-0.0511820111352742,methane
26103.67918394649,250,-0.109645898053496,methane
23294.314715719065,250,-0.0923838576782085,methane
18143.813190635454,240,-0.0683827789074724,methane
20953.17765886288,210,-0.0512263931623733,methane
9364.54922742475,280,-0.0758568917621351,methane
5969.900494983279,280,-0.0956551803348919,methane
31020.067003344484,350,-0.4428944632220635,methane
14397.993899665553,480,-0.3676066740672045,methane
27157.190859531776,400,-0.4470162185824664,methane
29264.214210702343,140,-0.0165306307717879,methane
20953.17765886288,400,-0.3013190772638643,methane
12525.084254180603,470,-0.3214792445442518,methane
8428.094404682275,220,-0.0707516384060563,methane
9598.662933110369,490,-0.3195589141644931,methane
1872.91064548495,250,-0.1962810414445983,methane
9481.60608026756,360,-0.1387856791076525,methane
21070.234511705687,330,-0.1793393395522261,methane
4565.218260869566,370,-0.1744329700273258,methane
13929.766488294315,310,-0.1130131827916363,methane
17441.472073578596,210,-0.0496294829527063,methane
6438.127906354516,330,-0.1175986827967859,methane
15217.39186956522,320,-0.1298117714313298,methane
33478.26091304348,490,-1.360558173650518,methane
25752.508625418064,200,-0.0547568414490278,methane
27742.475123745822,450,-0.6420452906276805,methane
3043.479173913044,310,-0.1697089071036953,methane
31956.52182608696,490,-1.1651635611485314,methane
31137.123856187296,460,-0.9176233672767976,methane
34180.60203010034,200,-0.1337831411109352,methane
16270.903545150504,400,-0.245587393473974,methane
26688.96344816054,260,-0.1282738342588298,methane
13578.595929765888,460,-0.3177108372284062,methane
5735.78678929766,420,-0.2110497315003528,methane
27040.134006688968,210,-0.0690793489565786,methane
26688.96344816054,410,-0.4608658454171406,methane
9013.378668896325,210,-0.0709003111351257,methane
11237.4588729097,240,-0.0612541283350435,methane
33244.14720735786,220,-0.1544673410359944,methane
15919.732986622075,220,-0.0548378726055753,methane
15802.676133779269,250,-0.0715918383564271,methane
16622.074103678933,390,-0.2328774536870486,methane
2926.422321070235,490,-0.3417394352898413,methane
19782.609130434783,450,-0.390594473494618,methane
9013.378668896325,390,-0.1704086691317348,methane
3745.8202909699,440,-0.2625001886405691,methane
13929.766488294315,250,-0.0682153529941469,methane
16856.18780936455,360,-0.1898028876261384,methane
26806.020301003347,200,-0.0583383976459105,methane
29966.5553277592,410,-0.6087146053372622,methane
29732.44162207358,380,-0.4861536789372163,methane
4916.388819397994,220,-0.1171260922375496,methane
29498.327916387963,280,-0.2025343282715067,methane
31956.52182608696,430,-0.8388015519343095,methane
4331.104555183947,340,-0.1548818467991317,methane
22591.97359866221,310,-0.1629896557412747,methane
26337.79288963211,370,-0.3392260371944061,methane
7374.582729096991,470,-0.2727208601390721,methane
26571.90659531773,450,-0.5863838537524372,methane
19782.609130434783,290,-0.1189961604827534,methane
30083.61218060201,240,-0.1355055962614374,methane
34531.772588628766,320,-0.5374082115140911,methane
936.455822742475,180,-0.2606521401011341,methane
30668.89644481606,410,-0.6511728750598533,methane
9481.60608026756,460,-0.2695364573661856,methane
1521.740086956522,270,-0.2120370609217809,methane
117.05785284280938,230,-0.274978831238399,methane
21304.348217391307,260,-0.0938333627579737,methane
13344.48222408027,300,-0.1012236469898133,methane
7023.412170568563,380,-0.1585825134523416,methane
22123.746187290973,290,-0.1321070870167027,methane
28327.759387959868,380,-0.4282787688911758,methane
20250.836541806024,240,-0.0723428696053873,methane
2809.365468227425,260,-0.1630923147973595,methane
11705.68628428094,460,-0.2934046564780176,methane
2926.422321070235,210,-0.1732684002253443,methane
28093.64568227425,290,-0.19713584880124,methane
6789.298464882944,390,-0.1702038973966255,methane
10301.004050167225,440,-0.2462269845325025,methane
234.1147056856188,170,-0.2879618311225685,methane
1404.6832341137126,440,-0.3289495904293501,methane
22357.85989297659,240,-0.0785419924373664,methane
19548.49542474917,380,-0.2455562296994634,methane
11939.799989966556,310,-0.1030004696936356,methane
819.3989698996656,240,-0.2410651883603783,methane
23294.314715719065,230,-0.0727299992265064,methane
13461.539076923078,390,-0.2036154601527817,methane
20953.17765886288,420,-0.3437025299346202,methane
16622.074103678933,350,-0.1743766677337905,methane
29615.38476923077,420,-0.6279823384870264,methane
24230.76953846154,220,-0.0670717366394816,methane
27508.361418060205,420,-0.5242941031986698,methane
11588.629431438128,340,-0.1290185903280224,methane
12993.31166555184,460,-0.3098930133810924,methane
14163.880193979934,290,-0.0964250631117293,methane
20133.77968896321,320,-0.1579483421763943,methane
33829.43147157191,420,-0.971530898208566,methane
33127.09035451505,410,-0.8441372607431391,methane
22474.9167458194,290,-0.1345005831640057,methane
11120.402020066893,480,-0.3204880771441403,methane
23996.655832775923,240,-0.0853564063585173,methane
9715.71978595318,230,-0.0623835003547116,methane
5267.559377926422,410,-0.2042687899963574,methane
3394.649732441472,200,-0.1690912499315442,methane
7725.753287625419,270,-0.0763687869148549,methane
21304.348217391307,170,-0.0284517814140128,methane
2224.0812040133783,450,-0.312096946735356,methane
21070.234511705687,250,-0.0833556327045942,methane
27157.190859531776,140,-0.0162530499582814,methane
22943.14415719064,350,-0.2326230066205741,methane
18963.21116053512,340,-0.1772345407844698,methane
17792.642632107025,400,-0.2614476600154792,methane
25401.338066889635,200,-0.0536798308768894,methane
5267.559377926422,270,-0.1036373073660005,methane
32190.63553177258,400,-0.7145162934222852,methane
25869.565478260876,170,-0.032588744823857,methane
17441.472073578596,460,-0.3733076385575816,methane
18026.756337792645,440,-0.3403106637829991,methane
17441.472073578596,240,-0.0673867471699503,methane
17207.35836789298,420,-0.2906202702824327,methane
25986.62233110368,410,-0.4373916737726646,methane
29732.44162207358,400,-0.5577400291417784,methane
14632.107605351172,460,-0.3321341495891897,methane
25986.62233110368,440,-0.5289969564174595,methane
14515.050752508365,400,-0.2281940591952566,methane
21889.632481605357,470,-0.4875862380085189,methane
10886.288314381272,380,-0.1691046731036106,methane
15568.562428093648,400,-0.238567424344012,methane
351.17155852842814,380,-0.3207188256407384,methane
2458.194909698997,350,-0.2120227877791019,methane
8311.037551839467,380,-0.1571398178256226,methane
1053.5126755852843,190,-0.248529097919693,methane
28795.986799331105,490,-0.8746410807487055,methane
351.17155852842814,270,-0.2666523944645155,methane
28327.759387959868,190,-0.0545383995134879,methane
22826.087304347828,340,-0.2133120243077726,methane
5501.6730836120405,470,-0.2770696591746749,methane
4331.104555183947,210,-0.1367450772290984,methane
10652.174608695654,440,-0.2495706375291423,methane
5501.6730836120405,250,-0.0978467942998472,methane
11354.51572575251,300,-0.0924941132757309,methane
1638.7969397993313,390,-0.2725673399578131,methane
24347.826391304352,390,-0.3411131997756144,methane
2224.0812040133783,310,-0.1970045982880947,methane
20250.836541806024,450,-0.3993790034220327,methane
8076.923846153847,320,-0.1018385132942398,methane
25284.281214046827,380,-0.3382793035774688,methane
22123.746187290973,490,-0.5515108390496362,methane
234.1147056856188,190,-0.2772406550815934,methane
33244.14720735786,280,-0.3140370028513687,methane
22826.087304347828,200,-0.0473889280399877,methane
22240.803040133786,300,-0.1460502100898445,methane
6204.0142006688975,400,-0.1844954945484861,methane
25869.565478260876,340,-0.2593307282001177,methane
9715.71978595318,480,-0.3039718351167368,methane
34531.772588628766,440,-1.1808281492917327,methane
28210.70253511706,370,-0.394251171823204,methane
10535.117755852843,230,-0.0603509585430169,methane
26337.79288963211,470,-0.6468135587619328,methane
23996.655832775923,250,-0.0960140296690243,methane
4682.275113712375,360,-0.1637373139740663,methane
22709.03045150502,280,-0.1234172078626383,methane
29264.214210702343,240,-0.125014279790097,methane
17558.528926421408,180,-0.0376320155595154,methane
25869.565478260876,330,-0.2385987359227427,methane
10535.117755852843,240,-0.0615784656368836,methane
4799.331966555184,480,-0.2971655580203549,methane
117.05785284280938,260,-0.2771083066470215,methane
22709.03045150502,410,-0.3537597162455956,methane
468.2284113712375,310,-0.2732782889891821,methane
15802.676133779269,340,-0.1561341246806805,methane
11471.57257859532,370,-0.1612890420127204,methane
24113.71268561873,430,-0.4379497249910157,methane
33478.26091304348,470,-1.229879866450185,methane
10301.004050167225,200,-0.0684364696458609,methane
27040.134006688968,300,-0.1991866727494202,methane
20016.722836120403,220,-0.0568264477799965,methane
12173.913695652176,240,-0.0615329957803807,methane
5150.502525083612,240,-0.1051451716969523,methane
15217.39186956522,440,-0.302764709785672,methane
11237.4588729097,340,-0.1269819393574977,methane
24230.76953846154,370,-0.293078712487936,methane
26806.020301003347,280,-0.1604960137028797,methane
15217.39186956522,280,-0.0921669572760521,methane
6438.127906354516,450,-0.2449112168006426,methane
31371.237561872917,200,-0.0865312678661922,methane
24113.71268561873,240,-0.0859177630171135,methane
351.17155852842814,250,-0.2637848517586147,methane
3862.8771438127096,280,-0.1357150234656367,methane
1755.853792642141,320,-0.2196563228323238,methane
6555.184759197326,410,-0.1938990933393424,methane
6438.127906354516,350,-0.1334526235413392,methane
18846.15430769231,440,-0.3526217580505398,methane
3628.763438127091,380,-0.2026999728450143,methane
9481.60608026756,340,-0.1191659453384933,methane
30551.839591973247,390,-0.5641341023903343,methane
2341.138056856188,480,-0.3439078135079397,methane
25518.394919732444,230,-0.0824720076062964,methane
17441.472073578596,450,-0.3523077894400866,methane
24581.94009698997,200,-0.0513719650554919,methane
22006.68933444816,350,-0.2209629463211539,methane
26454.84974247492,320,-0.228546199186591,methane
14983.2781638796,230,-0.0593253942978783,methane
12642.141107023412,410,-0.224565365027884,methane
8076.923846153847,470,-0.2752264047277423,methane
11354.51572575251,280,-0.0789156843214703,methane
28795.986799331105,210,-0.0787547130439614,methane
17324.415220735787,340,-0.1659428421223431,methane
22591.97359866221,190,-0.0403687770361128,methane
2692.308615384616,310,-0.180797957495586,methane
15802.676133779269,210,-0.0507010128376186,methane
27274.247712374585,420,-0.514623003864287,methane
1755.853792642141,250,-0.2008587302680395,methane
30785.953297658867,490,-1.0420720758279998,methane
22006.68933444816,270,-0.10760483616282,methane
24347.826391304352,490,-0.629924429876366,methane
15685.619280936457,250,-0.0713843186708207,methane
18963.21116053512,290,-0.1153099313635206,methane
28093.64568227425,420,-0.5499511805437779,methane
27274.247712374585,200,-0.0601258409645873,methane
11471.57257859532,400,-0.1994471425597959,methane
7959.866993311038,450,-0.2452371305577879,methane
24933.1106555184,220,-0.0697551073275589,methane
32424.7492374582,390,-0.6868476919103568,methane
32307.692384615388,350,-0.5108438608321394,methane
33595.317765886284,340,-0.5539567474610632,methane
15919.732986622075,340,-0.1568835788313228,methane
14280.937046822744,290,-0.0969010554096059,methane
3043.479173913044,460,-0.3015761676757931,methane
23645.48527424749,140,-0.0151042130545907,methane
23762.542127090303,490,-0.6070903311955281,methane
24113.71268561873,370,-0.290903362498684,methane
16739.13095652174,440,-0.3224375905592117,methane
1989.9674983277596,220,-0.1979168807824315,methane
29732.44162207358,290,-0.229408193425558,methane
20484.95024749164,410,-0.3147893669904844,methane
21655.518775919736,240,-0.0761783286773888,methane
18963.21116053512,200,-0.0440314639720327,methane
7725.753287625419,480,-0.2889536442560941,methane
1053.5126755852843,410,-0.3136075585228015,methane
15568.562428093648,360,-0.1800788261145754,methane
6555.184759197326,460,-0.2583115389041871,methane
14163.880193979934,230,-0.0589732338479087,methane
23177.257862876257,380,-0.2955698515718553,methane
20953.17765886288,200,-0.0447511099885242,methane
33127.09035451505,370,-0.6503360890285388,methane
10769.231461538462,330,-0.1149832361507228,methane
32892.97664882943,220,-0.146339963396861,methane
6906.355317725754,350,-0.1303215477323037,methane
29849.498474916392,370,-0.4574692026749023,methane
4331.104555183947,490,-0.3165591766891287,methane
3043.479173913044,470,-0.3137724279925305,methane
2107.024351170569,380,-0.2470358883437124,methane
23645.48527424749,440,-0.45245736552792,methane
20953.17765886288,290,-0.1249918574363631,methane
33595.317765886284,160,-0.0519242091861668,methane
117.05785284280938,180,-0.2854851962933161,methane
9364.54922742475,290,-0.0812134117326435,methane
1170.5695284280937,230,-0.2267071438295929,methane
29147.15735785953,150,-0.0230487479095727,methane
20484.95024749164,370,-0.2384327294793848,methane
9598.662933110369,260,-0.0674686656637451,methane
25635.45177257525,210,-0.0631902025903262,methane
20133.77968896321,480,-0.4711792080106642,methane
14280.937046822744,370,-0.1833572881523475,methane
1872.91064548495,270,-0.1977742737714873,methane
13461.539076923078,330,-0.1302154922711552,methane
31839.46497324415,270,-0.2355626266843145,methane
29030.10050501673,220,-0.0932780079129067,methane
33010.03350167224,210,-0.1282858034332445,methane
27391.304565217397,420,-0.5194179142246461,methane
8662.208110367894,200,-0.0811819305445149,methane
33127.09035451505,230,-0.174132889296016,methane
23996.655832775923,390,-0.333556748078633,methane
27859.53197658863,270,-0.1570757421299184,methane
21421.40507023412,430,-0.3750026724128236,methane
4682.275113712375,430,-0.2347845208602818,methane
19899.665983277595,340,-0.1844436532684824,methane
8779.264963210704,420,-0.2071534786868881,methane
8076.923846153847,290,-0.083071880679281,methane
31020.067003344484,240,-0.150116054486749,methane
19782.609130434783,460,-0.4140548858039716,methane
19782.609130434783,430,-0.3460192485121336,methane
