density,temperature,nu,Sigma,delta_phi
0.8824966692616307,0.9814382948996847,1.6666666666666667,0.8030360182762433,0.1305970488916144
0.8916250944119467,0.9814382948996847,1.6666666666666667,0.8030360182762433,0.1272661695119634
0.9007535195622628,0.9814382948996847,1.6666666666666667,0.8030360182762433,0.1234193912808377
0.9098819447125788,0.9814382948996847,1.6666666666666667,0.8030360182762433,0.1190236404845873
0.9190103698628947,0.9814382948996847,1.6666666666666667,0.8030360182762433,0.1140444456025346
0.9281387950132107,0.9814382948996847,1.6666666666666667,0.8030360182762433,0.1084459190314962
0.8551113938106828,0.998556404694447,1.6666666666666667,0.8030360182762433,0.1388984666696542
0.8642398189609988,0.998556404694447,1.6666666666666667,0.8030360182762433,0.136568682880011
0.8733682441113148,0.998556404694447,1.6666666666666667,0.8030360182762433,0.1337973199170927
0.8824966692616307,0.998556404694447,1.6666666666666667,0.8030360182762433,0.13055556078242
0.8916250944119467,0.998556404694447,1.6666666666666667,0.8030360182762433,0.1268130447559607
0.9007535195622628,0.998556404694447,1.6666666666666667,0.8030360182762433,0.1225379093527089
0.9098819447125788,0.998556404694447,1.6666666666666667,0.8030360182762433,0.1176968051099441
0.9190103698628947,0.998556404694447,1.6666666666666667,0.8030360182762433,0.112254891911999
0.9281387950132107,0.998556404694447,1.6666666666666667,0.8030360182762433,0.1061758237304647
0.8459829686603668,1.0156745144892088,1.6666666666666667,0.8030360182762433,0.1414793916645791
0.8551113938106828,1.0156745144892088,1.6666666666666667,0.8030360182762433,0.1392258026902717
0.8642398189609988,1.0156745144892088,1.6666666666666667,0.8030360182762433,0.1365409988419428
0.8733682441113148,1.0156745144892088,1.6666666666666667,0.8030360182762433,0.1333977614854826
0.8824966692616307,1.0156745144892088,1.6666666666666667,0.8030360182762433,0.1297671946842276
0.8916250944119467,1.0156745144892088,1.6666666666666667,0.8030360182762433,0.1256187885823485
0.9007535195622628,1.0156745144892088,1.6666666666666667,0.8030360182762433,0.1209204520496475
0.9098819447125788,1.0156745144892088,1.6666666666666667,0.8030360182762433,0.1156385235335212
0.9190103698628947,1.0156745144892088,1.6666666666666667,0.8030360182762433,0.1097377674910564
0.9281387950132107,1.0156745144892088,1.6666666666666667,0.8030360182762433,0.1031813620261091
0.8459829686603668,1.0327926242839707,1.6666666666666667,0.8030360182762433,0.1413774276983339
0.8551113938106828,1.0327926242839707,1.6666666666666667,0.8030360182762433,0.1387924965216327
0.8642398189609988,1.0327926242839707,1.6666666666666667,0.8030360182762433,0.1357591782056981
0.8733682441113148,1.0327926242839707,1.6666666666666667,0.8030360182762433,0.1322501715837694
0.8824966692616307,1.0327926242839707,1.6666666666666667,0.8030360182762433,0.1282364467623726
0.8916250944119467,1.0327926242839707,1.6666666666666667,0.8030360182762433,0.1236872952635341
0.9007535195622628,1.0327926242839707,1.6666666666666667,0.8030360182762433,0.118570355206646
0.9098819447125788,1.0327926242839707,1.6666666666666667,0.8030360182762433,0.1128516192489955
0.9190103698628947,1.0327926242839707,1.6666666666666667,0.8030360182762433,0.1064954314491928
0.9281387950132107,1.0327926242839707,1.6666666666666667,0.8030360182762433,0.0994644775734451
0.8368545435100506,1.0499107340787326,1.6666666666666667,0.8030360182762433,0.1429855193518134
0.8459829686603668,1.0499107340787326,1.6666666666666667,0.8030360182762433,0.1405156802329101
0.8551113938106828,1.0499107340787326,1.6666666666666667,0.8030360182762433,0.1376055574376671
0.8642398189609988,1.0499107340787326,1.6666666666666667,0.8030360182762433,0.1342295567587421
0.8733682441113148,1.0499107340787326,1.6666666666666667,0.8030360182762433,0.1303602399473016
0.8824966692616307,1.0499107340787326,1.6666666666666667,0.8030360182762433,0.1259683918305592
0.8916250944119467,1.0499107340787326,1.6666666666666667,0.8030360182762433,0.1210230595193231
0.9007535195622628,1.0499107340787326,1.6666666666666667,0.8030360182762433,0.1154915716144496
0.9098819447125788,1.0499107340787326,1.6666666666666667,0.8030360182762433,0.1093395439976422
0.9190103698628947,1.0499107340787326,1.6666666666666667,0.8030360182762433,0.1025308772883428
0.9281387950132107,1.0499107340787326,1.6666666666666667,0.8030360182762433,0.0950277495198722
0.8277261183597346,1.0670288438734945,1.6666666666666667,0.8030360182762433,0.1440118847243381
0.8368545435100506,1.0670288438734945,1.6666666666666667,0.8030360182762433,0.141674101174632
0.8459829686603668,1.0670288438734945,1.6666666666666667,0.8030360182762433,0.138902195219511
0.8551113938106828,1.0670288438734945,1.6666666666666667,0.8030360182762433,0.135672372989273
0.8642398189609988,1.0670288438734945,1.6666666666666667,0.8030360182762433,0.1319588827111526
0.8733682441113148,1.0670288438734945,1.6666666666666667,0.8030360182762433,0.1277340981424748
0.8824966692616307,1.0670288438734945,1.6666666666666667,0.8030360182762433,0.1229685714076715
0.8916250944119467,1.0670288438734945,1.6666666666666667,0.8030360182762433,0.1176310631860253
0.9007535195622628,1.0670288438734945,1.6666666666666667,0.8030360182762433,0.1116885571257032
0.9098819447125788,1.0670288438734945,1.6666666666666667,0.8030360182762433,0.1051062640366161
0.9190103698628947,1.0670288438734945,1.6666666666666667,0.8030360182762433,0.0978476199819451
0.9281387950132107,1.0670288438734945,1.6666666666666667,0.8030360182762433,0.0898742809806948
0.8277261183597346,1.0841469536682564,1.6666666666666667,0.8030360182762433,0.142231216202177
0.8368545435100506,1.0841469536682564,1.6666666666666667,0.8030360182762433,0.1396141436112652
0.8459829686603668,1.0841469536682564,1.6666666666666667,0.8030360182762433,0.1365452744335715
0.8551113938106828,1.0841469536682564,1.6666666666666667,0.8030360182762433,0.1330006205359348
0.8642398189609988,1.0841469536682564,1.6666666666666667,0.8030360182762433,0.1289542241965382
0.8733682441113148,1.0841469536682564,1.6666666666666667,0.8030360182762433,0.1243782240980315
0.8824966692616307,1.0841469536682564,1.6666666666666667,0.8030360182762433,0.1192428961820768
0.8916250944119467,1.0841469536682564,1.6666666666666667,0.8030360182762433,0.1135166763944945
0.9007535195622628,1.0841469536682564,1.6666666666666667,0.8030360182762433,0.1071661712377501
0.9098819447125788,1.0841469536682564,1.6666666666666667,0.8030360182762433,0.1001561607506552
0.9190103698628947,1.0841469536682564,1.6666666666666667,0.8030360182762433,0.0924495971873431
0.9281387950132107,1.0841469536682564,1.6666666666666667,0.8030360182762433,0.0840076013806917
0.8185976932094187,1.1012650634630183,1.6666666666666667,0.8030360182762433,0.142150603243968
0.8277261183597346,1.1012650634630183,1.6666666666666667,0.8030360182762433,0.1397064133224219
0.8368545435100506,1.1012650634630183,1.6666666666666667,0.8030360182762433,0.1368147349098567
0.8459829686603668,1.1012650634630183,1.6666666666666667,0.8030360182762433,0.1334534025689508
0.8551113938106828,1.1012650634630183,1.6666666666666667,0.8030360182762433,0.1295981900046114
0.8642398189609988,1.1012650634630183,1.6666666666666667,0.8030360182762433,0.1252228886779289
0.8733682441113148,1.1012650634630183,1.6666666666666667,0.8030360182762433,0.120299358992278
0.8824966692616307,1.1012650634630183,1.6666666666666667,0.8030360182762433,0.114797561100965
0.8916250944119467,1.1012650634630183,1.6666666666666667,0.8030360182762433,0.1086855714997665
0.9007535195622628,1.1012650634630183,1.6666666666666667,0.8030360182762433,0.1019295904408618
0.9098819447125788,1.1012650634630183,1.6666666666666667,0.8030360182762433,0.0944939439539759
0.9190103698628947,1.1012650634630183,1.6666666666666667,0.8030360182762433,0.0863410830034048
0.9281387950132107,1.1012650634630183,1.6666666666666667,0.8030360182762433,0.0774315811396636
0.8094692680591027,1.1183831732577805,1.6666666666666667,0.8030360182762433,0.1413961699175782
0.8185976932094187,1.1183831732577805,1.6666666666666667,0.8030360182762433,0.1391441719289957
0.8277261183597346,1.1183831732577805,1.6666666666666667,0.8030360182762433,0.1364472339340579
0.8368545435100506,1.1183831732577805,1.6666666666666667,0.8030360182762433,0.1332850540675254
0.8459829686603668,1.1183831732577805,1.6666666666666667,0.8030360182762433,0.1296351833813027
0.8551113938106828,1.1183831732577805,1.6666666666666667,0.8030360182762433,0.1254731164987346
0.8642398189609988,1.1183831732577805,1.6666666666666667,0.8030360182762433,0.1207723527827038
0.8733682441113148,1.1183831732577805,1.6666666666666667,0.8030360182762433,0.1155044349671079
0.8824966692616307,1.1183831732577805,1.6666666666666667,0.8030360182762433,0.1096389715386167
0.8916250944119467,1.1183831732577805,1.6666666666666667,0.8030360182762433,0.1031436482240069
0.9007535195622628,1.1183831732577805,1.6666666666666667,0.8030360182762433,0.0959842328199492
0.9098819447125788,1.1183831732577805,1.6666666666666667,0.8030360182762433,0.0881245764093613
0.9190103698628947,1.1183831732577805,1.6666666666666667,0.8030360182762433,0.0795266128449043
0.9281387950132107,1.1183831732577805,1.6666666666666667,0.8030360182762433,0.0701503573210055
0.8094692680591027,1.1355012830525422,1.6666666666666667,0.8030360182762433,0.1378929371189529
0.8185976932094187,1.1355012830525422,1.6666666666666667,0.8030360182762433,0.1354094399351052
0.8277261183597346,1.1355012830525422,1.6666666666666667,0.8030360182762433,0.1324634479491855
0.8368545435100506,1.1355012830525422,1.6666666666666667,0.8030360182762433,0.1290343185322571
0.8459829686603668,1.1355012830525422,1.6666666666666667,0.8030360182762433,0.1250992838344984
0.8551113938106828,1.1355012830525422,1.6666666666666667,0.8030360182762433,0.1206335215764515
0.8642398189609988,1.1355012830525422,1.6666666666666667,0.8030360182762433,0.115610201296938
0.8733682441113148,1.1355012830525422,1.6666666666666667,0.8030360182762433,0.1100005123474534
0.8824966692616307,1.1355012830525422,1.6666666666666667,0.8030360182762433,0.1037736791983545
0.8916250944119467,1.1355012830525422,1.6666666666666667,0.8030360182762433,0.0968969686661056
0.9007535195622628,1.1355012830525422,1.6666666666666667,0.8030360182762433,0.0893356925766127
0.9098819447125788,1.1355012830525422,1.6666666666666667,0.8030360182762433,0.0810532082542453
0.9190103698628947,1.1355012830525422,1.6666666666666667,0.8030360182762433,0.0720109181538213
0.9281387950132107,1.1355012830525422,1.6666666666666667,0.8030360182762433,0.062168268997811
0.8003408429087867,1.1526193928473043,1.6666666666666667,0.8030360182762433,0.1359187643243377
0.8094692680591027,1.1526193928473043,1.6666666666666667,0.8030360182762433,0.133668390016331
0.8185976932094187,1.1526193928473043,1.6666666666666667,0.8030360182762433,0.130956674845542
0.8277261183597346,1.1526193928473043,1.6666666666666667,0.8030360182762433,0.1277647948832736
0.8368545435100506,1.1526193928473043,1.6666666666666667,0.8030360182762433,0.1240717382864406
0.8459829686603668,1.1526193928473043,1.6666666666666667,0.8030360182762433,0.1198543853474027
0.8551113938106828,1.1526193928473043,1.6666666666666667,0.8030360182762433,0.1150875621797251
0.8642398189609988,1.1526193928473043,1.6666666666666667,0.8030360182762433,0.1097440742217492
0.8733682441113148,1.1526193928473043,1.6666666666666667,0.8030360182762433,0.1037947252192859
0.8824966692616307,1.1526193928473043,1.6666666666666667,0.8030360182762433,0.0972083265760097
0.8916250944119467,1.1526193928473043,1.6666666666666667,0.8030360182762433,0.0899517009970116
0.9007535195622628,1.1526193928473043,1.6666666666666667,0.8030360182762433,0.0819896832948555
0.9098819447125788,1.1526193928473043,1.6666666666666667,0.8030360182762433,0.0732851201712422
0.9190103698628947,1.1526193928473043,1.6666666666666667,0.8030360182762433,0.0637988698049876
0.9281387950132107,1.1526193928473043,1.6666666666666667,0.8030360182762433,0.0534898012176102
0.7912124177584707,1.169737502642066,1.6666666666666667,0.8030360182762433,0.1331884279834858
0.8003408429087867,1.169737502642066,1.6666666666666667,0.8030360182762433,0.1311916655240775
0.8094692680591027,1.169737502642066,1.6666666666666667,0.8030360182762433,0.1287332109665732
0.8185976932094187,1.169737502642066,1.6666666666666667,0.8030360182762433,0.1257960555227436
0.8277261183597346,1.169737502642066,1.6666666666666667,0.8030360182762433,0.1223609463838548
0.8368545435100506,1.169737502642066,1.6666666666666667,0.8030360182762433,0.1184064756617164
0.8459829686603668,1.169737502642066,1.6666666666666667,0.8030360182762433,0.1139091413561927
0.8551113938106828,1.169737502642066,1.6666666666666667,0.8030360182762433,0.1088433863306428
0.8642398189609988,1.169737502642066,1.6666666666666667,0.8030360182762433,0.1031816209389646
0.8733682441113148,1.169737502642066,1.6666666666666667,0.8030360182762433,0.0968942343689363
0.8824966692616307,1.169737502642066,1.6666666666666667,0.8030360182762433,0.0899495989607404
0.8916250944119467,1.169737502642066,1.6666666666666667,0.8030360182762433,0.0823140708049308
0.9007535195622628,1.169737502642066,1.6666666666666667,0.8030360182762433,0.0739519889134326
0.9098819447125788,1.169737502642066,1.6666666666666667,0.8030360182762433,0.0648256742723595
0.9190103698628947,1.169737502642066,1.6666666666666667,0.8030360182762433,0.0548954291879244
0.9281387950132107,1.169737502642066,1.6666666666666667,0.8030360182762433,0.0441195365652272
0.7820839926081548,1.1868556124368284,1.6666666666666667,0.8030360182762433,0.1296695955578041
0.7912124177584707,1.1868556124368284,1.6666666666666667,0.8030360182762433,0.1279475625578792
0.8003408429087867,1.1868556124368284,1.6666666666666667,0.8030360182762433,0.1257620829554605
0.8094692680591027,1.1868556124368284,1.6666666666666667,0.8030360182762433,0.1230979445108663
0.8185976932094187,1.1868556124368284,1.6666666666666667,0.8030360182762433,0.1199376417279886
0.8277261183597346,1.1868556124368284,1.6666666666666667,0.8030360182762433,0.1162614733191202
0.8368545435100506,1.1868556124368284,1.6666666666666667,0.8030360182762433,0.1120476103102852
0.8459829686603668,1.1868556124368284,1.6666666666666667,0.8030360182762433,0.1072721405048726
0.8551113938106828,1.1868556124368284,1.6666666666666667,0.8030360182762433,0.101909094824141
0.8642398189609988,1.1868556124368284,1.6666666666666667,0.8030360182762433,0.0959304606557538
0.8733682441113148,1.1868556124368284,1.6666666666666667,0.8030360182762433,0.0893061867122047
0.8824966692616307,1.1868556124368284,1.6666666666666667,0.8030360182762433,0.0820041830767055
0.8916250944119467,1.1868556124368284,1.6666666666666667,0.8030360182762433,0.0739903191797448
0.9007535195622628,1.1868556124368284,1.6666666666666667,0.8030360182762433,0.0652284214893447
0.9098819447125788,1.1868556124368284,1.6666666666666667,0.8030360182762433,0.0556802717841179
0.9190103698628947,1.1868556124368284,1.6666666666666667,0.8030360182762433,0.0453056060599053
0.9281387950132107,1.1868556124368284,1.6666666666666667,0.8030360182762433,0.0340621134305406
0.7820839926081548,1.20397372223159,1.6666666666666667,0.8030360182762433,0.1239052564348238
0.7912124177584707,1.20397372223159,1.6666666666666667,0.8030360182762433,0.1220130287786522
0.8003408429087867,1.20397372223159,1.6666666666666667,0.8030360182762433,0.1196408621675245
0.8094692680591027,1.20397372223159,1.6666666666666667,0.8030360182762433,0.1167729728861975
0.8185976932094187,1.20397372223159,1.6666666666666667,0.8030360182762433,0.113391347315923
0.8277261183597346,1.20397372223159,1.6666666666666667,0.8030360182762433,0.1094758170346203
0.8368545435100506,1.20397372223159,1.6666666666666667,0.8030360182762433,0.1050041088201283
0.8459829686603668,1.20397372223159,1.6666666666666667,0.8030360182762433,0.0999518748581309
0.8551113938106828,1.20397372223159,1.6666666666666667,0.8030360182762433,0.0942927082409841
0.8642398189609988,1.20397372223159,1.6666666666666667,0.8030360182762433,0.0879981484007785
0.8733682441113148,1.20397372223159,1.6666666666666667,0.8030360182762433,0.0810376804505261
0.8824966692616307,1.20397372223159,1.6666666666666667,0.8030360182762433,0.0733787315787553
0.8916250944119467,1.20397372223159,1.6666666666666667,0.8030360182762433,0.0649866667358622
0.9007535195622628,1.20397372223159,1.6666666666666667,0.8030360182762433,0.0558247849452852
0.9098819447125788,1.20397372223159,1.6666666666666667,0.8030360182762433,0.0458543167256589
0.9190103698628947,1.20397372223159,1.6666666666666667,0.8030360182762433,0.0350344223670693
0.9281387950132107,1.20397372223159,1.6666666666666667,0.8030360182762433,0.0233221901867953
0.7729555674578387,1.221091832026352,1.6666666666666667,0.8030360182762433,0.1190349590221194
0.7820839926081548,1.221091832026352,1.6666666666666667,0.8030360182762433,0.1174566535731983
0.7912124177584707,1.221091832026352,1.6666666666666667,0.8030360182762433,0.115395917311216
0.8003408429087867,1.221091832026352,1.6666666666666667,0.8030360182762433,0.112838650092658
0.8094692680591027,1.221091832026352,1.6666666666666667,0.8030360182762433,0.1097684942979725
0.8185976932094187,1.221091832026352,1.6666666666666667,0.8030360182762433,0.1061669167691995
0.8277261183597346,1.221091832026352,1.6666666666666667,0.8030360182762433,0.102013264417667
0.8368545435100506,1.221091832026352,1.6666666666666667,0.8030360182762433,0.0972847985145324
0.8459829686603668,1.221091832026352,1.6666666666666667,0.8030360182762433,0.0919567125999412
0.8551113938106828,1.221091832026352,1.6666666666666667,0.8030360182762433,0.0860021386860061
0.8642398189609988,1.221091832026352,1.6666666666666667,0.8030360182762433,0.0793921459333595
0.8733682441113148,1.221091832026352,1.6666666666666667,0.8030360182762433,0.0720957352840789
0.8824966692616307,1.221091832026352,1.6666666666666667,0.8030360182762433,0.0640798327105522
0.8916250944119467,1.221091832026352,1.6666666666666667,0.8030360182762433,0.0553092828681953
0.9007535195622628,1.221091832026352,1.6666666666666667,0.8030360182762433,0.0457468440881133
0.9098819447125788,1.221091832026352,1.6666666666666667,0.8030360182762433,0.0353531848649909
0.9190103698628947,1.221091832026352,1.6666666666666667,0.8030360182762433,0.0240868813207433
0.9281387950132107,1.221091832026352,1.6666666666666667,0.8030360182762433,0.0119044145731376
0.7638271423075227,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.1133080677894117
0.7729555674578387,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.1120645792767497
0.7820839926081548,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.1103350752967237
0.7912124177584707,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.1081070896677158
0.8003408429087867,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.1053658775134932
0.8094692680591027,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.1020945038482737
0.8185976932094187,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.0982739048407635
0.8277261183597346,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.0938829264356133
0.8368545435100506,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.088898345021104
0.8459829686603668,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.0832948747398076
0.8551113938106828,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.0770451657247635
0.8642398189609988,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.0701197970025109
0.8733682441113148,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.0624872670915586
0.8824966692616307,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.0541139845157501
0.8916250944119467,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.044964259618883
0.9007535195622628,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.0350002982688105
0.9098819447125788,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.0241821973209438
0.9190103698628947,1.2382099418211139,1.6666666666666667,0.8030360182762433,0.0124679410983454
0.9281387950132107,1.2382099418211139,1.6666666666666667,0.8030360182762433,-0.0001866023450647
0.7546987171572067,1.2553280516158758,1.6666666666666667,0.8030360182762433,0.1066973054134535
0.7638271423075227,1.2553280516158758,1.6666666666666667,0.8030360182762433,0.105809586806305
0.7729555674578387,1.2553280516158758,1.6666666666666667,0.8030360182762433,0.1044313006054956
0.7820839926081548,1.2553280516158758,1.6666666666666667,0.8030360182762433,0.1025515549445031
0.7912124177584707,1.2553280516158758,1.6666666666666667,0.8030360182762433,0.1001571641298175
0.8003408429087867,1.2553280516158758,1.6666666666666667,0.8030360182762433,0.0972327436278702
0.8094692680591027,1.2553280516158758,1.6666666666666667,0.8030360182762433,0.093760776994935
0.8185976932094187,1.2553280516158758,1.6666666666666667,0.8030360182762433,0.0897216590766799
0.8277261183597346,1.2553280516158758,1.6666666666666667,0.8030360182762433,0.0850937198382497
0.8368545435100506,1.2553280516158758,1.6666666666666667,0.8030360182762433,0.079853233235033
0.8459829686603668,1.2553280516158758,1.6666666666666667,0.8030360182762433,0.0739744153997465
