density,temperature,TPSA,MW,delta_phi
84.43812679230768,6.351351351351352,0.0,16.043,-0.0273095018953747
84.72784251033653,6.351351351351352,0.0,16.043,-0.0282024902191289
85.01755822836537,6.351351351351352,0.0,16.043,-0.0291518751869895
85.30727394639422,6.351351351351352,0.0,16.043,-0.0301602167899218
85.59698966442308,6.351351351351352,0.0,16.043,-0.0312301537347539
85.88670538245192,6.351351351351352,0.0,16.043,-0.0323644053158406
86.17642110048077,6.351351351351352,0.0,16.043,-0.0335657733439771
86.46613681850961,6.351351351351352,0.0,16.043,-0.0348371441349395
86.75585253653846,6.351351351351352,0.0,16.043,-0.0361814905600232
87.0455682545673,6.351351351351352,0.0,16.043,-0.0376018741610024
87.33528397259614,6.351351351351352,0.0,16.043,-0.0391014473321559
87.624999690625,6.351351351351352,0.0,16.043,-0.0406834555720494
1.0,9.027027027027026,0.0,16.043,-0.3058316902768423
1.289715718028846,9.027027027027026,0.0,16.043,-0.3065600922742142
1.5794314360576922,9.027027027027026,0.0,16.043,-0.3068708036140414
1.8691471540865385,9.027027027027026,0.0,16.043,-0.3068494477930147
2.1588628721153844,9.027027027027026,0.0,16.043,-0.3065798952733583
2.4485785901442307,9.027027027027026,0.0,16.043,-0.3061442392391221
2.738294308173077,9.027027027027026,0.0,16.043,-0.3056227725234953
3.028010026201923,9.027027027027026,0.0,16.043,-0.3050939646019656
3.3177257442307693,9.027027027027026,0.0,16.043,-0.3046344376074148
56.33570214350961,9.027027027027026,0.0,16.043,-0.0192880834136166
56.62541786153845,9.027027027027026,0.0,16.043,-0.0192719876539992
56.9151335795673,9.027027027027026,0.0,16.043,-0.0192641887626412
57.20484929759615,9.027027027027026,0.0,16.043,-0.0192642033113996
57.49456501562499,9.027027027027026,0.0,16.043,-0.019271566113543
57.784280733653844,9.027027027027026,0.0,16.043,-0.0192858292018414
58.07399645168269,9.027027027027026,0.0,16.043,-0.0193065608976483
58.36371216971153,9.027027027027026,0.0,16.043,-0.0193333449675267
58.65342788774037,9.027027027027026,0.0,16.043,-0.0193657798641168
58.94314360576924,9.027027027027026,0.0,16.043,-0.0194034780483857
59.23285932379808,9.027027027027026,0.0,16.043,-0.0194460653903854
59.52257504182691,9.027027027027026,0.0,16.043,-0.0194931806459217
59.812290759855756,9.027027027027026,0.0,16.043,-0.0195444750065084
60.10200647788461,9.027027027027026,0.0,16.043,-0.0195996117200508
60.39172219591345,9.027027027027026,0.0,16.043,-0.019658265779742
60.6814379139423,9.027027027027026,0.0,16.043,-0.019720123678559
60.97115363197115,9.027027027027026,0.0,16.043,-0.0197848832268955
61.26086934999999,9.027027027027026,0.0,16.043,-0.0198522534305866
61.55058506802884,9.027027027027026,0.0,16.043,-0.019921954426844
61.84030078605769,9.027027027027026,0.0,16.043,-0.0199937174753503
62.130016504086534,9.027027027027026,0.0,16.043,-0.0200672850018838
62.41973222211538,9.027027027027026,0.0,16.043,-0.0201424106917735
62.70944794014423,9.027027027027026,0.0,16.043,-0.0202188596305311
62.999163658173075,9.027027027027026,0.0,16.043,-0.0202964084889359
63.288879376201905,9.027027027027026,0.0,16.043,-0.0203748457500118
63.578595094230764,9.027027027027026,0.0,16.043,-0.0204539719751929
63.868310812259615,9.027027027027026,0.0,16.043,-0.0205336001072155
64.15802653028845,9.027027027027026,0.0,16.043,-0.020613555807207
64.4477422483173,9.027027027027026,0.0,16.043,-0.0206936778235482
64.73745796634616,9.027027027027026,0.0,16.043,-0.0207738183902678
65.02717368437501,9.027027027027026,0.0,16.043,-0.020853843652636
65.31688940240385,9.027027027027026,0.0,16.043,-0.0209336341179725
65.60660512043269,9.027027027027026,0.0,16.043,-0.0210130851295539
65.89632083846153,9.027027027027026,0.0,16.043,-0.0210921073618299
66.18603655649038,9.027027027027026,0.0,16.043,-0.0211706273351574
66.47575227451922,9.027027027027026,0.0,16.043,-0.0212485879484445
66.76546799254808,9.027027027027026,0.0,16.043,-0.0213259490281507
67.05518371057693,9.027027027027026,0.0,16.043,-0.0214026878923681
67.34489942860577,9.027027027027026,0.0,16.043,-0.0214787999286624
67.63461514663462,9.027027027027026,0.0,16.043,-0.0215542991845452
67.92433086466346,9.027027027027026,0.0,16.043,-0.0216292189696595
68.2140465826923,9.027027027027026,0.0,16.043,-0.0217036124687076
68.50376230072115,9.027027027027026,0.0,16.043,-0.0217775533644049
68.79347801875001,9.027027027027026,0.0,16.043,-0.0218511364697738
69.08319373677885,9.027027027027026,0.0,16.043,-0.0219244783692249
69.3729094548077,9.027027027027026,0.0,16.043,-0.0219977180679828
69.66262517283654,9.027027027027026,0.0,16.043,-0.0220710176494731
69.95234089086537,9.027027027027026,0.0,16.043,-0.0221445629403633
70.24205660889423,9.027027027027026,0.0,16.043,-0.0222185641831245
70.53177232692308,9.027027027027026,0.0,16.043,-0.0222932567159231
70.82148804495192,9.027027027027026,0.0,16.043,-0.0223689016598278
71.11120376298076,9.027027027027026,0.0,16.043,-0.0224457866133229
71.40091948100961,9.027027027027026,0.0,16.043,-0.0225242263542237
71.69063519903845,9.027027027027026,0.0,16.043,-0.0226045635491028
71.9803509170673,9.027027027027026,0.0,16.043,-0.0226871694703997
72.27006663509614,9.027027027027026,0.0,16.043,-0.0227724447214906
72.55978235312502,9.027027027027026,0.0,16.043,-0.0228608199699325
72.84949807115386,9.027027027027026,0.0,16.043,-0.0229527566892472
73.13921378918268,9.027027027027026,0.0,16.043,-0.0230487479095727
73.42892950721154,9.027027027027026,0.0,16.043,-0.0231493189775792
73.71864522524038,9.027027027027026,0.0,16.043,-0.0232550283260696
74.00836094326922,9.027027027027026,0.0,16.043,-0.0233664682537688
74.29807666129807,9.027027027027026,0.0,16.043,-0.0234842657156996
74.58779237932691,9.027027027027026,0.0,16.043,-0.02360908312474
74.87750809735577,9.027027027027026,0.0,16.043,-0.0237416191648853
75.16722381538462,9.027027027027026,0.0,16.043,-0.0238826096167639
75.45693953341345,9.027027027027026,0.0,16.043,-0.0240328281960279
75.7466552514423,9.027027027027026,0.0,16.043,-0.0241930874052286
76.03637096947115,9.027027027027026,0.0,16.043,-0.0243642393998407
76.32608668750001,9.027027027027026,0.0,16.043,-0.0245471768690738
76.61580240552884,9.027027027027026,0.0,16.043,-0.0247428339322073
76.9055181235577,9.027027027027026,0.0,16.043,-0.024952187051132
77.19523384158653,9.027027027027026,0.0,16.043,-0.0251762559598911
77.48494955961539,9.027027027027026,0.0,16.043,-0.0254161046119308
77.77466527764422,9.027027027027026,0.0,16.043,-0.0256728421459143
78.06438099567308,9.027027027027026,0.0,16.043,-0.025947623870894
78.35409671370192,9.027027027027026,0.0,16.043,-0.026241652271692
78.64381243173078,9.027027027027026,0.0,16.043,-0.0265561780353942
78.93352814975961,9.027027027027026,0.0,16.043,-0.0268925010997974
79.22324386778845,9.027027027027026,0.0,16.043,-0.0272519717248759
79.51295958581731,9.027027027027026,0.0,16.043,-0.0276359915880486
79.80267530384614,9.027027027027026,0.0,16.043,-0.0280460149044544
80.09239102187499,9.027027027027026,0.0,16.043,-0.0284835495731022
80.38210673990385,9.027027027027026,0.0,16.043,-0.0289501583500462
80.67182245793269,9.027027027027026,0.0,16.043,-0.0294474600496792
80.96153817596152,9.027027027027026,0.0,16.043,-0.0299771307752778
81.25125389399038,9.027027027027026,0.0,16.043,-0.0305409051799705
81.54096961201923,9.027027027027026,0.0,16.043,-0.031140577759402
81.83068533004807,9.027027027027026,0.0,16.043,-0.0317780041772686
82.12040104807691,9.027027027027026,0.0,16.043,-0.0324551026251306
82.41011676610577,9.027027027027026,0.0,16.043,-0.033173855217814
82.6998324841346,9.027027027027026,0.0,16.043,-0.0339363094257744
82.98954820216345,9.027027027027026,0.0,16.043,-0.0347445795459718
83.2792639201923,9.027027027027026,0.0,16.043,-0.0356008482126876
83.56897963822115,9.027027027027026,0.0,16.043,-0.0365073679498493
83.85869535625,9.027027027027026,0.0,16.043,-0.0374664627666087
84.14841107427884,9.027027027027026,0.0,16.043,-0.0384805297976736
84.43812679230768,9.027027027027026,0.0,16.043,-0.0395520409902876
84.72784251033653,9.027027027027026,0.0,16.043,-0.0406835448396867
85.01755822836537,9.027027027027026,0.0,16.043,-0.0418776681747651
85.30727394639422,9.027027027027026,0.0,16.043,-0.04313711799613
85.59698966442308,9.027027027027026,0.0,16.043,-0.0444646833684272
85.88670538245192,9.027027027027026,0.0,16.043,-0.0458632373691219
86.17642110048077,9.027027027027026,0.0,16.043,-0.0473357390959587
86.46613681850961,9.027027027027026,0.0,16.043,-0.0488852357353434
86.75585253653846,9.027027027027026,0.0,16.043,-0.0505148646941233
87.0455682545673,9.027027027027026,0.0,16.043,-0.052227855797155
87.33528397259614,9.027027027027026,0.0,16.043,-0.05402753355332
87.624999690625,9.027027027027026,0.0,16.043,-0.0559173194926645
1.0,11.702702702702704,0.0,16.043,-0.2987689644937022
1.289715718028846,11.702702702702704,0.0,16.043,-0.2974982022992947
1.5794314360576922,11.702702702702704,0.0,16.043,-0.2960695886275662
1.8691471540865385,11.702702702702704,0.0,16.043,-0.2945091030292303
2.1588628721153844,11.702702702702704,0.0,16.043,-0.2928421823752803
2.4485785901442307,11.702702702702704,0.0,16.043,-0.2910937069088667
2.738294308173077,11.702702702702704,0.0,16.043,-0.2892879871842262
3.028010026201923,11.702702702702704,0.0,16.043,-0.2874487515495841
3.3177257442307693,11.702702702702704,0.0,16.043,-0.2855991338587149
3.607441462259615,11.702702702702704,0.0,16.043,-0.2837616611192448
3.897157180288461,11.702702702702704,0.0,16.043,-0.2819582408087095
4.186872898317307,11.702702702702704,0.0,16.043,-0.2802101476120163
4.476588616346154,11.702702702702704,0.0,16.043,-0.2785380093562267
4.766304334375,11.702702702702704,0.0,16.043,-0.2769617919406351
53.148829245192296,11.702702702702704,0.0,16.043,-0.0240680894235999
53.438544963221155,11.702702702702704,0.0,16.043,-0.0239876905644425
53.72826068124999,11.702702702702704,0.0,16.043,-0.0239188802356672
54.01797639927885,11.702702702702704,0.0,16.043,-0.0238611908769585
54.30769211730768,11.702702702702704,0.0,16.043,-0.0238141700621584
54.59740783533653,11.702702702702704,0.0,16.043,-0.0237773796055431
54.88712355336538,11.702702702702704,0.0,16.043,-0.0237503947433216
55.17683927139424,11.702702702702704,0.0,16.043,-0.0237328033844377
55.46655498942307,11.702702702702704,0.0,16.043,-0.0237242054258953
55.75627070745192,11.702702702702704,0.0,16.043,-0.0237242121284211
56.04598642548078,11.702702702702704,0.0,16.043,-0.0237324455490263
56.33570214350961,11.702702702702704,0.0,16.043,-0.023748538027564
56.62541786153845,11.702702702702704,0.0,16.043,-0.0237721317248693
56.9151335795673,11.702702702702704,0.0,16.043,-0.0238028782104133
57.20484929759615,11.702702702702704,0.0,16.043,-0.0238404380978231
57.49456501562499,11.702702702702704,0.0,16.043,-0.0238844807268425
57.784280733653844,11.702702702702704,0.0,16.043,-0.0239346838905203
58.07399645168269,11.702702702702704,0.0,16.043,-0.0239907336066006
58.36371216971153,11.702702702702704,0.0,16.043,-0.0240523239323022
58.65342788774037,11.702702702702704,0.0,16.043,-0.0241191568215304
58.94314360576924,11.702702702702704,0.0,16.043,-0.0241909420239214
59.23285932379808,11.702702702702704,0.0,16.043,-0.0242673970248339
59.52257504182691,11.702702702702704,0.0,16.043,-0.0243482470256594
59.812290759855756,11.702702702702704,0.0,16.043,-0.0244332249635781
60.10200647788461,11.702702702702704,0.0,16.043,-0.024522071569955
60.39172219591345,11.702702702702704,0.0,16.043,-0.0246145354665113
60.6814379139423,11.702702702702704,0.0,16.043,-0.024710373298257
60.97115363197115,11.702702702702704,0.0,16.043,-0.0248093499022187
61.26086934999999,11.702702702702704,0.0,16.043,-0.0249112385107661
61.55058506802884,11.702702702702704,0.0,16.043,-0.0250158209884533
61.84030078605769,11.702702702702704,0.0,16.043,-0.0251228881010632
62.130016504086534,11.702702702702704,0.0,16.043,-0.0252322398155918
62.41973222211538,11.702702702702704,0.0,16.043,-0.0253436856297958
62.70944794014423,11.702702702702704,0.0,16.043,-0.0254570449299905
62.999163658173075,11.702702702702704,0.0,16.043,-0.0255721473755561
63.288879376201905,11.702702702702704,0.0,16.043,-0.0256888333089047
63.578595094230764,11.702702702702704,0.0,16.043,-0.0258069541893074
63.868310812259615,11.702702702702704,0.0,16.043,-0.0259263730493212
64.15802653028845,11.702702702702704,0.0,16.043,-0.0260469649723124
64.4477422483173,11.702702702702704,0.0,16.043,-0.0261686175897639
64.73745796634616,11.702702702702704,0.0,16.043,-0.0262912315970726
65.02717368437501,11.702702702702704,0.0,16.043,-0.0264147212865067
65.31688940240385,11.702702702702704,0.0,16.043,-0.026539015096158
65.60660512043269,11.702702702702704,0.0,16.043,-0.0266640561737376
65.89632083846153,11.702702702702704,0.0,16.043,-0.0267898029541251
66.18603655649038,11.702702702702704,0.0,16.043,-0.0269162297496717
66.47575227451922,11.702702702702704,0.0,16.043,-0.027043327352333
66.76546799254808,11.702702702702704,0.0,16.043,-0.0271711036467935
67.05518371057693,11.702702702702704,0.0,16.043,-0.0272995842337846
67.34489942860577,11.702702702702704,0.0,16.043,-0.0274288130629547
67.63461514663462,11.702702702702704,0.0,16.043,-0.0275588530746194
67.92433086466346,11.702702702702704,0.0,16.043,-0.0276897868499358
68.2140465826923,11.702702702702704,0.0,16.043,-0.0278217172689737
68.50376230072115,11.702702702702704,0.0,16.043,-0.0279547681763651
68.79347801875001,11.702702702702704,0.0,16.043,-0.0280890850541896
69.08319373677885,11.702702702702704,0.0,16.043,-0.0282248357018513
69.3729094548077,11.702702702702704,0.0,16.043,-0.0283622109228226
69.66262517283654,11.702702702702704,0.0,16.043,-0.0285014252180881
69.95234089086537,11.702702702702704,0.0,16.043,-0.0286427174862684
70.24205660889423,11.702702702702704,0.0,16.043,-0.0287863517304367
70.53177232692308,11.702702702702704,0.0,16.043,-0.0289326177716724
70.82148804495192,11.702702702702704,0.0,16.043,-0.0290818319694604
71.11120376298076,11.702702702702704,0.0,16.043,-0.0292343379491116
71.40091948100961,11.702702702702704,0.0,16.043,-0.0293905073363899
71.69063519903845,11.702702702702704,0.0,16.043,-0.0295507404995984
71.9803509170673,11.702702702702704,0.0,16.043,-0.0297154672993681
72.27006663509614,11.702702702702704,0.0,16.043,-0.0298851478465489
72.55978235312502,11.702702702702704,0.0,16.043,-0.0300602732684779
72.84949807115386,11.702702702702704,0.0,16.043,-0.0302413664840118
73.13921378918268,11.702702702702704,0.0,16.043,-0.0304289829878399
73.42892950721154,11.702702702702704,0.0,16.043,-0.0306237116443353
73.71864522524038,11.702702702702704,0.0,16.043,-0.030826175491643
74.00836094326922,11.702702702702704,0.0,16.043,-0.0310370325563027
74.29807666129807,11.702702702702704,0.0,16.043,-0.0312569766790585
74.58779237932691,11.702702702702704,0.0,16.043,-0.0314867383523382
74.87750809735577,11.702702702702704,0.0,16.043,-0.0317270855700398
75.16722381538462,11.702702702702704,0.0,16.043,-0.031978824690143
75.45693953341345,11.702702702702704,0.0,16.043,-0.0322428013108319
75.7466552514423,11.702702702702704,0.0,16.043,-0.0325199011607285
76.03637096947115,11.702702702702704,0.0,16.043,-0.0328110510039658
76.32608668750001,11.702702702702704,0.0,16.043,-0.0331172195607087
76.61580240552884,11.702702702702704,0.0,16.043,-0.0334394184439089
76.9055181235577,11.702702702702704,0.0,16.043,-0.0337787031129825
77.19523384158653,11.702702702702704,0.0,16.043,-0.03413617384522
77.48494955961539,11.702702702702704,0.0,16.043,-0.0345129767256808
77.77466527764422,11.702702702702704,0.0,16.043,-0.0349103046563793
78.06438099567308,11.702702702702704,0.0,16.043,-0.03532939838563
78.35409671370192,11.702702702702704,0.0,16.043,-0.0357715475584299
78.64381243173078,11.702702702702704,0.0,16.043,-0.0362380917886859
78.93352814975961,11.702702702702704,0.0,16.043,-0.0367304217543267
79.22324386778845,11.702702702702704,0.0,16.043,-0.0372499803161789
79.51295958581731,11.702702702702704,0.0,16.043,-0.0377982636615737
79.80267530384614,11.702702702702704,0.0,16.043,-0.0383768224737776
80.09239102187499,11.702702702702704,0.0,16.043,-0.0389872631282123
80.38210673990385,11.702702702702704,0.0,16.043,-0.0396312489166129
80.67182245793269,11.702702702702704,0.0,16.043,-0.0403105013001566
80.96153817596152,11.702702702702704,0.0,16.043,-0.0410268011928564
81.25125389399038,11.702702702702704,0.0,16.043,-0.0417819902762385
81.54096961201923,11.702702702702704,0.0,16.043,-0.0425779723467402
81.83068533004807,11.702702702702704,0.0,16.043,-0.0434167146968906
82.12040104807691,11.702702702702704,0.0,16.043,-0.0443002495318256
82.41011676610577,11.702702702702704,0.0,16.043,-0.0452306754222819
82.6998324841346,11.702702702702704,0.0,16.043,-0.046210158795695
82.98954820216345,11.702702702702704,0.0,16.043,-0.0472409354667283
83.2792639201923,11.702702702702704,0.0,16.043,-0.0483253122088388
83.56897963822115,11.702702702702704,0.0,16.043,-0.0494656683683945
83.85869535625,11.702702702702704,0.0,16.043,-0.0506644575230826
84.14841107427884,11.702702702702704,0.0,16.043,-0.0519242091861668
84.43812679230768,11.702702702702704,0.0,16.043,-0.0532475305585089
84.72784251033653,11.702702702702704,0.0,16.043,-0.0546371083300711
85.01755822836537,11.702702702702704,0.0,16.043,-0.0560957105328548
85.30727394639422,11.702702702702704,0.0,16.043,-0.0576261884472513
85.59698966442308,11.702702702702704,0.0,16.043,-0.059231478563797
85.88670538245192,11.702702702702704,0.0,16.043,-0.0609146046025916
86.17642110048077,11.702702702702704,0.0,16.043,-0.0626786795924042
86.46613681850961,11.702702702702704,0.0,16.043,-0.0645269080119331
86.75585253653846,11.702702702702704,0.0,16.043,-0.0664625879956033
87.0455682545673,11.702702702702704,0.0,16.043,-0.068489113606203
87.33528397259614,11.702702702702704,0.0,16.043,-0.0706099771772273
87.624999690625,11.702702702702704,0.0,16.043,-0.07282877172741
1.0,14.378378378378379,0.0,16.043,-0.2933361152573797
1.289715718028846,14.378378378378379,0.0,16.043,-0.2906657866120821
1.5794314360576922,14.378378378378379,0.0,16.043,-0.2879618311225685
1.8691471540865385,14.378378378378379,0.0,16.043,-0.2852316383282955
2.1588628721153844,14.378378378378379,0.0,16.043,-0.2824824763684075
2.4485785901442307,14.378378378378379,0.0,16.043,-0.2797214833452076
2.738294308173077,14.378378378378379,0.0,16.043,-0.2769556591250351
3.028010026201923,14.378378378378379,0.0,16.043,-0.2741918574582013
3.3177257442307693,14.378378378378379,0.0,16.043,-0.2714367783199383
3.607441462259615,14.378378378378379,0.0,16.043,-0.2686969603841287
3.897157180288461,14.378378378378379,0.0,16.043,-0.2659787735511945
4.186872898317307,14.378378378378379,0.0,16.043,-0.2632884114607288
4.476588616346154,14.378378378378379,0.0,16.043,-0.2606318839286802
4.766304334375,14.378378378378379,0.0,16.043,-0.2580150092574971
5.056020052403846,14.378378378378379,0.0,16.043,-0.2554434063762522
5.345735770432693,14.378378378378379,0.0,16.043,-0.2529224867759119
5.6354514884615385,14.378378378378379,0.0,16.043,-0.250457446212927
5.925167206490387,14.378378378378379,0.0,16.043,-0.2480532561620269
6.21488292451923,14.378378378378379,0.0,16.043,-0.2457146550065918
6.504598642548077,14.378378378378379,0.0,16.043,-0.2434461389623449
6.794314360576923,14.378378378378379,0.0,16.043,-0.2412519527372534
49.092809192788465,14.378378378378379,0.0,16.043,-0.0300516000658828
49.38252491081732,14.378378378378379,0.0,16.043,-0.0298564219851547
49.67224062884614,14.378378378378379,0.0,16.043,-0.0296757063987367
49.96195634687499,14.378378378378379,0.0,16.043,-0.0295090362790708
50.25167206490384,14.378378378378379,0.0,16.043,-0.0293560083514575
50.54138778293269,14.378378378378379,0.0,16.043,-0.0292162320386515
50.83110350096153,14.378378378378379,0.0,16.043,-0.0290893284965867
51.120819218990384,14.378378378378379,0.0,16.043,-0.0289749297324634
51.41053493701923,14.378378378378379,0.0,16.043,-0.0288726777981379
51.70025065504807,14.378378378378379,0.0,16.043,-0.0287822240528095
51.98996637307691,14.378378378378379,0.0,16.043,-0.0287032284900246
52.27968209110577,14.378378378378379,0.0,16.043,-0.0286353591246454
52.569397809134614,14.378378378378379,0.0,16.043,-0.0285782914359489
52.859113527163466,14.378378378378379,0.0,16.043,-0.028531707863419
53.148829245192296,14.378378378378379,0.0,16.043,-0.0284952973519795
53.438544963221155,14.378378378378379,0.0,16.043,-0.028468754943829
53.72826068124999,14.378378378378379,0.0,16.043,-0.0284517814140128
54.01797639927885,14.378378378378379,0.0,16.043,-0.0284440829472767
54.30769211730768,14.378378378378379,0.0,16.043,-0.0284453708537484
54.59740783533653,14.378378378378379,0.0,16.043,-0.0284553613213972
54.88712355336538,14.378378378378379,0.0,16.043,-0.0284737752031799
55.17683927139424,14.378378378378379,0.0,16.043,-0.0285003378372445
55.46655498942307,14.378378378378379,0.0,16.043,-0.0285347788986729
55.75627070745192,14.378378378378379,0.0,16.043,-0.0285768322813537
56.04598642548078,14.378378378378379,0.0,16.043,-0.0286262360091206
56.33570214350961,14.378378378378379,0.0,16.043,-0.0286827321750094
56.62541786153845,14.378378378378379,0.0,16.043,-0.0287460669082046
56.9151335795673,14.378378378378379,0.0,16.043,-0.0288159903679136
57.20484929759615,14.378378378378379,0.0,16.043,-0.0288922567639415
57.49456501562499,14.378378378378379,0.0,16.043,-0.0289746244035954
57.784280733653844,14.378378378378379,0.0,16.043,-0.0290628557647512
58.07399645168269,14.378378378378379,0.0,16.043,-0.029156717594922
58.36371216971153,14.378378378378379,0.0,16.043,-0.0292559810362698
