,temperature,density,real_ufrac,delta_phi,stable
13468,410,23887.775953907818,0.3066711495217731,-0.6123564698551326,0
13469,410,23967.936272545092,0.3067952022712629,-0.6134498695937359,0
13470,410,24048.096591182366,0.30689936772006166,-0.6145482065635912,0
13471,410,24128.256909819644,0.3069836771485721,-0.6156515670591891,0
13472,410,24208.417228456918,0.3070481618236016,-0.616760037779862,0
13473,410,24288.57754709419,0.30709285298143807,-0.6178737058142126,0
13474,410,24368.737865731466,0.3071177818109535,-0.618992658624965,0
13475,410,24448.89818436874,0.30712297943638656,-0.62011698403459,0
13476,410,24529.058503006014,0.3071084769001067,-0.62124677021141,0
13477,410,24609.218821643288,0.3070743051453406,-0.6223821056562028,0
13478,410,24689.379140280565,0.3070204949987253,-0.62352307918945,0
13479,410,24769.53945891784,0.30694707715281677,-0.6246697799390979,0
13480,410,24849.699777555114,0.3068540821486385,-0.6258222973287563,0
13481,410,24929.860096192388,0.3067415403579572,-0.6269807210666476,0
13482,410,25010.02041482966,0.3066094819657258,-0.6281451411348691,0
13483,410,25090.180733466936,0.30645793695247747,-0.6293156477791879,0
13484,410,25170.34105210421,0.3062869350765277,-0.6304923314995134,0
13485,410,25250.501370741487,0.3060965058564029,-0.63167528304063,0
13486,410,25330.66168937876,0.30588667855308616,-0.6328645933836019,0
13487,410,25410.822008016035,0.30565748215234834,-0.6340603537375816,0
13488,410,25490.98232665331,0.3054089453471339,-0.6352626555320551,0
13489,410,25571.142645290583,0.3051410965199247,-0.6364715904096001,0
13490,410,25651.302963927857,0.304853963725101,-0.6376872502191382,0
13491,410,25731.46328256513,0.30454757467145066,-0.6389097270095306,0
13492,410,25811.62360120241,0.3042219567046187,-0.6401391130237253,0
13493,410,25891.783919839683,0.3038771367897246,-0.6413755006932259,0
13494,410,25971.944238476957,0.3035131414939942,-0.6426189826330375,0
13495,410,26052.10455711423,0.303129996969445,-0.6438696516370472,0
13496,410,26132.264875751505,0.30272772893564803,-0.6451276006738151,0
