,temperature,density,real_ufrac,delta_phi,stable
6020,360,30785.953297658867,0.5321643393376901,-0.4663412983281351,1
6021,360,30903.010150501676,0.5265382795383866,-0.472031910620091,1
6022,360,31020.067003344484,0.5207928994344322,-0.4778392308192312,1
6023,360,31137.123856187296,0.5149254293949888,-0.48376612606195357,1
6024,360,31254.180709030104,0.5089330220939712,-0.48981553791039656,1
6025,360,31371.237561872913,0.5028127509697573,-0.49599048398620615,1
6026,360,31488.29441471572,0.49656160865170307,-0.5022940596355241,1
6027,360,31605.351267558533,0.4901765053521141,-0.5087294396265558,1
6028,360,31722.408120401342,0.4836542672232057,-0.515299879880197,1
6029,360,31839.46497324415,0.4769916346773935,-0.5220087192353913,1
6030,360,31956.52182608696,0.4701852606703122,-0.528859381249836,1
6031,360,32073.57867892977,0.4632317089456186,-0.5358553760369961,1
6032,360,32190.63553177258,0.45612745223988427,-0.5430003021411378,1
6033,360,32307.692384615388,0.44886887044706725,-0.5502978484509135,1
6034,360,32424.749237458196,0.44145224874107414,-0.5577517961530036,1
6035,360,32541.80609030101,0.4338737756551889,-0.5653660207270635,1
6036,360,32658.862943143817,0.4261295411174071,-0.5731444939829544,1
6037,360,32775.91979598662,0.41821553443996884,-0.5810912861419927,1
6038,360,32892.97664882943,0.4101276422622391,-0.5892105679630882,1
6039,360,33010.03350167224,0.4018616464452176,-0.5975066129155169,1
6040,360,33127.09035451505,0.3934132219165727,-0.6059837993994559,1
6041,360,33244.14720735786,0.3847779344644108,-0.6146466130160968,1
6042,360,33361.20406020067,0.37595123847885936,-0.6234996488882844,1
6043,360,33478.26091304348,0.3669284746391489,-0.6325476140340216,1
6044,360,33595.317765886284,0.3577048675454908,-0.6417953297935716,1
6045,360,33712.374618729096,0.3482755232934879,-0.6512477343124463,1
6046,360,33829.43147157191,0.3386354269896047,-0.660909885081783,1
6047,360,33946.48832441471,0.32877944020621275,-0.6707869615376207,1
6048,360,34063.545177257525,0.3187022983739739,-0.6808842677213413,1
6049,360,34180.60203010034,0.3083986081101534,-0.6912072350027112,1
6050,360,34297.65888294314,0.2978628444807031,-0.7017614248677142,1
6051,360,34414.715735785954,0.2870893481943916,-0.7125525317729222,1
6052,360,34531.772588628766,0.2760723227267027,-0.7235863860687148,1
6053,360,34648.82944147157,0.26480583137155245,-0.7348689569933239,1
6054,360,34765.88629431438,0.253283794218936,-0.7464063557396199,1
6055,360,34882.94314715719,0.24149998505575376,-0.7582048385974202,1
6056,360,35000.0,0.22944802818805932,-0.7702708101731025,1
6057,370,0.001,-0.3314825430713413,-0.33148258840995265,1
6058,370,117.05785284280938,-0.32000887530302946,-0.32534792116126227,1
6059,370,234.11470568561876,-0.3085932232690285,-0.31933466961135026,1
6060,370,351.17155852842814,-0.29723505799996497,-0.3134419728009678,1
6061,370,468.2284113712375,-0.28593387474374454,-0.30766897130719345,1
6062,370,585.2852642140468,-0.2746891940221343,-0.30201480773543643,1
6063,370,702.3421170568563,-0.2635005625572573,-0.29647862708886447,1
6064,370,819.3989698996656,-0.25236755407303746,-0.2910595770214105,1
6065,370,936.455822742475,-0.24128976997646379,-0.2857568079803787,1
6066,370,1053.5126755852843,-0.23026683992354458,-0.2805694732447075,1
6067,370,1170.5695284280937,-0.21929842227480867,-0.27549672886496324,1
6068,370,1287.626381270903,-0.20838420444500816,-0.27053773351097093,1
6069,370,1404.6832341137126,-0.19752390315177903,-0.26569164823311586,1
6070,370,1521.740086956522,-0.18671726456789384,-0.26095763614325773,1
6071,370,1638.7969397993313,-0.17596406438158563,-0.25633486202106914,1
6072,370,1755.8537926421407,-0.16526410776953582,-0.2518224918517453,1
6073,370,1872.91064548495,-0.15461722928696253,-0.24741969230089889,1
6074,370,1989.9674983277594,-0.1440232926791134,-0.24312563013233646,1
6075,370,2107.024351170569,-0.1334821906185677,-0.23893947157453121,1
6076,370,2224.0812040133783,-0.1229938443725258,-0.23486038164138962,1
6077,370,2341.1380568561876,-0.11255820340431577,-0.23088752341297064,1
6078,370,2458.194909698997,-0.10217524491317409,-0.2270200572816486,1
6079,370,2575.2517625418063,-0.09184497331641062,-0.2232571401692631,1
6080,370,2692.3086153846157,-0.08156741967782599,-0.21959792472055623,1
6081,370,2809.3654682274255,-0.07134264108635269,-0.2160415584782915,1
6082,370,2926.422321070235,-0.061170719988708155,-0.21258718304525545,1
6083,370,3043.479173913044,-0.05105176347977536,-0.2092339332382523,1
6084,370,3160.5360267558535,-0.04098590255436174,-0.20598093623911792,1
6085,370,3277.592879598663,-0.030973291323983965,-0.20282731074774782,1
6086,370,3394.649732441472,-0.02101410620204347,-0.1997721661418221,1
6087,370,3511.7065852842816,-0.011108545060906527,-0.19681460164802125,1
6088,370,3628.763438127091,-0.001256826364134822,-0.1939537055292178,1
6089,370,3745.8202909699003,0.008540811722836716,-0.19118855429213236,1
6090,370,3862.8771438127096,0.018284112240537054,-0.1885182119196299,1
6091,370,3979.933996655519,0.02797280035865668,-0.18594172913189216,1
6092,370,4096.990849498328,0.03760658431168662,-0.18345814268040053,1
6093,370,4214.047702341138,0.04718515634420095,-0.18106647467847503,1
6094,370,4331.104555183947,0.05670819366292845,-0.17876573197209397,1
6095,370,4448.161408026756,0.06617535939297481,-0.1765549055544244,1
6096,370,4565.218260869566,0.07558630353563589,-0.17443297002732588,1
6097,370,4682.275113712375,0.08494066392536581,-0.17239888311287643,1
6098,370,4799.331966555184,0.09423806718339933,-0.17045158521793558,1
6099,370,4916.388819397994,0.10347812966594494,-0.16858999905424077,1
6100,370,5033.445672240803,0.11266045840457262,-0.16681302931671882,1
6101,370,5150.502525083612,0.12178465203693623,-0.1651195624220636,1
6102,370,5267.559377926422,0.13085030172567902,-0.16350846630981047,1
6103,370,5384.616230769231,0.13985699206380786,-0.16197859030757522,1
6104,370,5501.6730836120405,0.1488043019647205,-0.16052876506210473,1
6105,370,5618.729936454851,0.15769180553520956,-0.15915780253751882,1
6106,370,5735.78678929766,0.16651907292998303,-0.15786449608177372,1
6107,370,5852.8436421404695,0.17528567118621996,-0.15664762056226617,1
6108,370,5969.900494983279,0.18399116503680613,-0.15550593257123252,1
6109,370,6086.957347826088,0.19263511770115227,-0.1544381707012038,1
6110,370,6204.0142006688975,0.20121709165234425,-0.153443055890788,1
6111,370,6321.071053511707,0.20973664935972514,-0.1525192918405623,1
6112,370,6438.127906354516,0.21819335400603235,-0.15166556549869237,1
6113,370,6555.184759197326,0.22658677017822804,-0.1508805476157402,1
6114,370,6672.241612040135,0.2349164645314772,-0.1501628933676672,1
6115,370,6789.298464882944,0.24318200642562282,-0.14951124304600338,1
6116,370,6906.355317725754,0.251382968533826,-0.1489242228137021,1
6117,370,7023.412170568563,0.25951892742284766,-0.14840044552525355,1
6118,370,7140.469023411372,0.2675894641050547,-0.14793851160889654,1
6119,370,7257.525876254182,0.27559416456172947,-0.1475370100091441,1
6120,370,7374.582729096991,0.2835326202378966,-0.1471945191870802,1
6121,370,7491.6395819398,0.2914044285086457,-0.1469096081760068,1
6122,370,7608.69643478261,0.299209193117275,-0.14668083768955692,1
6123,370,7725.753287625419,0.30694652458542115,-0.1465067612794519,1
6124,370,7842.810140468228,0.31461604059574466,-0.14638592653956944,1
6125,370,7959.866993311038,0.3222173663475647,-0.1463168763530831,1
6126,370,8076.923846153847,0.32975013488607796,-0.14629815017910291,1
6127,370,8193.980698996656,0.3372139874059118,-0.14632828537506132,1
6128,370,8311.037551839467,0.3446085735296667,-0.14640581855111506,1
6129,370,8428.094404682275,0.3519335515624473,-0.14652928695243667,1
6130,370,8545.151257525085,0.3591885887231784,-0.14669722986542288,1
6131,370,8662.208110367894,0.3663733613537701,-0.1469081900435406,1
6132,370,8779.264963210704,0.37348755510720155,-0.14716071514850826,1
6133,370,8896.321816053513,0.3805308651155781,-0.14745335920249703,1
6134,370,9013.378668896323,0.38750299613929107,-0.14778468404696976,1
6135,370,9130.435521739131,0.3944036626985882,-0.14815326080358937,1
6136,370,9247.492374581941,0.4012325891886006,-0.1485576713329213,1
6137,370,9364.54922742475,0.40798950997914496,-0.14899650968639766,1
6138,370,9481.60608026756,0.4146741695005274,-0.14946838354714864,1
6139,370,9598.662933110369,0.4212863223165412,-0.14997191565539036,1
6140,370,9715.719785953179,0.4278257331858495,-0.15050574521411686,1
6141,370,9832.776638795987,0.43429217711300894,-0.151068529270853,1
6142,370,9949.833491638798,0.44068543939019145,-0.15165894407150415,1
6143,370,10066.890344481606,0.4470053156307694,-0.15227568638232258,1
6144,370,10183.947197324416,0.45325161179579576,-0.15291747477624518,1
6145,370,10301.004050167225,0.45942414421429845,-0.1535830508800765,1
6146,370,10418.060903010035,0.46552273959839774,-0.15427118057903166,1
6147,370,10535.117755852843,0.471547235053994,-0.15498065517552506,1
6148,370,10652.174608695654,0.47749747808776366,-0.1557102924992544,1
6149,370,10769.231461538462,0.4833733266111816,-0.1564589379657758,1
6150,370,10886.288314381272,0.48917464894204254,-0.15722546558117512,1
6151,370,11003.34516722408,0.49490132380394536,-0.15800877889058806,1
6152,370,11120.402020066891,0.5005532403241408,-0.15880781186856252,1
6153,370,11237.458872909701,0.5061302980299005,-0.15962152974964927,1
6154,370,11354.51572575251,0.5116324068436635,-0.16044892979768732,1
6155,370,11471.57257859532,0.517059487076913,-0.16128904201272043,1
6156,370,11588.629431438128,0.5224114694228192,-0.16214092977457373,1
6157,370,11705.686284280939,0.527688294947481,-0.1630036904224993,1
6158,370,11822.743137123747,0.5328899150795992,-0.16387645577047416,1
6159,370,11939.799989966557,0.5380162915982722,-0.16475839255805214,1
6160,370,12056.856842809366,0.5430673966186521,-0.16564870283680677,1
6161,370,12173.913695652176,0.5480432125750201,-0.16654662429274336,1
6162,370,12290.970548494985,0.5529437322008841,-0.1674514305052025,1
6163,370,12408.027401337795,0.5577689585057166,-0.1683624311429186,1
6164,370,12525.084254180603,0.5625189047477751,-0.16927897209824794,1
6165,370,12642.141107023413,0.567193594402675,-0.17020043556051434,1
6166,370,12759.197959866222,0.5717930611271353,-0.17112624002982257,1
6167,370,12876.254812709032,0.5763173487175721,-0.17205584027259835,1
6168,370,12993.31166555184,0.5807665110630906,-0.17298872722037129,1
6169,370,13110.36851839465,0.5851406120925129,-0.17392442781339013,1
6170,370,13227.42537123746,0.5894397257151145,-0.17486250479073495,1
6171,370,13344.48222408027,0.5936639357548172,-0.1758025564286685,1
6172,370,13461.539076923078,0.5978133358775322,-0.1767442162291213,1
6173,370,13578.595929765888,0.6018880295116363,-0.17768715256004353,1
6174,370,13695.652782608697,0.6058881297612959,-0.17863106824972041,1
6175,370,13812.709635451507,0.6098137593126318,-0.17957570013696977,1
6176,370,13929.766488294315,0.6136650503327682,-0.1805208185791759,1
6177,370,14046.823341137126,0.6174421443617037,-0.18146622692030123,1
6178,370,14163.880193979934,0.6211451921971132,-0.18241176092091194,1
6179,370,14280.937046822744,0.6247743537721658,-0.18335728815234753,1
6180,370,14397.993899665553,0.6283297980265184,-0.1843027073571344,1
6181,370,14515.050752508363,0.6318117027705805,-0.1852479477778589,1
6182,370,14632.107605351172,0.6352202545431775,-0.1861929684567185,1
6183,370,14749.164458193982,0.6385556484629539,-0.18713775750778117,1
6184,370,14866.22131103679,0.641818088073376,-0.18808233136448815,1
6185,370,14983.2781638796,0.6450077851817422,-0.1890267340043984,1
6186,370,15100.33501672241,0.6481249596921427,-0.18997103615363853,1
6187,370,15217.39186956522,0.6511698394325895,-0.1909153344732457,1
6188,370,15334.44872240803,0.6541426599763331,-0.1918597507297849,1
6189,370,15451.505575250838,0.6570436644574182,-0.1928044309525574,1
6190,370,15568.562428093648,0.659873103380491,-0.1937495445797498,1
6191,370,15685.619280936457,0.6626312344249101,-0.19469528359578747,1
6192,370,15802.676133779267,0.6653183222430405,-0.19564186166230202,1
6193,370,15919.732986622075,0.6679346382526856,-0.19658951324499863,1
6194,370,16036.789839464886,0.6704804604236855,-0.19753849273859148,1
6195,370,16153.846692307694,0.6729560730583841,-0.19848907359224854,1
6196,370,16270.903545150504,0.6753617665660103,-0.19944154743758646,1
6197,370,16387.960397993313,0.677697837230821,-0.20039622322139206,1
6198,370,16505.01725083612,0.6799645869738609,-0.20135342634517772,1
6199,370,16622.074103678933,0.6821623231082021,-0.20231349781360097,1
6200,370,16739.13095652174,0.6842913580876688,-0.20327679339356286,1
6201,370,16856.18780936455,0.6863520092487922,-0.20424368278599037,1
6202,370,16973.24466220736,0.6883445985461241,-0.20521454881184975,1
6203,370,17090.30151505017,0.6902694522806694,-0.20618978661422072,1
6204,370,17207.35836789298,0.6921269008214993,-0.20716980287789355,1
6205,370,17324.415220735787,0.6939172783206535,-0.20815501506781542,1
6206,370,17441.472073578596,0.695640922421096,-0.20914585068797764,1
6207,370,17558.528926421408,0.6972981739580977,-0.21014274656164833,1
6208,370,17675.585779264216,0.6988893766538287,-0.21114614813436205,1
6209,370,17792.642632107025,0.7004148768055313,-0.21215650880040993,1
6210,370,17909.699484949833,0.7018750229671917,-0.21317428925394533,1
6211,370,18026.756337792645,0.7032701656249831,-0.21419995686538573,1
6212,370,18143.813190635454,0.7046006568665815,-0.21523398508388514,1
6213,370,18260.870043478262,0.7058668500445551,-0.21627685286647313,1
6214,370,18377.92689632107,0.7070690994339739,-0.21732904413443443,1
6215,370,18494.983749163883,0.7082077598844868,-0.21839104725732728,1
6216,370,18612.04060200669,0.7092831864669031,-0.21946335456517518,1
6217,370,18729.0974548495,0.7102957341147156,-0.22054646188889981,1
6218,370,18846.15430769231,0.7112457572604061,-0.22164086812958084,1
6219,370,18963.21116053512,0.7121336094669701,-0.2227470748564756,1
6220,370,19080.26801337793,0.7129596430546579,-0.223865585934099,1
6221,370,19197.324866220737,0.7137242087231769,-0.22499690717835508,1
6222,370,19314.38171906355,0.7144276551692875,-0.22614154604196712,1
6223,370,19431.438571906358,0.7150703287001472,-0.22730001132896982,1
6224,370,19548.495424749166,0.7156525728422565,-0.228472812938474,1
6225,370,19665.552277591974,0.7161747279462655,-0.22966046163745613,1
6226,370,19782.609130434786,0.7166371307875388,-0.23086346886263764,1
6227,370,19899.665983277595,0.7170401141625585,-0.23208234655128568,1
6228,370,20016.722836120403,0.7173840064812882,-0.2333176070006847,1
6229,370,20133.77968896321,0.7176691313553116,-0.2345697627562885,1
6230,370,20250.836541806024,0.7178958071819697,-0.235839326528117,1
6231,370,20367.893394648832,0.7180643467241737,-0.23712681113547196,1
6232,370,20484.95024749164,0.7181750566861935,-0.23843272947938488,1
6233,370,20602.00710033445,0.7182282372851218,-0.23975759454277945,1
6234,370,20719.06395317726,0.718224181818125,-0.24110191941789283,1
6235,370,20836.12080602007,0.7181631762253123,-0.24246621736074891,1
6236,370,20953.177658862878,0.7180454986482532,-0.2438510018722545,1
6237,370,21070.234511705687,0.7178714189840147,-0.24525678680562313,1
6238,370,21187.2913645485,0.7176411984347022,-0.24668408649970452,1
6239,370,21304.348217391307,0.7173550890523945,-0.24813341593786276,1
6240,370,21421.405070234116,0.7170133332794388,-0.24960529093196526,1
6241,370,21538.461923076924,0.7166161634840124,-0.25110022833107926,1
6242,370,21655.518775919736,0.716163801490856,-0.25261874625446934,1
6243,370,21772.575628762545,0.7156564581072011,-0.25416136434835845,1
6244,370,21889.632481605353,0.7150943326437177,-0.2557286040661012,1
6245,370,22006.68933444816,0.714477612430511,-0.25732098897120925,1
6246,370,22123.746187290973,0.7138064723280138,-0.2589390450628466,1
6247,370,22240.803040133782,0.713081074232766,-0.2605833011232601,1
6248,370,22357.85989297659,0.7123015665780419,-0.2622542890866436,1
6249,370,22474.916745819402,0.7114680838292093,-0.26395254442900173,1
6250,370,22591.97359866221,0.7105807459737248,-0.2656786065785681,1
6251,370,22709.03045150502,0.7096396580058806,-0.2674330193461141,1
6252,370,22826.087304347828,0.7086449094060656,-0.2692163313748458,1
6253,370,22943.14415719064,0.7075965736144266,-0.2710290966094623,1
6254,370,23060.20101003345,0.7064947074992289,-0.27287187478354114,1
6255,370,23177.257862876257,0.7053393508193587,-0.27474523192527867,1
6256,370,23294.314715719065,0.7041305256812871,-0.2766497408807407,1
6257,370,23411.371568561877,0.7028682359901912,-0.2785859818544104,1
6258,370,23528.428421404686,0.7015524668953774,-0.28055454296637783,1
6259,370,23645.485274247494,0.7001831842296489,-0.28255602082602693,1
6260,370,23762.542127090303,0.6987603339428248,-0.2845910211215168,1
6261,370,23879.598979933115,0.6972838415291114,-0.28666015922487464,1
6262,370,23996.655832775923,0.6957536114483331,-0.2887640608122142,1
6263,370,24113.71268561873,0.6941695265409554,-0.290903362498684,1
6264,370,24230.76953846154,0.692531447436652,-0.29307871248793604,1
6265,370,24347.826391304352,0.6908392119564997,-0.295290771235588,1
6266,370,24464.88324414716,0.6890926345085444,-0.2975402121265004,1
6267,370,24581.94009698997,0.6872915054766042,-0.2998277221655802,1
6268,370,24698.996949832777,0.6854355906023375,-0.30215400268167114,1
6269,370,24816.05380267559,0.6835246303602105,-0.30451977004449626,1
6270,370,24933.110655518398,0.681558339325419,-0.30692575639420816,1
6271,370,25050.167508361206,0.6795364055344351,-0.30937271038349967,1
6272,370,25167.224361204015,0.6774584898381492,-0.3118613979319388,1
6273,370,25284.281214046827,0.6753242252473551,-0.3143926029924251,1
6274,370,25401.338066889635,0.6731332162704579,-0.3169671283295479,1
6275,370,25518.394919732444,0.6708850382430279,-0.31958579630988715,1
6276,370,25635.451772575252,0.6685792366493044,-0.3222494497038416,1
6277,370,25752.508625418064,0.666215326435183,-0.3249589524991331,1
6278,370,25869.565478260873,0.6637927913125676,-0.32771519072581834,1
6279,370,25986.62233110368,0.6613110830547337,-0.33051907329286967,1
6280,370,26103.67918394649,0.6587696207828082,-0.33337153283594834,1
6281,370,26220.7360367893,0.6561677902425902,-0.33627352657688214,1
6282,370,26337.79288963211,0.6535049430719004,-0.33922603719440614,1
6283,370,26454.84974247492,0.6507803960579737,-0.3422300737064119,1
6284,370,26571.90659531773,0.6479934303846462,-0.3452866723637189,1
6285,370,26688.96344816054,0.6451432908690635,-0.34839689755542425,1
6286,370,26806.020301003347,0.6422291851875718,-0.35156184272595437,1
