r,count_on_policy,count_off_policy,expression,traversal,nmse_test,nmse_test_noiseless,success
0.7659473758052832,1,0,x1*x2 + x2*(-x2 + 3.105759502199289*cos(1.0051616866779056*x2*(-2*x5 - 0.8956065036709728*exp(x4*(x2 + 0.5891924597625093)) + 0.142301234185623*exp(0.7699501339988731*exp(cos(x1)) + cos(x1) - tanh(0.9993716224404977*sin(tanh(x2) - 0.6994290793390302)))) + 5.2708921556050016) - 3.1407474698937353) - 0.014768208836645135,"add,mul,x2,sub,sub,mul,cos,mul,add,5.243825173067911,mul,add,sub,sub,mul,-0.8956065036709728,exp,mul,add,0.5891924597625093,x2,x4,x5,x5,mul,exp,add,add,-0.04663149752971547,tanh,mul,sin,sub,0.6994290793390302,tanh,x2,tanh,4.032601152581975,add,cos,x1,exp,sub,cos,x1,0.2614295272719188,sin,0.1496520735244401,x2,1.0051616866779056,3.105759502199289,add,mul,-1.5841665221539827,-1.5841665221539827,tanh,add,0.37167417901968497,0.37167417901968497,x2,add,-0.014768208836645135,mul,x1,x2",0.0933746881601143,0.0933746881601143,False
0.7643734043843439,1,0,x3 + x5 - (94.3919745341903*sin((x2 - (x2*(x3 + 0.16209874682485584) + x2 + 0.62378178214523167)*tanh(-x1*(-2*x2 - sin(4.326706731494487*cos(x1))) + exp(x2)))*sin(tanh(sin(x5))) + 4.88202447657464) + 95.0930001814406)*(x2 + sin(3.881894625435008*x2*(x2*x4 + sin(sin(0.22111879992633465*x1)) - 0.7350672308018759)) + 0.9791138652198774),"add,sub,x5,mul,mul,sub,sin,add,mul,sub,x2,mul,tanh,sub,exp,x2,mul,sub,sub,sin,mul,cos,x1,-4.326706731494487,x2,x2,x1,add,add,mul,x2,add,0.16209874682485584,x3,sin,2.7506661494893145,add,x2,inv,4.119691909079907,sin,tanh,sin,x5,4.88202447657464,-1.007426750533716,94.3919745341903,add,sub,inv,1.0213316709343425,sin,mul,-3.881894625435008,mul,add,add,sin,sin,mul,0.22111879992633465,x1,-0.7350672308018759,mul,x2,x4,x2,x2,x3",0.09502491316898631,0.09502491316898631,False
0.7605336944419708,1,0,(0.018927127246137834 - tanh(0.64415128530255506*x2))*(x3 + x4 + exp(-tanh(0.7595264999785858*x1**2)/(x2 - sin(exp(tanh(x3)) - 0.2682539632567098) + sin(cos(x5 + sin(0.717778208809786*(x2 + 1.6938994850882977)*sin(2.2210607471335698*x5) + 0.97619594921662932*sin(x4 + 0.05084654722818495) - 0.7111454908608919)))))),"mul,add,tanh,mul,tanh,cos,3.8409796425172424,x2,0.018927127246137834,add,add,exp,div,tanh,mul,-0.7595264999785858,mul,x1,x1,add,sub,sin,cos,add,x5,sin,add,mul,cos,tanh,1.0174986148646672,mul,0.9993489704579687,mul,sub,mul,sin,div,x5,0.45023532169958347,add,add,x2,1.027714624017751,cos,sin,1.0004515895879884,0.9907593768277078,0.9993489741387028,mul,sin,1.3521683611155348,sin,add,0.05084654722818495,x4,sin,add,exp,tanh,x3,sin,-0.2715801060045524,x2,x3,x4",0.09914068350954978,0.09914068350954978,False
0.7567039847128265,1,0,-0.044604652682658553*exp(2.2309106003497918*x2*x4 + 3.36887290918545*x2 + 1.1759643180762714*x5 + 0.5939439327509524*tanh((-0.130932472614665*x4 - x5 + 0.1307963120525028)*(-0.99878530691433181*x2 - x3 - sin(2.183916532912836*x2 + 0.064617481747587059) - 6.015127765022638 + 11.926985465468223*exp(-x1)))),"div,-0.3312651195443988,exp,mul,sub,add,add,add,mul,mul,x2,3.7560962867605188,x4,add,mul,sub,x2,mul,-0.42378177173646664,x5,4.672038593915661,x2,tanh,mul,add,sub,exp,sub,2.4788035189715103,x1,sin,mul,2.183916532912836,add,exp,-3.5203901291371653,x2,sub,mul,x2,sin,-1.5215025324883014,add,x3,6.015127765022638,sub,mul,add,x4,tanh,-3.7806146400253335,sin,sin,add,0.08543605546177876,cos,1.789665434139231,x5,sin,tanh,0.44106055308090114,3.778629135535259,sin,-0.6359523220053697",0.10337557788934122,0.10337557788934122,False
0.7542285372778842,1,0,-1.6151511575078055*sin(x2 + (0.06406350394740222 + 10.512114602185338*(x2 + sin(sin(1.1423441518362252*x1 - tanh(cos(5.35316841235748*sin(x1 - 0.99980613758392226) + 3.252573626001843)))) - 0.2709793511075451)/(-0.81917031485495381*exp(11.598519971605617*tanh(cos(exp(x2)))) - 8.051932814747653))*(0.2542288886925568 - x5)) - 0.0042488224798923155,"mul,1.6151511575078055,sub,-0.0026306036188267923,sin,add,mul,add,mul,10.512114602185338,div,inv,inv,add,0.8642815676352429,sub,sub,x2,sin,sin,sub,tanh,cos,add,mul,sin,sub,sin,sub,add,cos,0.5131494500534993,mul,1.3018308538402819,sin,1.2408422488942705,0.5517038956163185,x1,-5.35316841235748,3.252573626001843,mul,x1,1.1423441518362252,1.135260918742788,sub,-8.051932814747653,exp,mul,mul,add,-0.017197302982716014,tanh,cos,exp,x2,20.43792360806134,sin,sin,2.4937516209520743,0.06406350394740222,sub,0.2542288886925568,x5,x2",0.10618348802783527,0.10618348802783527,False
0.7534581951528584,1,0,x2*(-sin(5.415887820993654*x1 + 5.747142605945149*x2 + 5.415887820993654*(-0.3831366233716602*exp(x1) + exp(sin(sin(x4))))*cos(exp(x5)) + 5.415887820993654*exp(x2*(x2 - 1.7328821932771445)) - 5.415887820993654*cos(x3 - 0.4140427889817101) - 5.3942584663878821 + 6.4174744690728896*exp(-x1)) - 1.5380463586189337),"mul,x2,add,sub,-0.12453128335898433,add,2.124504213656172,sin,mul,5.747142605945149,sub,x2,mul,sub,cos,sub,0.4140427889817101,x3,sub,mul,cos,exp,x5,sub,exp,sin,sin,x4,mul,mul,2.635354315587279,sub,1.113749989681539,mul,0.5720827768045678,exp,0.5263270860238932,exp,x1,sub,sub,sub,sub,div,-1.1849348954748982,exp,x1,exp,mul,x2,add,-1.7328821932771445,x2,tanh,-0.28654955169500107,-0.7170503759019181,x1,0.9423618295796545,exp,-0.34109812581285115",0.10706877160742775,0.10706877160742775,False
0.747345108781041,1,0,0.99999849781376071*x1*sin(x2*x5*(-(x1 + x2)*(x4*cos(2.714730343577496*tanh(tanh(x1))) + cos(sin(x2 + 1.0506816638307692*cos(sin(cos(tanh(cos(x3))))) - 0.9357394356266865)))*(exp(x2) + 9.495571312706296*sin(x1 + x5 - 0.084593690714788052)) + 8.435932860439754)) - x2 - 0.04471694839583538,"sub,add,-0.04471694839583538,sub,add,mul,mul,sin,1.5690630140040898,sin,mul,mul,sub,8.435932860439754,mul,add,mul,x4,cos,mul,tanh,tanh,x1,2.714730343577496,cos,sin,sub,sub,0.9357394356266865,mul,1.0506816638307692,cos,sin,cos,tanh,cos,x3,x2,mul,add,x2,add,mul,x2,tanh,sub,x2,x2,x1,add,mul,9.495571312706296,sin,add,add,x1,x5,cos,exp,mul,1.1386098740254558,exp,-0.8147931217719181,exp,x2,x2,x5,x1,x1,x2,x1",0.11429126183483025,0.11429126183483025,False
0.7462655891206363,1,0,tanh(-2.877509034330165*x2 + 2.877509034330165*x3 + 2.8812739309992882*(-sin(1.6518529386754974*x1 - x5 - 5.3959691660882849*exp(0.03613463754362233*x3 + 0.03613463754362233*x5) + 1.6518529386754974*sin(sin(0.64945106105174912*x2))) - tanh(x3) + 2.7634019648337937)*tanh(sin((1.3328817716962709 - sin(x2))*sin(exp(x1)))) + 0.01684224376851925*tanh(x2) - 1.9714397320334374) - 1.0946319237612268,"sub,tanh,mul,add,tanh,x2,mul,sub,add,mul,add,sub,sin,sub,x5,sub,mul,add,sin,sin,mul,x2,inv,1.5397619004279657,x1,1.6518529386754974,exp,mul,add,x3,add,46.649208036965426,x5,0.03613463754362233,tanh,x3,2.7634019648337937,tanh,sin,mul,sub,1.6653609903443842,add,0.33247921864811325,sin,x2,sin,exp,x1,mul,cos,-0.05112655792762624,sub,x3,x2,sin,2.3880521539371222,add,3.0556338822547255,exp,5.1240746810024485,0.01684224376851925,1.0946319237612268",0.11560374560472683,0.11560374560472683,False
0.7430163818534828,1,0,x3 - (-10.664718051901168*(-0.9611279285027139*x3 + cos(cos(x1)))*(0.40596493701629566*x2 - 0.40596493701629566*exp(x5/(0.07524684003944035*sin(x2) + 0.84532040456147341)) + 0.12335877987545434) - 10.664718051901168*tanh((x2 + 1.3330248144591554)*(tanh(x5) - tanh(exp(x2)))) - 7.899386500628006)*tanh(x2) - 0.07139758979452288,"sub,sub,x3,0.07139758979452288,mul,tanh,x2,sub,mul,add,tanh,mul,sub,tanh,x5,tanh,exp,x2,add,1.3330248144591554,x2,mul,sub,cos,cos,x1,mul,x3,0.9611279285027139,mul,-0.40596493701629566,add,-0.30386560174900684,sub,exp,div,x5,mul,sin,0.07531803060324072,add,sin,x2,11.233965494343707,x2,-10.664718051901168,7.899386500628006",0.1196228377062267,0.1196228377062267,False
0.7428604002261437,1,0,x2*(0.0010517161007967245 - tanh(x2*sin(0.20012392213923358*x5*(-2*x1 + (x2 - x5)*sin(tanh(sin(exp(x5)))) - sin(x2) + 11.97845685394597) - 0.70562723487015704*sin(sin(x1)) + 0.55649075024329961)))*tanh(x1)/(sin(0.818848238642219*x1 + 1.1483403622136987) - 0.9123600824142278),"mul,sub,tanh,mul,x2,sin,mul,sub,sub,mul,sin,sin,x1,3.5259514571137887,mul,sub,sub,sub,mul,sin,tanh,sin,exp,x5,sub,x2,x5,sub,add,cos,9.483773409750158,sin,x2,10.980196580770466,x1,x1,x5,2.7807307806816244,0.20012392213923358,-0.0010517161007967245,mul,x2,mul,tanh,x1,inv,add,sin,add,mul,sin,0.27035106540004183,mul,mul,1.7510121756467734,x1,1.751013627013916,1.1483403622136987,-0.9123600824142278",0.11981839872217036,0.11981839872217036,False
