r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time,nevals
6.295213103294372559e-01,6.009559035301208496e-01,1.956358850002288818e-01,5.015923380851745605e-01,6.931000232696533203e+00,1.773684263229370117e+00,-1.000000000000000000e+00,9.530000000000000000e+02,2.500000000000000000e+01,7.150000000000000000e+02,1.300000000000000000e+01,2.766818523406982422e+00,2.701983213424682617e+00,3.289999961853027344e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.737746953964233398e+00,4.200000000000000000e+04
6.295213103294372559e-01,6.009559035301208496e-01,1.889128535985946655e-01,5.041583776473999023e-01,6.612999916076660156e+00,1.767045497894287109e+00,-1.000000000000000000e+00,9.650000000000000000e+02,2.600000000000000000e+01,7.100000000000000000e+02,1.500000000000000000e+01,2.766660451889038086e+00,2.700067043304443359e+00,3.415000140666961670e-01,0.000000000000000000e+00,5.000000000000000000e-01,4.507519721984863281e+00,4.400000000000000000e+04
6.295213103294372559e-01,6.009559035301208496e-01,1.904196441173553467e-01,5.052232742309570312e-01,6.593999862670898438e+00,1.969696998596191406e+00,-1.000000000000000000e+00,9.450000000000000000e+02,3.100000000000000000e+01,7.080000000000000000e+02,1.900000000000000000e+01,2.766318082809448242e+00,2.704478740692138672e+00,3.519999980926513672e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.801073312759399414e+00,4.600000000000000000e+04
6.295213103294372559e-01,6.009559035301208496e-01,1.933309286832809448e-01,5.043838620185852051e-01,6.331500053405761719e+00,1.860215067863464355e+00,-1.000000000000000000e+00,9.450000000000000000e+02,2.900000000000000000e+01,6.970000000000000000e+02,1.700000000000000000e+01,2.766118526458740234e+00,2.701038360595703125e+00,3.409999907016754150e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.861628055572509766e+00,4.800000000000000000e+04
6.295213103294372559e-01,6.113559007644653320e-01,1.910437047481536865e-01,5.069379806518554688e-01,6.773499965667724609e+00,2.441340684890747070e+00,-1.000000000000000000e+00,1.000000000000000000e+03,3.800000000000000000e+01,7.320000000000000000e+02,2.100000000000000000e+01,2.765419960021972656e+00,2.700142383575439453e+00,3.454999923706054688e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.914836883544921875e+00,5.000000000000000000e+04
6.295213103294372559e-01,6.078398823738098145e-01,1.901477575302124023e-01,5.047126412391662598e-01,6.426499843597412109e+00,1.946107745170593262e+00,-1.000000000000000000e+00,9.420000000000000000e+02,2.800000000000000000e+01,6.990000000000000000e+02,1.900000000000000000e+01,2.765118360519409180e+00,2.694431066513061523e+00,3.350000083446502686e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.696799516677856445e+00,5.200000000000000000e+04
6.295213103294372559e-01,5.975255966186523438e-01,1.854680627584457397e-01,5.043445825576782227e-01,6.635000228881835938e+00,2.075342416763305664e+00,-1.000000000000000000e+00,9.990000000000000000e+02,2.600000000000000000e+01,7.410000000000000000e+02,1.700000000000000000e+01,2.763856410980224609e+00,2.694253921508789062e+00,3.470000028610229492e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.792552947998046875e+00,5.400000000000000000e+04
6.295213103294372559e-01,6.072487831115722656e-01,1.956669539213180542e-01,5.053140521049499512e-01,6.517000198364257812e+00,2.113207578659057617e+00,-1.000000000000000000e+00,9.650000000000000000e+02,3.200000000000000000e+01,7.030000000000000000e+02,2.000000000000000000e+01,2.762785434722900391e+00,2.704705238342285156e+00,3.465000092983245850e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.644064426422119141e+00,5.600000000000000000e+04
6.295213103294372559e-01,6.080335974693298340e-01,2.038214057683944702e-01,5.041310191154479980e-01,6.094999790191650391e+00,2.219512224197387695e+00,-1.000000000000000000e+00,9.530000000000000000e+02,3.900000000000000000e+01,6.880000000000000000e+02,2.500000000000000000e+01,2.761653423309326172e+00,2.703555583953857422e+00,3.129999935626983643e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.688048839569091797e+00,5.800000000000000000e+04
6.415219306945800781e-01,6.415219306945800781e-01,1.974752843379974365e-01,5.074054002761840820e-01,5.922500133514404297e+00,2.263736248016357422e+00,-1.000000000000000000e+00,9.270000000000000000e+02,3.200000000000000000e+01,6.740000000000000000e+02,1.600000000000000000e+01,2.760754346847534180e+00,2.697263717651367188e+00,3.244999945163726807e-01,0.000000000000000000e+00,5.000000000000000000e-01,4.285261154174804688e+00,6.000000000000000000e+04
6.415219306945800781e-01,6.009559035301208496e-01,2.026347517967224121e-01,5.058957934379577637e-01,5.791500091552734375e+00,1.833333373069763184e+00,-1.000000000000000000e+00,9.450000000000000000e+02,3.500000000000000000e+01,6.910000000000000000e+02,1.800000000000000000e+01,2.759744167327880859e+00,2.705702543258666992e+00,3.174999952316284180e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.445556879043579102e+00,6.200000000000000000e+04
6.415219306945800781e-01,6.009559035301208496e-01,1.960698068141937256e-01,5.073948502540588379e-01,5.902500152587890625e+00,2.295336723327636719e+00,-1.000000000000000000e+00,9.770000000000000000e+02,3.800000000000000000e+01,7.000000000000000000e+02,2.400000000000000000e+01,2.758668899536132812e+00,2.696897029876708984e+00,3.359999954700469971e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.606696128845214844e+00,6.400000000000000000e+04
6.415219306945800781e-01,6.096390485763549805e-01,2.016265839338302612e-01,5.063692927360534668e-01,5.602499961853027344e+00,2.558685541152954102e+00,-1.000000000000000000e+00,9.290000000000000000e+02,4.100000000000000000e+01,6.830000000000000000e+02,2.600000000000000000e+01,2.756278276443481445e+00,2.702315330505371094e+00,3.179999887943267822e-01,0.000000000000000000e+00,5.000000000000000000e-01,4.593590736389160156e+00,6.600000000000000000e+04
6.415219306945800781e-01,6.075066328048706055e-01,2.015554904937744141e-01,5.073286890983581543e-01,5.709000110626220703e+00,2.303664922714233398e+00,-1.000000000000000000e+00,9.940000000000000000e+02,4.000000000000000000e+01,7.200000000000000000e+02,2.300000000000000000e+01,2.752572298049926758e+00,2.698677778244018555e+00,3.230000138282775879e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.799976348876953125e+00,6.800000000000000000e+04
6.415219306945800781e-01,6.092624068260192871e-01,2.032396495342254639e-01,5.084347128868103027e-01,5.679500102996826172e+00,2.737623691558837891e+00,-1.000000000000000000e+00,9.950000000000000000e+02,5.800000000000000000e+01,7.200000000000000000e+02,3.800000000000000000e+01,2.751069784164428711e+00,2.698502302169799805e+00,3.125000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.551775932312011719e+00,7.000000000000000000e+04
6.415219306945800781e-01,6.009559035301208496e-01,2.097288519144058228e-01,5.033907294273376465e-01,5.219500064849853516e+00,2.161137342453002930e+00,-1.000000000000000000e+00,9.420000000000000000e+02,3.200000000000000000e+01,6.740000000000000000e+02,1.800000000000000000e+01,2.748497962951660156e+00,2.699077129364013672e+00,2.994999885559082031e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.499652624130249023e+00,7.200000000000000000e+04
6.415219306945800781e-01,6.022478342056274414e-01,2.128931730985641479e-01,5.057173371315002441e-01,4.821499824523925781e+00,2.707070589065551758e+00,-1.000000000000000000e+00,9.270000000000000000e+02,4.800000000000000000e+01,6.380000000000000000e+02,3.000000000000000000e+01,2.746120691299438477e+00,2.686909198760986328e+00,2.795000076293945312e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.926898479461669922e+00,7.400000000000000000e+04
6.415219306945800781e-01,6.138082742691040039e-01,2.019172161817550659e-01,5.092585682868957520e-01,5.020500183105468750e+00,3.236559152603149414e+00,-1.000000000000000000e+00,9.620000000000000000e+02,5.500000000000000000e+01,6.790000000000000000e+02,3.500000000000000000e+01,2.738112449645996094e+00,2.683062076568603516e+00,3.030000030994415283e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.871895790100097656e+00,7.600000000000000000e+04
6.415219306945800781e-01,6.078401207923889160e-01,2.181564122438430786e-01,5.086554288864135742e-01,4.815499782562255859e+00,3.036437273025512695e+00,-1.000000000000000000e+00,9.700000000000000000e+02,6.100000000000000000e+01,6.840000000000000000e+02,4.500000000000000000e+01,2.734479188919067383e+00,2.691687345504760742e+00,2.815000116825103760e-01,0.000000000000000000e+00,5.000000000000000000e-01,4.119987487792968750e+00,7.800000000000000000e+04
6.415219306945800781e-01,6.096368432044982910e-01,2.204793840646743774e-01,5.078071951866149902e-01,4.647500038146972656e+00,3.120332002639770508e+00,-1.000000000000000000e+00,9.400000000000000000e+02,6.000000000000000000e+01,6.540000000000000000e+02,4.000000000000000000e+01,2.729579448699951172e+00,2.680619955062866211e+00,2.770000100135803223e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.234470367431640625e+00,8.000000000000000000e+04
6.415219306945800781e-01,6.120194792747497559e-01,2.198087871074676514e-01,5.111256241798400879e-01,4.730000019073486328e+00,3.476793289184570312e+00,-1.000000000000000000e+00,9.530000000000000000e+02,7.300000000000000000e+01,6.700000000000000000e+02,5.300000000000000000e+01,2.719901561737060547e+00,2.657097339630126953e+00,2.770000100135803223e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.290474414825439453e+00,8.200000000000000000e+04
6.415219306945800781e-01,6.057527065277099609e-01,2.206925302743911743e-01,5.130009055137634277e-01,4.580999851226806641e+00,3.244979858398437500e+00,-1.000000000000000000e+00,9.560000000000000000e+02,7.000000000000000000e+01,6.680000000000000000e+02,4.900000000000000000e+01,2.713640213012695312e+00,2.653729200363159180e+00,2.829999923706054688e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.812099933624267578e+00,8.400000000000000000e+04
6.415219306945800781e-01,6.050155758857727051e-01,2.296118885278701782e-01,5.087876915931701660e-01,4.155000209808349609e+00,3.162499904632568359e+00,-1.000000000000000000e+00,8.960000000000000000e+02,6.400000000000000000e+01,6.230000000000000000e+02,4.800000000000000000e+01,2.708580255508422852e+00,2.652234315872192383e+00,2.520000040531158447e-01,0.000000000000000000e+00,5.000000000000000000e-01,2.800777673721313477e+00,8.600000000000000000e+04
6.415219306945800781e-01,6.243158578872680664e-01,2.316790074110031128e-01,5.355125069618225098e-01,4.324999809265136719e+00,7.750000000000000000e+00,-1.000000000000000000e+00,9.480000000000000000e+02,8.500000000000000000e+01,6.620000000000000000e+02,6.600000000000000000e+01,2.693455934524536133e+00,2.415648460388183594e+00,2.624999880790710449e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.465773820877075195e+00,8.800000000000000000e+04
6.415219306945800781e-01,6.116553544998168945e-01,2.307412624359130859e-01,5.386252403259277344e-01,4.304500102996826172e+00,8.092592239379882812e+00,-1.000000000000000000e+00,9.640000000000000000e+02,8.900000000000000000e+01,6.500000000000000000e+02,7.400000000000000000e+01,2.682850837707519531e+00,2.403819561004638672e+00,2.644999921321868896e-01,0.000000000000000000e+00,5.000000000000000000e-01,2.801368236541748047e+00,9.000000000000000000e+04
6.415219306945800781e-01,6.084558963775634766e-01,2.353654652833938599e-01,5.413585901260375977e-01,4.334499835968017578e+00,8.168224334716796875e+00,-1.000000000000000000e+00,9.690000000000000000e+02,9.500000000000000000e+01,6.770000000000000000e+02,7.600000000000000000e+01,2.670801877975463867e+00,2.342191934585571289e+00,2.560000121593475342e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.388453722000122070e+00,9.200000000000000000e+04
6.415219306945800781e-01,6.138998866081237793e-01,2.396995276212692261e-01,5.443323254585266113e-01,4.018000125885009766e+00,7.990196228027343750e+00,-1.000000000000000000e+00,9.090000000000000000e+02,8.700000000000000000e+01,6.130000000000000000e+02,6.800000000000000000e+01,2.670194387435913086e+00,2.332093954086303711e+00,2.384999990463256836e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.421714782714843750e+00,9.400000000000000000e+04
6.415219306945800781e-01,6.201573610305786133e-01,2.480341345071792603e-01,5.560756325721740723e-01,4.236999988555908203e+00,8.869999885559082031e+00,-1.000000000000000000e+00,9.850000000000000000e+02,9.500000000000000000e+01,6.850000000000000000e+02,7.800000000000000000e+01,2.641767024993896484e+00,2.192787885665893555e+00,2.354999929666519165e-01,0.000000000000000000e+00,5.000000000000000000e-01,2.709442377090454102e+00,9.600000000000000000e+04
6.415219306945800781e-01,6.104369759559631348e-01,2.471468150615692139e-01,5.546047091484069824e-01,4.159999847412109375e+00,9.050000190734863281e+00,-1.000000000000000000e+00,9.610000000000000000e+02,9.800000000000000000e+01,6.640000000000000000e+02,8.200000000000000000e+01,2.641086816787719727e+00,2.149564981460571289e+00,2.380000054836273193e-01,0.000000000000000000e+00,5.000000000000000000e-01,4.591581344604492188e+00,9.800000000000000000e+04
6.415219306945800781e-01,6.181830167770385742e-01,2.516771852970123291e-01,5.580174326896667480e-01,3.973999977111816406e+00,9.359999656677246094e+00,-1.000000000000000000e+00,9.340000000000000000e+02,9.800000000000000000e+01,6.350000000000000000e+02,8.700000000000000000e+01,2.627810955047607422e+00,2.050924062728881836e+00,2.185000032186508179e-01,0.000000000000000000e+00,5.000000000000000000e-01,2.553678035736083984e+00,1.000000000000000000e+05
6.415219306945800781e-01,6.203774809837341309e-01,2.512857615947723389e-01,5.639020800590515137e-01,4.109000205993652344e+00,8.869999885559082031e+00,-1.000000000000000000e+00,9.840000000000000000e+02,9.700000000000000000e+01,6.750000000000000000e+02,8.600000000000000000e+01,2.615109920501708984e+00,2.118998765945434570e+00,2.280000001192092896e-01,0.000000000000000000e+00,5.000000000000000000e-01,4.374646663665771484e+00,1.020000000000000000e+05
6.415219306945800781e-01,6.229128837585449219e-01,2.528788149356842041e-01,5.537201166152954102e-01,4.136499881744384766e+00,8.949999809265136719e+00,-1.000000000000000000e+00,9.760000000000000000e+02,9.500000000000000000e+01,6.650000000000000000e+02,8.200000000000000000e+01,2.594002485275268555e+00,2.064244031906127930e+00,2.380000054836273193e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.692775726318359375e+00,1.040000000000000000e+05
6.415219306945800781e-01,6.127439737319946289e-01,2.547105550765991211e-01,5.575072169303894043e-01,4.203999996185302734e+00,9.359999656677246094e+00,-1.000000000000000000e+00,9.860000000000000000e+02,9.900000000000000000e+01,6.780000000000000000e+02,8.800000000000000000e+01,2.591701984405517578e+00,1.961246609687805176e+00,2.370000034570693970e-01,0.000000000000000000e+00,5.000000000000000000e-01,4.075988769531250000e+00,1.060000000000000000e+05
6.415219306945800781e-01,6.124135255813598633e-01,2.506564557552337646e-01,5.611263513565063477e-01,4.245999813079833984e+00,9.699999809265136719e+00,-1.000000000000000000e+00,9.850000000000000000e+02,9.600000000000000000e+01,6.590000000000000000e+02,8.800000000000000000e+01,2.581968545913696289e+00,1.958920717239379883e+00,2.389999926090240479e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.807404518127441406e+00,1.080000000000000000e+05
6.415219306945800781e-01,6.130350232124328613e-01,2.626928389072418213e-01,5.852673053741455078e-01,4.315000057220458984e+00,9.989999771118164062e+00,-1.000000000000000000e+00,9.880000000000000000e+02,9.500000000000000000e+01,7.170000000000000000e+02,8.500000000000000000e+01,2.559911727905273438e+00,1.902541756629943848e+00,2.049999982118606567e-01,0.000000000000000000e+00,5.231790542602539062e-01,5.887727260589599609e+00,1.100000000000000000e+05
6.415219306945800781e-01,6.069643497467041016e-01,2.664550840854644775e-01,5.819680094718933105e-01,4.478000164031982422e+00,1.035999965667724609e+01,-1.000000000000000000e+00,1.023000000000000000e+03,9.900000000000000000e+01,7.140000000000000000e+02,9.000000000000000000e+01,2.553131103515625000e+00,1.879375100135803223e+00,2.074999958276748657e-01,0.000000000000000000e+00,5.119699239730834961e-01,6.058892250061035156e+00,1.120000000000000000e+05
6.415219306945800781e-01,6.259850859642028809e-01,2.648933827877044678e-01,5.750568509101867676e-01,4.277500152587890625e+00,9.869999885559082031e+00,-1.000000000000000000e+00,9.850000000000000000e+02,9.700000000000000000e+01,6.620000000000000000e+02,8.400000000000000000e+01,2.562144517898559570e+00,1.958137273788452148e+00,2.060000002384185791e-01,0.000000000000000000e+00,5.114046931266784668e-01,3.779504776000976562e+00,1.140000000000000000e+05
6.415219306945800781e-01,6.243106126785278320e-01,2.645283937454223633e-01,5.925529003143310547e-01,4.438499927520751953e+00,1.038000011444091797e+01,-1.000000000000000000e+00,9.730000000000000000e+02,9.600000000000000000e+01,6.690000000000000000e+02,8.500000000000000000e+01,2.558234214782714844e+00,1.971054077148437500e+00,2.014999985694885254e-01,0.000000000000000000e+00,5.504130125045776367e-01,4.233831405639648438e+00,1.160000000000000000e+05
6.415219306945800781e-01,6.191605925559997559e-01,2.627279460430145264e-01,5.786200165748596191e-01,4.717500209808349609e+00,1.051000022888183594e+01,-1.000000000000000000e+00,1.031000000000000000e+03,9.800000000000000000e+01,7.170000000000000000e+02,9.200000000000000000e+01,2.531859159469604492e+00,1.861603140830993652e+00,2.234999984502792358e-01,0.000000000000000000e+00,5.119698643684387207e-01,5.674614906311035156e+00,1.180000000000000000e+05
6.415219306945800781e-01,6.156660914421081543e-01,2.726789712905883789e-01,5.885166525840759277e-01,4.872499942779541016e+00,1.111999988555908203e+01,-1.000000000000000000e+00,1.014000000000000000e+03,1.000000000000000000e+02,7.010000000000000000e+02,9.300000000000000000e+01,2.533867835998535156e+00,1.864958882331848145e+00,2.014999985694885254e-01,0.000000000000000000e+00,5.462885499000549316e-01,4.314787864685058594e+00,1.200000000000000000e+05
6.415219306945800781e-01,6.243106126785278320e-01,2.692099809646606445e-01,5.904172062873840332e-01,4.881999969482421875e+00,1.298999977111816406e+01,-1.000000000000000000e+00,9.830000000000000000e+02,9.800000000000000000e+01,6.670000000000000000e+02,8.800000000000000000e+01,2.541892528533935547e+00,1.913756847381591797e+00,2.000000029802322388e-01,0.000000000000000000e+00,5.377385616302490234e-01,5.892473220825195312e+00,1.220000000000000000e+05
6.415219306945800781e-01,6.198938488960266113e-01,2.721112966537475586e-01,5.882041454315185547e-01,5.066500186920166016e+00,1.438000011444091797e+01,-1.000000000000000000e+00,9.870000000000000000e+02,1.000000000000000000e+02,7.000000000000000000e+02,9.200000000000000000e+01,2.544140100479125977e+00,1.865827918052673340e+00,2.014999985694885254e-01,0.000000000000000000e+00,5.385220050811767578e-01,6.710785388946533203e+00,1.240000000000000000e+05
