r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time,nevals
6.241385936737060547e-01,6.082565188407897949e-01,1.901286393404006958e-01,5.041017532348632812e-01,6.927199840545654297e+00,1.697003364562988281e+00,-1.000000000000000000e+00,4.195000000000000000e+03,9.000000000000000000e+01,3.357000000000000000e+03,5.600000000000000000e+01,2.771227836608886719e+00,2.734106540679931641e+00,3.415000140666961670e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.119788169860839844e+00,1.100000000000000000e+05
6.241385936737060547e-01,6.010171175003051758e-01,1.870546042919158936e-01,5.044167041778564453e-01,7.013000011444091797e+00,1.881609201431274414e+00,-1.000000000000000000e+00,4.245000000000000000e+03,1.120000000000000000e+02,3.363000000000000000e+03,7.100000000000000000e+01,2.771152019500732422e+00,2.734477281570434570e+00,3.456000089645385742e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.931273460388183594e+00,1.200000000000000000e+05
6.241385936737060547e-01,6.173176169395446777e-01,1.878536343574523926e-01,5.039652585983276367e-01,7.079599857330322266e+00,1.872641563415527344e+00,-1.000000000000000000e+00,4.346000000000000000e+03,1.090000000000000000e+02,3.462000000000000000e+03,6.700000000000000000e+01,2.770866394042968750e+00,2.734076261520385742e+00,3.488999903202056885e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.090703487396240234e+00,1.300000000000000000e+05
6.241385936737060547e-01,6.218661665916442871e-01,1.890065222978591919e-01,5.048002004623413086e-01,6.866199970245361328e+00,1.917327284812927246e+00,-1.000000000000000000e+00,4.226000000000000000e+03,1.200000000000000000e+02,3.339000000000000000e+03,7.600000000000000000e+01,2.770633697509765625e+00,2.735564231872558594e+00,3.449000120162963867e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.885067939758300781e+00,1.400000000000000000e+05
6.241385936737060547e-01,6.067394614219665527e-01,1.873214095830917358e-01,5.034533143043518066e-01,6.758999824523925781e+00,1.832535862922668457e+00,-1.000000000000000000e+00,4.199000000000000000e+03,9.700000000000000000e+01,3.303000000000000000e+03,5.900000000000000000e+01,2.770436286926269531e+00,2.734627246856689453e+00,3.454000055789947510e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.673435211181640625e+00,1.500000000000000000e+05
6.241385936737060547e-01,6.071993708610534668e-01,1.896494925022125244e-01,5.043809413909912109e-01,6.751699924468994141e+00,1.906818151473999023e+00,-1.000000000000000000e+00,4.242000000000000000e+03,1.050000000000000000e+02,3.319000000000000000e+03,6.600000000000000000e+01,2.769961595535278320e+00,2.733404636383056641e+00,3.438000082969665527e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.291659832000732422e+00,1.600000000000000000e+05
6.241385936737060547e-01,6.083690524101257324e-01,1.889858841896057129e-01,5.043281912803649902e-01,6.607399940490722656e+00,1.881807684898376465e+00,-1.000000000000000000e+00,4.258000000000000000e+03,1.060000000000000000e+02,3.307000000000000000e+03,6.800000000000000000e+01,2.769567966461181641e+00,2.735148429870605469e+00,3.425000011920928955e-01,0.000000000000000000e+00,5.000000000000000000e-01,9.762373924255371094e+00,1.700000000000000000e+05
6.241385936737060547e-01,6.189948916435241699e-01,1.937626898288726807e-01,5.052462816238403320e-01,6.567900180816650391e+00,1.966512680053710938e+00,-1.000000000000000000e+00,4.229000000000000000e+03,1.180000000000000000e+02,3.253000000000000000e+03,6.900000000000000000e+01,2.769105672836303711e+00,2.733523845672607422e+00,3.316999971866607666e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.095764923095703125e+01,1.800000000000000000e+05
6.245539188385009766e-01,6.245539188385009766e-01,1.900021135807037354e-01,5.044976472854614258e-01,6.853400230407714844e+00,1.973922848701477051e+00,-1.000000000000000000e+00,4.314000000000000000e+03,1.150000000000000000e+02,3.322000000000000000e+03,7.500000000000000000e+01,2.768710851669311523e+00,2.733148097991943359e+00,3.449000120162963867e-01,0.000000000000000000e+00,5.000000000000000000e-01,9.435019493103027344e+00,1.900000000000000000e+05
6.245539188385009766e-01,6.216835975646972656e-01,1.924536526203155518e-01,5.044333934783935547e-01,6.791900157928466797e+00,1.968847393989562988e+00,-1.000000000000000000e+00,4.360000000000000000e+03,1.270000000000000000e+02,3.374000000000000000e+03,7.700000000000000000e+01,2.767887592315673828e+00,2.734690666198730469e+00,3.452000021934509277e-01,0.000000000000000000e+00,5.000000000000000000e-01,9.256728172302246094e+00,2.000000000000000000e+05
6.245539188385009766e-01,6.208269596099853516e-01,1.930823773145675659e-01,5.041764378547668457e-01,6.485799789428710938e+00,1.742222189903259277e+00,-1.000000000000000000e+00,4.165000000000000000e+03,8.800000000000000000e+01,3.206000000000000000e+03,4.800000000000000000e+01,2.767417430877685547e+00,2.732038974761962891e+00,3.341999948024749756e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.383708000183105469e+00,2.100000000000000000e+05
6.245539188385009766e-01,6.136985421180725098e-01,1.942411363124847412e-01,5.051103234291076660e-01,6.513899803161621094e+00,2.028776884078979492e+00,-1.000000000000000000e+00,4.306000000000000000e+03,1.460000000000000000e+02,3.272000000000000000e+03,8.600000000000000000e+01,2.766190290451049805e+00,2.733970642089843750e+00,3.343000113964080811e-01,0.000000000000000000e+00,5.000000000000000000e-01,8.091650009155273438e+00,2.200000000000000000e+05
6.245539188385009766e-01,6.165018081665039062e-01,1.956513673067092896e-01,5.060802698135375977e-01,6.261000156402587891e+00,2.084324359893798828e+00,-1.000000000000000000e+00,4.281000000000000000e+03,1.240000000000000000e+02,3.291000000000000000e+03,8.600000000000000000e+01,2.765054464340209961e+00,2.733018398284912109e+00,3.328000009059906006e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.595644569396972656e+01,2.300000000000000000e+05
6.554982662200927734e-01,6.554982662200927734e-01,1.975880861282348633e-01,5.057063698768615723e-01,6.171800136566162109e+00,2.245737314224243164e+00,-1.000000000000000000e+00,4.294000000000000000e+03,1.640000000000000000e+02,3.237000000000000000e+03,1.060000000000000000e+02,2.763702869415283203e+00,2.733319282531738281e+00,3.287000060081481934e-01,0.000000000000000000e+00,5.000000000000000000e-01,8.400032997131347656e+00,2.400000000000000000e+05
6.554982662200927734e-01,6.265544295310974121e-01,1.974202990531921387e-01,5.066230893135070801e-01,6.166200160980224609e+00,2.249480247497558594e+00,-1.000000000000000000e+00,4.322000000000000000e+03,1.470000000000000000e+02,3.273000000000000000e+03,1.000000000000000000e+02,2.761969089508056641e+00,2.731580257415771484e+00,3.303000032901763916e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.188657760620117188e+00,2.500000000000000000e+05
6.554982662200927734e-01,6.325492262840270996e-01,1.983223855495452881e-01,5.055622458457946777e-01,5.703800201416015625e+00,2.137445926666259766e+00,-1.000000000000000000e+00,4.153000000000000000e+03,1.370000000000000000e+02,3.114000000000000000e+03,9.200000000000000000e+01,2.760078907012939453e+00,2.731036663055419922e+00,3.219000101089477539e-01,0.000000000000000000e+00,5.000000000000000000e-01,8.621454238891601562e+00,2.600000000000000000e+05
6.554982662200927734e-01,6.153051257133483887e-01,1.969371885061264038e-01,5.072109699249267578e-01,5.869800090789794922e+00,2.381509065628051758e+00,-1.000000000000000000e+00,4.342000000000000000e+03,1.640000000000000000e+02,3.258000000000000000e+03,1.130000000000000000e+02,2.756635665893554688e+00,2.730313777923583984e+00,3.303999900817871094e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.193787574768066406e+00,2.700000000000000000e+05
6.554982662200927734e-01,6.126754283905029297e-01,2.020639926195144653e-01,5.068981647491455078e-01,5.587299823760986328e+00,2.572016477584838867e+00,-1.000000000000000000e+00,4.220000000000000000e+03,1.700000000000000000e+02,3.181000000000000000e+03,1.220000000000000000e+02,2.753586769104003906e+00,2.727709770202636719e+00,3.203000128269195557e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.321998119354248047e+00,2.800000000000000000e+05
6.554982662200927734e-01,6.237340569496154785e-01,2.008445262908935547e-01,5.070025324821472168e-01,5.430500030517578125e+00,2.312621355056762695e+00,-1.000000000000000000e+00,4.181000000000000000e+03,1.680000000000000000e+02,3.161000000000000000e+03,1.180000000000000000e+02,2.749211311340332031e+00,2.727094411849975586e+00,3.210000097751617432e-01,0.000000000000000000e+00,5.000000000000000000e-01,8.298947334289550781e+00,2.900000000000000000e+05
6.554982662200927734e-01,6.326062083244323730e-01,2.069821059703826904e-01,5.070065855979919434e-01,5.292099952697753906e+00,2.512404680252075195e+00,-1.000000000000000000e+00,4.193000000000000000e+03,1.810000000000000000e+02,3.124000000000000000e+03,1.220000000000000000e+02,2.744325876235961914e+00,2.725332260131835938e+00,3.097000122070312500e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.062748527526855469e+01,3.000000000000000000e+05
6.554982662200927734e-01,6.244300603866577148e-01,2.099907398223876953e-01,5.089488625526428223e-01,5.148600101470947266e+00,3.012216329574584961e+00,-1.000000000000000000e+00,4.237000000000000000e+03,2.330000000000000000e+02,3.104000000000000000e+03,1.710000000000000000e+02,2.737033843994140625e+00,2.721235513687133789e+00,3.023000061511993408e-01,0.000000000000000000e+00,5.000000000000000000e-01,9.351161956787109375e+00,3.100000000000000000e+05
6.554982662200927734e-01,6.428689360618591309e-01,2.099110186100006104e-01,5.078561305999755859e-01,4.960400104522705078e+00,2.618604660034179688e+00,-1.000000000000000000e+00,4.166000000000000000e+03,1.960000000000000000e+02,3.088000000000000000e+03,1.490000000000000000e+02,2.732684373855590820e+00,2.711114883422851562e+00,3.030000030994415283e-01,0.000000000000000000e+00,5.000000000000000000e-01,8.868606567382812500e+00,3.200000000000000000e+05
6.554982662200927734e-01,6.383033990859985352e-01,2.153886854648590088e-01,5.103934407234191895e-01,4.804299831390380859e+00,3.183185815811157227e+00,-1.000000000000000000e+00,4.123000000000000000e+03,2.640000000000000000e+02,3.084000000000000000e+03,1.900000000000000000e+02,2.725591182708740234e+00,2.702459335327148438e+00,2.878000140190124512e-01,0.000000000000000000e+00,5.000000000000000000e-01,9.693991661071777344e+00,3.300000000000000000e+05
6.554982662200927734e-01,6.402642130851745605e-01,2.188753336668014526e-01,5.108647942543029785e-01,4.785699844360351562e+00,3.097269535064697266e+00,-1.000000000000000000e+00,4.191000000000000000e+03,2.570000000000000000e+02,3.096000000000000000e+03,1.940000000000000000e+02,2.714554309844970703e+00,2.706023216247558594e+00,2.851000130176544189e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.370675182342529297e+01,3.400000000000000000e+05
6.554982662200927734e-01,6.332741379737854004e-01,2.202164232730865479e-01,5.119420289993286133e-01,4.642300128936767578e+00,3.265676498413085938e+00,-1.000000000000000000e+00,4.130000000000000000e+03,2.970000000000000000e+02,3.063000000000000000e+03,2.210000000000000000e+02,2.705834150314331055e+00,2.692060470581054688e+00,2.849999964237213135e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.626651763916015625e+00,3.500000000000000000e+05
6.554982662200927734e-01,6.399514079093933105e-01,2.227352261543273926e-01,5.123206377029418945e-01,4.622200012207031250e+00,3.652631521224975586e+00,-1.000000000000000000e+00,4.244000000000000000e+03,3.200000000000000000e+02,3.112000000000000000e+03,2.500000000000000000e+02,2.696516275405883789e+00,2.680065631866455078e+00,2.793000042438507080e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.322332477569580078e+01,3.600000000000000000e+05
6.554982662200927734e-01,6.264023780822753906e-01,2.263623774051666260e-01,5.140839815139770508e-01,4.618999958038330078e+00,3.788585186004638672e+00,-1.000000000000000000e+00,4.179000000000000000e+03,3.550000000000000000e+02,3.084000000000000000e+03,2.920000000000000000e+02,2.685279607772827148e+00,2.662606954574584961e+00,2.689000070095062256e-01,0.000000000000000000e+00,5.000000000000000000e-01,9.254787445068359375e+00,3.700000000000000000e+05
6.596765518188476562e-01,6.596765518188476562e-01,2.308522015810012817e-01,5.416350364685058594e-01,4.472300052642822266e+00,8.916000366210937500e+00,-1.000000000000000000e+00,4.201000000000000000e+03,4.100000000000000000e+02,3.023000000000000000e+03,3.380000000000000000e+02,2.675225973129272461e+00,2.416773080825805664e+00,2.657000124454498291e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.362808036804199219e+01,3.800000000000000000e+05
6.596765518188476562e-01,6.389592289924621582e-01,2.333882302045822144e-01,5.417352318763732910e-01,4.421599864959716797e+00,8.324000358581542969e+00,-1.000000000000000000e+00,4.202000000000000000e+03,3.790000000000000000e+02,3.084000000000000000e+03,3.160000000000000000e+02,2.664234638214111328e+00,2.414585113525390625e+00,2.610999941825866699e-01,0.000000000000000000e+00,5.000000000000000000e-01,8.455215454101562500e+00,3.900000000000000000e+05
6.787899136543273926e-01,6.787899136543273926e-01,2.376536428928375244e-01,5.452115535736083984e-01,4.330699920654296875e+00,8.657407760620117188e+00,-1.000000000000000000e+00,4.100000000000000000e+03,4.240000000000000000e+02,3.005000000000000000e+03,3.650000000000000000e+02,2.657747507095336914e+00,2.366077184677124023e+00,2.484000027179718018e-01,0.000000000000000000e+00,5.000000000000000000e-01,8.767971038818359375e+00,4.000000000000000000e+05
6.787899136543273926e-01,6.245295405387878418e-01,2.402295619249343872e-01,5.442147850990295410e-01,4.402400016784667969e+00,8.736842155456542969e+00,-1.000000000000000000e+00,4.183000000000000000e+03,4.420000000000000000e+02,3.051000000000000000e+03,3.780000000000000000e+02,2.643873214721679688e+00,2.343340158462524414e+00,2.492000013589859009e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.463377761840820312e+01,4.100000000000000000e+05
6.787899136543273926e-01,6.342685818672180176e-01,2.453917711973190308e-01,5.619499087333679199e-01,4.434100151062011719e+00,1.016766452789306641e+01,-1.000000000000000000e+00,4.268000000000000000e+03,4.640000000000000000e+02,3.133000000000000000e+03,4.240000000000000000e+02,2.627190828323364258e+00,2.153977870941162109e+00,2.436999976634979248e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.228496170043945312e+01,4.200000000000000000e+05
6.787899136543273926e-01,6.532504558563232422e-01,2.476114779710769653e-01,5.624800920486450195e-01,4.471899986267089844e+00,1.035400009155273438e+01,-1.000000000000000000e+00,4.213000000000000000e+03,4.450000000000000000e+02,3.080000000000000000e+03,3.940000000000000000e+02,2.612760066986083984e+00,2.138256549835205078e+00,2.347999960184097290e-01,0.000000000000000000e+00,5.000000000000000000e-01,1.131340885162353516e+01,4.300000000000000000e+05
6.787899136543273926e-01,6.217170953750610352e-01,2.531644403934478760e-01,5.638618469238281250e-01,4.422500133514404297e+00,1.019322681427001953e+01,-1.000000000000000000e+00,4.218000000000000000e+03,4.600000000000000000e+02,3.052000000000000000e+03,4.060000000000000000e+02,2.603411912918090820e+00,2.108973026275634766e+00,2.238000035285949707e-01,0.000000000000000000e+00,5.000000000000000000e-01,9.689516067504882812e+00,4.400000000000000000e+05
6.787899136543273926e-01,6.342296004295349121e-01,2.565202414989471436e-01,5.672332048416137695e-01,4.391699790954589844e+00,1.060000038146972656e+01,-1.000000000000000000e+00,4.145000000000000000e+03,4.680000000000000000e+02,2.975000000000000000e+03,4.170000000000000000e+02,2.590826272964477539e+00,2.041360139846801758e+00,2.203000038862228394e-01,0.000000000000000000e+00,5.009715557098388672e-01,2.682605552673339844e+01,4.500000000000000000e+05
6.787899136543273926e-01,6.446914076805114746e-01,2.563338279724121094e-01,5.754511952400207520e-01,4.502200126647949219e+00,1.131400012969970703e+01,-1.000000000000000000e+00,4.246000000000000000e+03,4.610000000000000000e+02,3.106000000000000000e+03,4.170000000000000000e+02,2.568985462188720703e+00,1.979338407516479492e+00,2.189999967813491821e-01,0.000000000000000000e+00,5.069153308868408203e-01,2.299783897399902344e+01,4.600000000000000000e+05
7.104131579399108887e-01,7.104131579399108887e-01,2.617381215095520020e-01,5.806150436401367188e-01,4.580900192260742188e+00,1.155399990081787109e+01,-1.000000000000000000e+00,4.194000000000000000e+03,4.600000000000000000e+02,3.040000000000000000e+03,4.110000000000000000e+02,2.559232473373413086e+00,1.981865763664245605e+00,2.125000059604644775e-01,0.000000000000000000e+00,5.114255547523498535e-01,1.756343650817871094e+01,4.700000000000000000e+05
7.104131579399108887e-01,6.258781552314758301e-01,2.658778727054595947e-01,5.873996019363403320e-01,4.797699928283691406e+00,1.227999973297119141e+01,-1.000000000000000000e+00,4.250000000000000000e+03,4.750000000000000000e+02,3.082000000000000000e+03,4.210000000000000000e+02,2.547973632812500000e+00,1.940207600593566895e+00,2.145999968051910400e-01,0.000000000000000000e+00,5.246362686157226562e-01,2.098140907287597656e+01,4.800000000000000000e+05
7.104131579399108887e-01,6.286229491233825684e-01,2.655766904354095459e-01,5.900557041168212891e-01,4.997700214385986328e+00,1.275399971008300781e+01,-1.000000000000000000e+00,4.287000000000000000e+03,4.570000000000000000e+02,3.130000000000000000e+03,4.240000000000000000e+02,2.534286737442016602e+00,1.926363706588745117e+00,2.129999995231628418e-01,0.000000000000000000e+00,5.360468029975891113e-01,2.559064865112304688e+01,4.900000000000000000e+05
7.104131579399108887e-01,6.321986913681030273e-01,2.697641551494598389e-01,5.910856127738952637e-01,5.183499813079833984e+00,1.387399959564208984e+01,-1.000000000000000000e+00,4.264000000000000000e+03,4.570000000000000000e+02,3.117000000000000000e+03,4.130000000000000000e+02,2.530935525894165039e+00,1.922661304473876953e+00,2.022999972105026245e-01,0.000000000000000000e+00,5.406458973884582520e-01,2.055896759033203125e+01,5.000000000000000000e+05
7.104131579399108887e-01,6.422212719917297363e-01,2.700330615043640137e-01,5.928455591201782227e-01,5.537899971008300781e+00,1.511200046539306641e+01,-1.000000000000000000e+00,4.335000000000000000e+03,4.700000000000000000e+02,3.157000000000000000e+03,4.350000000000000000e+02,2.519907712936401367e+00,1.883435249328613281e+00,2.029999941587448120e-01,0.000000000000000000e+00,5.492033362388610840e-01,2.507637977600097656e+01,5.100000000000000000e+05
7.104131579399108887e-01,6.861721873283386230e-01,2.725681364536285400e-01,5.971538424491882324e-01,5.865799903869628906e+00,1.657799911499023438e+01,-1.000000000000000000e+00,4.275000000000000000e+03,4.610000000000000000e+02,3.118000000000000000e+03,4.190000000000000000e+02,2.518469333648681641e+00,1.922438144683837891e+00,1.991000026464462280e-01,0.000000000000000000e+00,5.686566233634948730e-01,4.051291656494140625e+01,5.200000000000000000e+05
7.104131579399108887e-01,6.621200442314147949e-01,2.719214260578155518e-01,5.998692512512207031e-01,6.517300128936767578e+00,1.861599922180175781e+01,-1.000000000000000000e+00,4.339000000000000000e+03,4.610000000000000000e+02,3.165000000000000000e+03,4.240000000000000000e+02,2.510323286056518555e+00,1.933281421661376953e+00,2.048999965190887451e-01,0.000000000000000000e+00,5.851013064384460449e-01,4.646496200561523438e+01,5.300000000000000000e+05
7.104131579399108887e-01,6.555953025817871094e-01,2.734753787517547607e-01,6.010937094688415527e-01,7.233799934387207031e+00,2.040999984741210938e+01,-1.000000000000000000e+00,4.391000000000000000e+03,4.610000000000000000e+02,3.238000000000000000e+03,4.280000000000000000e+02,2.504594802856445312e+00,1.918222069740295410e+00,2.038999944925308228e-01,0.000000000000000000e+00,5.852479338645935059e-01,6.761023712158203125e+01,5.400000000000000000e+05
7.104131579399108887e-01,6.581357121467590332e-01,2.744670212268829346e-01,6.005091667175292969e-01,8.249799728393554688e+00,2.200799942016601562e+01,-1.000000000000000000e+00,4.506000000000000000e+03,4.670000000000000000e+02,3.367000000000000000e+03,4.360000000000000000e+02,2.499522686004638672e+00,1.922671556472778320e+00,2.049999982118606567e-01,0.000000000000000000e+00,5.802044868469238281e-01,8.296693420410156250e+01,5.500000000000000000e+05
7.140678763389587402e-01,7.140678763389587402e-01,2.737959623336791992e-01,6.015123128890991211e-01,9.088299751281738281e+00,2.269599914550781250e+01,-1.000000000000000000e+00,4.452000000000000000e+03,4.720000000000000000e+02,3.332000000000000000e+03,4.360000000000000000e+02,2.504732608795166016e+00,1.930705189704895020e+00,2.062000036239624023e-01,0.000000000000000000e+00,5.781070590019226074e-01,9.363838195800781250e+01,5.600000000000000000e+05
7.140678763389587402e-01,6.588938832283020020e-01,2.705808579921722412e-01,6.019632816314697266e-01,1.024079990386962891e+01,2.403599929809570312e+01,-1.000000000000000000e+00,4.476000000000000000e+03,4.740000000000000000e+02,3.437000000000000000e+03,4.480000000000000000e+02,2.505234956741333008e+00,1.941681027412414551e+00,2.127999961376190186e-01,0.000000000000000000e+00,5.862501263618469238e-01,1.115541229248046875e+02,5.700000000000000000e+05
7.140678763389587402e-01,6.866431832313537598e-01,2.688067555427551270e-01,6.034674048423767090e-01,1.147140026092529297e+01,2.618000030517578125e+01,-1.000000000000000000e+00,4.643000000000000000e+03,4.700000000000000000e+02,3.567000000000000000e+03,4.360000000000000000e+02,2.501915454864501953e+00,1.982636690139770508e+00,2.216999977827072144e-01,0.000000000000000000e+00,5.862501263618469238e-01,1.426733856201171875e+02,5.800000000000000000e+05
7.140678763389587402e-01,7.082877159118652344e-01,2.668356299400329590e-01,6.008280515670776367e-01,1.185980033874511719e+01,2.546599960327148438e+01,-1.000000000000000000e+00,4.478000000000000000e+03,4.700000000000000000e+02,3.462000000000000000e+03,4.440000000000000000e+02,2.517180204391479492e+00,2.007655858993530273e+00,2.192000001668930054e-01,0.000000000000000000e+00,5.685801506042480469e-01,1.619274597167968750e+02,5.900000000000000000e+05
7.140678763389587402e-01,6.941466927528381348e-01,2.619921565055847168e-01,5.993227958679199219e-01,1.262969970703125000e+01,2.767200088500976562e+01,-1.000000000000000000e+00,4.564000000000000000e+03,4.670000000000000000e+02,3.548000000000000000e+03,4.400000000000000000e+02,2.518127918243408203e+00,2.039659500122070312e+00,2.305999994277954102e-01,0.000000000000000000e+00,5.659291744232177734e-01,1.596001739501953125e+02,6.000000000000000000e+05
7.731963992118835449e-01,7.731963992118835449e-01,2.607930898666381836e-01,5.993419885635375977e-01,1.285890007019042969e+01,2.696400070190429688e+01,-1.000000000000000000e+00,4.616000000000000000e+03,4.760000000000000000e+02,3.549000000000000000e+03,4.450000000000000000e+02,2.525308847427368164e+00,2.058345317840576172e+00,2.286999970674514771e-01,0.000000000000000000e+00,5.624366998672485352e-01,1.497681732177734375e+02,6.100000000000000000e+05
7.731963992118835449e-01,6.786392927169799805e-01,2.583615779876708984e-01,5.998327136039733887e-01,1.282810020446777344e+01,2.759799957275390625e+01,-1.000000000000000000e+00,4.640000000000000000e+03,4.730000000000000000e+02,3.560000000000000000e+03,4.360000000000000000e+02,2.528495311737060547e+00,2.085539817810058594e+00,2.321999967098236084e-01,0.000000000000000000e+00,5.647693872451782227e-01,1.719629516601562500e+02,6.200000000000000000e+05
7.731963992118835449e-01,6.898131966590881348e-01,2.615020275115966797e-01,5.999488830566406250e-01,1.323490047454833984e+01,2.561000061035156250e+01,-1.000000000000000000e+00,4.690000000000000000e+03,4.740000000000000000e+02,3.617000000000000000e+03,4.360000000000000000e+02,2.533826828002929688e+00,2.102941513061523438e+00,2.289000004529953003e-01,0.000000000000000000e+00,5.711423754692077637e-01,1.983718109130859375e+02,6.300000000000000000e+05
