r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time,nevals
6.066592931747436523e-01,6.014339327812194824e-01,1.335125863552093506e-01,5.027315020561218262e-01,6.638000011444091797e+00,1.487804889678955078e+00,-1.000000000000000000e+00,5.170000000000000000e+02,7.000000000000000000e+00,3.750000000000000000e+02,4.000000000000000000e+00,2.818774700164794922e+00,2.690130233764648438e+00,2.750000059604644775e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.397313117980957031e+00,3.200000000000000000e+04
6.066592931747436523e-01,5.955442786216735840e-01,1.237287074327468872e-01,5.039237737655639648e-01,7.293000221252441406e+00,1.705882310867309570e+00,-1.000000000000000000e+00,5.520000000000000000e+02,6.000000000000000000e+00,4.110000000000000000e+02,5.000000000000000000e+00,2.816910982131958008e+00,2.671466112136840820e+00,2.860000133514404297e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.175883769989013672e+00,3.300000000000000000e+04
6.066592931747436523e-01,5.760728120803833008e-01,1.266210526227951050e-01,5.019761919975280762e-01,6.855999946594238281e+00,1.582089543342590332e+00,-1.000000000000000000e+00,5.380000000000000000e+02,5.000000000000000000e+00,3.860000000000000000e+02,4.000000000000000000e+00,2.816195487976074219e+00,2.670255422592163086e+00,2.579999864101409912e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.900394916534423828e+00,3.400000000000000000e+04
6.066592931747436523e-01,5.978026390075683594e-01,1.361262947320938110e-01,5.039927363395690918e-01,6.645999908447265625e+00,2.356321811676025391e+00,-1.000000000000000000e+00,5.300000000000000000e+02,1.300000000000000000e+01,3.810000000000000000e+02,1.200000000000000000e+01,2.815394878387451172e+00,2.690788269042968750e+00,2.669999897480010986e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.769025802612304688e+00,3.500000000000000000e+04
6.066592931747436523e-01,5.638209581375122070e-01,1.316799372434616089e-01,5.015220046043395996e-01,6.533999919891357422e+00,1.732394337654113770e+00,-1.000000000000000000e+00,5.320000000000000000e+02,7.000000000000000000e+00,3.960000000000000000e+02,6.000000000000000000e+00,2.815540313720703125e+00,2.678417205810546875e+00,2.630000114440917969e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.697173118591308594e+00,3.600000000000000000e+04
6.071016192436218262e-01,6.071016192436218262e-01,1.279088258743286133e-01,5.039160251617431641e-01,6.905000209808349609e+00,2.105263233184814453e+00,-1.000000000000000000e+00,5.470000000000000000e+02,9.000000000000000000e+00,3.890000000000000000e+02,8.000000000000000000e+00,2.814114570617675781e+00,2.693615436553955078e+00,2.739999890327453613e-01,0.000000000000000000e+00,5.000000000000000000e-01,8.014102935791015625e+00,3.700000000000000000e+04
6.071016192436218262e-01,5.624966025352478027e-01,1.327702850103378296e-01,5.012933611869812012e-01,6.905000209808349609e+00,1.470588207244873047e+00,-1.000000000000000000e+00,5.560000000000000000e+02,5.000000000000000000e+00,4.020000000000000000e+02,4.000000000000000000e+00,2.810494184494018555e+00,2.670665264129638672e+00,2.660000026226043701e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.501759052276611328e+00,3.800000000000000000e+04
6.071016192436218262e-01,5.885560512542724609e-01,1.289573758840560913e-01,5.015984177589416504e-01,6.453000068664550781e+00,1.500000000000000000e+00,-1.000000000000000000e+00,5.440000000000000000e+02,5.000000000000000000e+00,3.850000000000000000e+02,3.000000000000000000e+00,2.811090946197509766e+00,2.674064874649047852e+00,2.610000073909759521e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.283980369567871094e+00,3.900000000000000000e+04
6.307340264320373535e-01,6.307340264320373535e-01,1.267801225185394287e-01,5.045791268348693848e-01,6.465000152587890625e+00,2.808823585510253906e+00,-1.000000000000000000e+00,5.620000000000000000e+02,1.100000000000000000e+01,3.980000000000000000e+02,9.000000000000000000e+00,2.806412696838378906e+00,2.669589757919311523e+00,2.689999938011169434e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.866409301757812500e+00,4.000000000000000000e+04
6.307340264320373535e-01,5.896055698394775391e-01,1.351081132888793945e-01,5.044389963150024414e-01,6.763000011444091797e+00,3.308823585510253906e+00,-1.000000000000000000e+00,5.330000000000000000e+02,1.300000000000000000e+01,3.840000000000000000e+02,1.100000000000000000e+01,2.804479837417602539e+00,2.669763326644897461e+00,2.630000114440917969e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.508595466613769531e+00,4.100000000000000000e+04
6.307340264320373535e-01,6.002142429351806641e-01,1.367945373058319092e-01,5.037953257560729980e-01,5.926000118255615234e+00,2.552631616592407227e+00,-1.000000000000000000e+00,5.340000000000000000e+02,8.000000000000000000e+00,3.770000000000000000e+02,7.000000000000000000e+00,2.804406166076660156e+00,2.668523550033569336e+00,2.500000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.071812152862548828e+00,4.200000000000000000e+04
6.307340264320373535e-01,6.012790799140930176e-01,1.464614868164062500e-01,5.019206404685974121e-01,5.432000160217285156e+00,1.972602725028991699e+00,-1.000000000000000000e+00,5.270000000000000000e+02,7.000000000000000000e+00,3.830000000000000000e+02,6.000000000000000000e+00,2.802527666091918945e+00,2.658296346664428711e+00,2.329999953508377075e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.227983474731445312e+00,4.300000000000000000e+04
6.307340264320373535e-01,5.993220210075378418e-01,1.365747600793838501e-01,5.025917887687683105e-01,6.032000064849853516e+00,1.928571462631225586e+00,-1.000000000000000000e+00,5.370000000000000000e+02,9.000000000000000000e+00,3.880000000000000000e+02,8.000000000000000000e+00,2.794797897338867188e+00,2.674897909164428711e+00,2.479999959468841553e-01,0.000000000000000000e+00,5.000000000000000000e-01,4.756240367889404297e+00,4.400000000000000000e+04
6.307340264320373535e-01,6.014490723609924316e-01,1.409907490015029907e-01,5.065403580665588379e-01,5.781000137329101562e+00,3.913043498992919922e+00,-1.000000000000000000e+00,5.350000000000000000e+02,1.400000000000000000e+01,3.690000000000000000e+02,1.200000000000000000e+01,2.790258169174194336e+00,2.645889282226562500e+00,2.450000047683715820e-01,0.000000000000000000e+00,5.000000000000000000e-01,8.630296707153320312e+00,4.500000000000000000e+04
6.307340264320373535e-01,5.946245193481445312e-01,1.409003883600234985e-01,5.095334649085998535e-01,5.488999843597412109e+00,4.599999904632568359e+00,-1.000000000000000000e+00,5.580000000000000000e+02,1.900000000000000000e+01,3.910000000000000000e+02,1.800000000000000000e+01,2.782990217208862305e+00,2.631216287612915039e+00,2.319999933242797852e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.831073760986328125e+00,4.600000000000000000e+04
6.307340264320373535e-01,6.043300628662109375e-01,1.497337669134140015e-01,5.072310566902160645e-01,5.210999965667724609e+00,3.481927633285522461e+00,-1.000000000000000000e+00,5.580000000000000000e+02,1.800000000000000000e+01,3.800000000000000000e+02,1.600000000000000000e+01,2.780140638351440430e+00,2.642776727676391602e+00,2.249999940395355225e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.147947311401367188e+00,4.700000000000000000e+04
6.307340264320373535e-01,6.012926697731018066e-01,1.494095921516418457e-01,5.066463351249694824e-01,5.103000164031982422e+00,2.837837934494018555e+00,-1.000000000000000000e+00,5.580000000000000000e+02,1.300000000000000000e+01,3.890000000000000000e+02,1.200000000000000000e+01,2.777191400527954102e+00,2.643281459808349609e+00,2.360000014305114746e-01,0.000000000000000000e+00,5.000000000000000000e-01,8.134050369262695312e+00,4.800000000000000000e+04
6.307340264320373535e-01,6.046636700630187988e-01,1.495306193828582764e-01,5.088884830474853516e-01,5.218999862670898438e+00,3.521739244461059570e+00,-1.000000000000000000e+00,5.490000000000000000e+02,2.100000000000000000e+01,4.020000000000000000e+02,1.900000000000000000e+01,2.767105102539062500e+00,2.640048980712890625e+00,2.460000067949295044e-01,0.000000000000000000e+00,5.000000000000000000e-01,4.870298862457275391e+00,4.900000000000000000e+04
6.307340264320373535e-01,6.036595106124877930e-01,1.543696969747543335e-01,5.091612339019775391e-01,5.146999835968017578e+00,3.686747074127197266e+00,-1.000000000000000000e+00,5.390000000000000000e+02,1.800000000000000000e+01,3.910000000000000000e+02,1.700000000000000000e+01,2.764270067214965820e+00,2.617824792861938477e+00,2.660000026226043701e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.454183578491210938e+00,5.000000000000000000e+04
6.307340264320373535e-01,6.043837070465087891e-01,1.616843789815902710e-01,5.093742609024047852e-01,5.106999874114990234e+00,4.163043498992919922e+00,-1.000000000000000000e+00,5.360000000000000000e+02,2.500000000000000000e+01,3.880000000000000000e+02,2.400000000000000000e+01,2.744164228439331055e+00,2.642634391784667969e+00,2.160000056028366089e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.790771484375000000e+00,5.100000000000000000e+04
6.307340264320373535e-01,6.012926697731018066e-01,1.590670496225357056e-01,5.102972984313964844e-01,5.247000217437744141e+00,4.168421268463134766e+00,-1.000000000000000000e+00,5.630000000000000000e+02,2.700000000000000000e+01,3.990000000000000000e+02,2.500000000000000000e+01,2.739794731140136719e+00,2.618088006973266602e+00,2.370000034570693970e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.613731384277343750e+00,5.200000000000000000e+04
6.307340264320373535e-01,6.025143861770629883e-01,1.647374480962753296e-01,5.142272114753723145e-01,5.078999996185302734e+00,4.531645774841308594e+00,-1.000000000000000000e+00,5.550000000000000000e+02,2.500000000000000000e+01,3.900000000000000000e+02,2.300000000000000000e+01,2.741182088851928711e+00,2.593136548995971680e+00,2.230000048875808716e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.132530212402343750e+00,5.300000000000000000e+04
6.307340264320373535e-01,6.080411672592163086e-01,1.558983922004699707e-01,5.108141899108886719e-01,4.643000125885009766e+00,3.566265106201171875e+00,-1.000000000000000000e+00,5.060000000000000000e+02,1.800000000000000000e+01,3.560000000000000000e+02,1.700000000000000000e+01,2.738292455673217773e+00,2.614079952239990234e+00,1.959999948740005493e-01,0.000000000000000000e+00,5.000000000000000000e-01,4.161017417907714844e+00,5.400000000000000000e+04
6.307340264320373535e-01,6.022838950157165527e-01,1.741497516632080078e-01,5.111350417137145996e-01,5.039000034332275391e+00,3.588235378265380859e+00,-1.000000000000000000e+00,5.630000000000000000e+02,1.900000000000000000e+01,3.980000000000000000e+02,1.700000000000000000e+01,2.736371517181396484e+00,2.615141153335571289e+00,2.000000029802322388e-01,0.000000000000000000e+00,5.000000000000000000e-01,4.414390087127685547e+00,5.500000000000000000e+04
6.307340264320373535e-01,6.021686196327209473e-01,1.750409752130508423e-01,5.123250484466552734e-01,5.125000000000000000e+00,4.326732635498046875e+00,-1.000000000000000000e+00,5.560000000000000000e+02,3.100000000000000000e+01,3.970000000000000000e+02,2.900000000000000000e+01,2.711794853210449219e+00,2.636860609054565430e+00,2.160000056028366089e-01,0.000000000000000000e+00,5.000000000000000000e-01,4.622905254364013672e+00,5.600000000000000000e+04
6.307340264320373535e-01,6.122890114784240723e-01,1.678974926471710205e-01,5.117406845092773438e-01,4.942999839782714844e+00,3.651162862777709961e+00,-1.000000000000000000e+00,5.300000000000000000e+02,2.000000000000000000e+01,3.800000000000000000e+02,1.700000000000000000e+01,2.724360466003417969e+00,2.624208211898803711e+00,2.129999995231628418e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.136356353759765625e+00,5.700000000000000000e+04
6.307340264320373535e-01,6.176502704620361328e-01,1.842196434736251831e-01,5.133675336837768555e-01,4.901000022888183594e+00,3.980582475662231445e+00,-1.000000000000000000e+00,5.400000000000000000e+02,2.800000000000000000e+01,3.750000000000000000e+02,2.600000000000000000e+01,2.725388765335083008e+00,2.602753162384033203e+00,1.920000016689300537e-01,0.000000000000000000e+00,5.000000000000000000e-01,9.963804244995117188e+00,5.800000000000000000e+04
6.307340264320373535e-01,6.019786000251770020e-01,1.950601488351821899e-01,5.171717405319213867e-01,5.236000061035156250e+00,4.915887832641601562e+00,-1.000000000000000000e+00,5.810000000000000000e+02,3.500000000000000000e+01,4.140000000000000000e+02,3.300000000000000000e+01,2.709352254867553711e+00,2.603495597839355469e+00,1.689999997615814209e-01,0.000000000000000000e+00,5.000000000000000000e-01,4.182079315185546875e+00,5.900000000000000000e+04
6.307340264320373535e-01,6.020123958587646484e-01,1.693204939365386963e-01,5.177377462387084961e-01,5.202000141143798828e+00,5.619999885559082031e+00,-1.000000000000000000e+00,5.490000000000000000e+02,3.600000000000000000e+01,3.820000000000000000e+02,3.500000000000000000e+01,2.708050966262817383e+00,2.590422153472900391e+00,2.220000028610229492e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.744614601135253906e+00,6.000000000000000000e+04
6.307340264320373535e-01,6.045020222663879395e-01,1.845993697643280029e-01,5.186401605606079102e-01,5.289999961853027344e+00,5.009803771972656250e+00,-1.000000000000000000e+00,5.670000000000000000e+02,3.100000000000000000e+01,4.230000000000000000e+02,2.900000000000000000e+01,2.698360443115234375e+00,2.598913192749023438e+00,1.969999969005584717e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.787197113037109375e+00,6.100000000000000000e+04
6.307340264320373535e-01,6.019846200942993164e-01,1.776732504367828369e-01,5.144122242927551270e-01,5.318999767303466797e+00,4.990291118621826172e+00,-1.000000000000000000e+00,5.610000000000000000e+02,3.200000000000000000e+01,4.020000000000000000e+02,3.000000000000000000e+01,2.709763526916503906e+00,2.629702091217041016e+00,1.809999942779541016e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.732614517211914062e+00,6.200000000000000000e+04
